eTFC1	eTFC2	eTFC3	eTFC4	eTFC5	eTHC1	eTHC2	eTHC3	eTHC4	eTHC5	lTFC1	lTFC2	lTFC3	lTFC4	lTFC5	lTHC1	lTHC2	lTHC3	lTHC4	lTHC5
HHAT	-0.123110976984741	-0.0288034273111433	0.159244706922227	-0.0367711948659002	0.0294408922395575	0.318700263881497	-0.227133299810801	-0.114840096721478	-0.0380684523417676	0.0613415849925483	0.182279883043287	-0.105660234677615	-0.0123642568456148	-0.00475971131527642	-0.059495680204781	0.309648561961946	0.253629443748118	-0.389935239904664	-0.165962813561086	-0.00737995224431298
HGF	-0.0404210643487541	-0.144018199503881	0.341066641987062	0.211976027526493	-0.36860340566092	0.035898568192744	0.105420213131804	0.0981757926857514	0.189309273490895	-0.428803847501193	0.178731955227031	0.171009562969581	0.163670780000253	0.123489294096025	-0.636901592292891	0.362090809134206	0.143745227574612	0.180726554544442	-0.440360722291768	-0.246201868961492
HGD	0.23323470986833	-0.407016116761359	-0.0070876494075085	0.234843885108207	-0.0539748288076696	0.231351938058037	0.118332807750915	0.0469895933482982	-0.239244867705295	-0.157429471451956	-0.0804176765663495	-0.0607289277646196	-0.262916113195277	0.0198988100893214	0.384163907436925	-0.452677462184097	-0.00855297850863013	0.302738089019345	0.110131201572956	0.0483611501004255
HEY2	-1.1385923906382	-2.19722139825735	-0.776367509637288	1.06754845783147	3.04463284070137	-1.16831988617875	-1.25253039375335	-1.02553576517647	1.50705884658552	1.93932719852304	-2.00346634332725	-1.38027363031655	-1.03490149329396	1.27281275288588	3.14582871405188	-0.216622787553183	-2.01530424582865	0.10683066715232	1.30236037207546	0.822735994154047
HEY1	-0.669279274986061	-0.459495782277451	0.00670180892520644	0.166678159626464	0.955395088711843	-0.146124833619674	-0.280236226692847	-0.195507285779064	1.02161774820185	-0.399749402110259	1.99396605366669	1.44242125926423	0.866110113187354	-1.19079666502398	-3.11170076109429	1.98470723592005	1.5872654190369	0.313749485720806	-1.65689132312604	-2.22883081755172
HEXB	-0.0412462929159823	0.27912370721152	-0.184517475214346	-0.0351192638546527	-0.0182406752265409	0.351964715091548	-0.366068918087114	-0.229340579974071	-0.82727485419137	1.07071963716101	0.963140967460054	0.499727222679903	-0.217483705366621	-0.692086598903024	-0.553297885870311	0.0953916562609818	0.247273834110673	0.150805129790933	-0.0220453566810201	-0.471425263481565
HELLS	-0.429295481497109	-0.427198392192579	0.000950886281117391	0.605323804887645	0.250219182520929	-0.425564746643195	-0.44049121117067	0.34574231860627	0.783302006528384	-0.262988367320787	-0.154051570483771	-0.370654370122203	-0.0474484772372037	0.105710464247169	0.466443953596009	0.182539260756316	-0.285154464266874	-0.11497647890023	0.018193339666686	0.1993983427441
HDC	-0.207927972986162	-0.207927972986162	-0.207927972986162	0.250039673250993	0.373744245707494	0.108901301227922	-0.24877069515983	0.244979726612141	-0.24877069515983	0.143660362479598	-0.418647791933176	0.24074797390097	-0.418647791933176	0.0844918825112074	0.512055727454174	-0.0709206618650565	-0.223281923649301	0.207349607028491	0.0413995675705648	0.0454534109153021
HDAC4	-0.394552308746243	-0.62908151103364	0.0192440346823171	0.534059136157089	0.470330648940474	-0.0532048271965211	0.0354172695655341	0.0925036867679978	0.0113997273197333	-0.0861158564567432	-0.319717467839951	0.146794664367395	-0.267455269824071	0.0819276206626132	0.358450452634015	0.048308564806006	0.0844725737791405	-0.168369045350115	-0.194540715291478	0.230128622056447
HDAC3	-0.322271268455424	-0.00751702642389773	0.135602320603255	0.0127971449874451	0.181388829288625	-0.373123127731885	0.184719454784654	-0.11940481069054	0.00588409922617394	0.301924384411597	0.0649345358273408	-0.122351264672824	0.375939633524027	-0.221894534286665	-0.0966283703918798	-0.600242827007067	-0.0618240957967782	0.42987235964649	0.275336243022874	-0.0431416798655206
HDAC2	-0.541480605314572	0.387373773429038	-0.194016905053267	0.131553915276815	0.216569821661983	-0.7346985033909	-0.155306313062285	0.496138687242599	0.314869466227119	0.0789966629834655	-0.352831682460506	-0.162865409549072	0.00852915285901901	-0.0269870739209139	0.534155013071477	-0.171575732945618	-0.463995962900858	-0.0592799532579935	0.177689142314691	0.517162506789777
HDAC10	-0.631845430708267	-0.265621107964246	-0.226952377071879	0.552925099733173	0.571493816011221	-0.244895595107991	-0.450797887929882	-0.111513755404188	0.616114691569535	0.191092546872528	-0.260271033219998	0.142572011650537	-0.319845166196182	0.243072670410213	0.194471517355428	0.0302364232947534	-0.310404031238597	0.195524542720094	0.0487930474617668	0.035850017761982
HDAC1	-0.475424573159341	-0.0386352443361719	0.00246312231340617	0.120030572306277	0.391566122875831	-0.462777343244285	-0.0857928025705341	0.186853276260413	0.111222689713658	0.25049417984075	-0.768976429107383	-0.257643846307753	-0.0916987264987306	0.503775749523895	0.614543252389973	-0.353437604834484	-0.308692458407064	-0.256963181175527	0.237105912994169	0.681987331422905
HCK	-0.10674272508008	0.344536355902747	0.124189649639032	-0.296830404022745	-0.0651528764389555	0.21010217503358	0.315291343356689	-0.0260805176584578	0.214851009768959	-0.71416401050077	0.24942318338306	0.182353919735904	-0.146055383938991	0.000550602506692144	-0.286272321686664	-0.0315273552984217	0.383250352654843	-0.217896900364531	-0.0133219130645204	-0.12050418392737
HBP1	-0.34176899712442	-0.284957012472828	0.255334605039256	0.293200117668184	0.0781912868898083	-0.186090604083584	-0.251629534969285	0.263723229140322	-0.0638315160223755	0.237828425934922	-0.189473419509816	0.0186957087695871	0.0486183196894725	0.197166069965626	-0.075006678914872	-0.151121907879095	0.260486102492703	-0.0620619369458266	-0.158439475800069	0.111137218132289
HBEGF	-0.194253736317585	0.922334163284938	-0.181487252286163	-0.158219486553882	-0.388373688127309	0.0902322702511966	-0.0289958537104416	0.0625048809168129	-0.115110272174671	-0.00863102528289761	0.510286623736204	-0.193679934098649	0.225333309819711	-0.239385854345543	-0.302554145111723	-0.11017787890453	-0.0297458101161399	0.820403599809774	-0.307368554161281	-0.373111356627822
HAUS6	-0.103346099574507	-0.0329006659844904	0.0920813681180492	-0.0113621649121924	0.0555275623531397	-0.0174930177361787	-0.28611307887763	0.0563300500902884	0.0903833758885337	0.156892670634987	-0.0896424464300827	0.00326815678890036	0.0562513362479171	0.0367387344218431	-0.00661578102857785	-0.190586709056145	-0.0691024221565284	0.115444548994497	0.0820104877279011	0.0622340944902744
HAS2	-1.08396736392434	0.253645521570988	0.886972774257763	-0.0202549771938374	-0.0363959547105743	-0.744858108623669	0.81998793322682	0.711934827878716	-0.553417107245621	-0.233647545236244	-0.465455321098336	-0.217437237310135	-0.105862181106026	0.315771903151548	0.472982836362948	-0.14484951244085	-0.11313566505667	-0.240320910215735	0.0678007094118449	0.430505378301412
HAPLN1	-1.52480986830204	-0.0994294317465556	1.57924615405889	1.16235822925007	-1.11736508326036	-1.0102581001926	-0.261187024999267	1.04354820108201	0.974170317955687	-0.746273393845828	2.20544428503864	2.49806167627705	1.7602277439424	-0.185585616978635	-6.27814808827946	1.80918431278105	3.69508605519223	1.73660359025936	-0.481952688669743	-6.75892126956289
HAGH	-0.0894912183325767	-0.478289518841006	0.307393870948801	0.393826342499047	-0.133439476274267	0.038238173690444	-0.0697664954378725	0.36788463404487	-0.254931442673573	-0.0814248696238673	-0.134038187625564	0.158880201950557	0.48050606428678	0.0662356854751289	-0.571583764086899	0.281978963340165	0.224999672893552	0.133112859512954	-0.439011226561532	-0.201080269185137
HADHA	-0.80737270879186	-0.243751932093112	0.417590378542304	0.170158817633627	0.463375444709047	-0.690473777659342	0.201849403404104	-0.165535518784708	-0.0612107948265574	0.715370687866496	-0.562447140853802	0.211161636148255	-0.334551293043777	0.168207478804113	0.517629318945207	-0.76014724393951	0.162575838599892	0.700480310982833	0.148235949632102	-0.251144855275321
HADH	0.0122527559821313	0.158196641069393	-0.230392610008849	-0.105529470356084	0.165472683313408	-0.0993027252544803	-0.381873426212239	0.0656997737948748	0.275029178636649	0.140447199035195	0.192191599517849	-0.022857096803075	0.00531281923955351	0.0306637437113615	-0.205311065665687	0.0144740143168924	-0.0486808749028729	-0.0598190048951475	0.126829189777848	-0.0328033242967196
HACD1	-0.396276186891202	-0.367956786853989	0.0900414303991717	0.572853281792137	0.101338261553882	0.337303963877628	0.286113823650924	-0.0735194199283624	-0.440536857419052	-0.109361510181137	-0.278806051748936	0.123202855032101	0.682462122376058	0.558288713399113	-1.08514763905834	0.36236891295578	0.544316592939583	-0.473185005529864	-0.733365733974065	0.299865233608565
GXYLT2	-0.108079048308015	-1.21343210972872	-0.269093635844134	0.585567253649444	1.00503754023142	-0.367071026756761	-0.744265229933252	0.106886216782145	0.368467188723493	0.635982851184377	-0.87327141380649	-0.612332252236966	-0.612933378426437	1.04470793104635	1.05382911342354	-0.0191774633831656	-0.905884490885663	-0.772350939243937	0.376755943506772	1.320656950006
GUSB	-0.557947355242336	-0.0919109904876088	0.624391035043022	0.0745179711384072	-0.0490506604514831	-0.11896623616124	0.124973199319962	-0.0925948572291855	-0.107228040004598	0.19381593407506	0.237577357908879	0.509804562216539	-0.429149852332481	-0.204304060900306	-0.113928006892628	-0.154766899086518	0.374320414662979	0.294448863698047	-0.361675305460139	-0.152327073814369
GUK1	0.0600943809537196	0.61741555149715	0.0680832241858358	-0.132314368586171	-0.613278788050534	0.19663892924784	0.378186305384181	0.259912486749666	-0.36907773951955	-0.465659981862135	-0.188430649136871	0.0258006324443993	-0.201108866069641	0.0757935149439799	0.287945367818134	0.157934304429448	-0.128831715936114	-0.153478279613386	-0.0244136069007066	0.148789298020757
GTF3C4	0.146343173260955	-0.326949612721224	0.03890514541387	0.061056697181221	0.0806445968651763	-0.157392279021182	0.143474450534117	0.255537139601596	-0.010533922317653	-0.231085388796877	-0.313164543284199	0.238417986760375	-0.171993141744784	0.082262560632671	0.164477137635937	0.054231386211292	0.140451127742122	-0.150756685728983	-0.126747522537869	0.0828216943134388
GTF2IRD1	-0.35915643630508	-0.398980048730134	0.109633086050436	0.390929362082007	0.257574036902772	-0.448359931569661	-0.227374482230339	-0.0039867442080066	0.378894528106385	0.300826629901622	-0.430677516610636	-0.164733164019919	0.0953902754548706	0.0484415117093642	0.451578893466322	-0.394574188394425	-0.232787265405771	0.23505318739717	-0.0568982171819616	0.449206483584986
GTF2H5	1.2003366296369	0.473943501817537	-1.73534271379533	0.458686428331678	-0.397623845990783	0.544949804581943	0.235505605268681	-1.05562644293535	-0.713071037295709	0.98824207038043	0.117087536569965	-0.355430284199659	0.0906029199175791	0.218264820783908	-0.0705249930717997	1.00993847194484	1.12949684522259	-1.07802869504076	-0.0098183158891274	-1.05158830623755
GTF2E1	-0.0238945776395934	0.0117536291346809	0.322864962650954	-0.0929248864867862	-0.217799127659255	0.059597602237325	0.294318203154734	0.324046394101183	-0.207795956962331	-0.470166242530913	0.0527205934610624	-0.191635287268062	0.123390049248076	0.239296294533018	-0.223771649974093	-0.220686949462092	0.285498038097426	0.00342503592447763	-0.106616230607001	0.0383801060471871
GSC	-0.284486666375703	-0.539012304338025	0.44458732325037	0.263239911026827	0.115671736436532	-0.27101861165945	-0.231108374220576	0.172976638347085	0.357733789928602	-0.0285834423956604	-0.017694093061543	0.830852886044178	0.758094019769914	-0.0384233899838415	-1.53282942276871	-0.546812330801507	0.287544939436118	1.05856858601659	-0.262489504858017	-0.536811689793177
GRPEL1	-0.328537618710508	0.680733503496578	-0.0491622889554009	-0.548232498262369	0.245198902431701	0.200945210781345	-0.286695741075322	-0.198882915766367	0.13262797160996	0.152005474450386	0.171243971022907	0.061733654836706	0.0577901379196142	-0.120513617320753	-0.170254146458477	0.145572641184858	0.3841198431669	-0.49248521024322	0.236852348953668	-0.274059623062207
GRM4	0.0364469135802049	-0.252217571629153	-0.0224839770919399	0.269813329714974	-0.0315586945740857	-0.0187240631103649	0.0481971173440524	0.253839082126871	-0.102608521276571	-0.180703615083988	0.262016494072755	-0.000719616830238579	-0.0791381759102768	0.0433360634586537	-0.225494764790893	-0.0854163999859926	0.12065520156387	0.170023644610776	-0.177858717800203	-0.0274037283884507
GRM3	0.772268770288537	-0.0961557854469303	0.0412751810110673	-0.188319588402697	-0.529068577449977	0.710929993267447	-0.143138767973438	-0.434713787362818	-0.598080625586239	0.465003187655048	-0.477342554653133	-0.400883787249514	-0.219573256618397	0.181401188419414	0.916398410101631	-0.612239282008895	-0.12829544841478	-0.178378113080303	0.0482088471247442	0.870703996379234
GRK2	-0.364091461826179	-0.296149914412272	0.0622077954793774	0.130476979091222	0.467556601667852	0.345898745935925	0.289537385178962	-0.206452660658185	-0.695257987121417	0.266274516664717	-0.245876880165616	0.199982669216764	-0.117447421311406	0.182610683551999	-0.0192690512917419	-0.317671994634669	-0.151094834935726	0.121438680028565	0.00744250063108609	0.339885648910741
GRIP1	-0.266095567662151	-0.506686398370567	0.303735232166192	0.314549250121675	0.15449748374485	0.0546982224772403	-0.483152300066674	0.230632939336325	-0.0851033054774062	0.282924443730517	-0.251730854983522	-0.0208104699959009	-0.213369700916422	0.275094242744492	0.210816783151354	-0.379528307038508	-0.116230748905635	0.128620326596746	0.259578898649564	0.107559830697835
GRIN3A	0.246613955112038	-0.238635698159348	-0.238635698159348	-0.238635698159348	0.469293139366007	0.569763385839704	0.078620193611589	-0.216127859817098	-0.216127859817098	-0.216127859817098	-0.0263323319071196	-0.140203174637642	-0.108783311512559	0.166269662756049	0.109049155301271	-0.0982389982969313	-0.114840903300454	0.277288848926328	-0.255818660714856	0.191609713385913
GRIN2A	0.0881722624083626	0.153898335334328	-0.159556415786149	-0.159556415786149	0.0770422338296083	0.290934147664426	0.200206281313114	-0.163713476325847	-0.163713476325847	-0.163713476325847	0.187399310756169	0.0644615487322343	0.168472394853823	-0.210166627171113	-0.210166627171113	0.222947453814417	0.243900896600098	-0.155616116804838	-0.155616116804838	-0.155616116804838
GRIN1	-0.292352878016828	-0.144786385175479	0.198734703600738	0.0775777162714103	0.160826843320158	-0.0350750368169319	0.0517656685308598	-0.00471485964912122	-0.137233251425209	0.125257479360402	0.23569100579831	0.134247751165226	-0.145968711711355	-0.13538301707703	-0.0885870281751513	-0.261824900456107	0.292928425753704	-0.0546713169430026	0.137264276522275	-0.113696484876869
GRIK1	-0.0408105575282203	0.315269323748099	-0.00652510865849276	0.104069497391399	-0.372003154952785	-0.569317295849204	0.160776234064067	-0.0435698669595048	0.373908415598967	0.0782025131456758	0.0867328681274053	-0.109012304047545	0.530917597939717	-0.469624805505824	-0.0390133565137529	-0.196089556008225	0.178720012909118	-0.0326565864272541	-0.00244400408713252	0.0524701336134945
GRIA1	0.105312914148995	0.0836498530431783	0.0840853029166046	-0.136524035054389	-0.136524035054389	-0.0125320668071271	0.131023995410324	0.00362873835525859	0.0929420074120716	-0.215062674370527	0.238808136442691	0.0929152521141817	-0.0415791267493328	0.00542766793639571	-0.295571929743936	0.0449137792942041	0.145574393661624	0.339737870078019	-0.16296275964746	-0.367263283386387
GRHL3	1.06889246656482	0.151974706539471	-0.43187115397919	-0.930888189226773	0.141892170101672	0.747257494836465	0.0737945143469627	-0.76138822032807	-0.0663195375073027	0.00665574865194607	1.28280268319139	0.204055544917937	-0.485778440828764	-0.90039495282558	-0.10068483445498	0.942624472703345	0.13264498295756	-0.121258018972155	-0.728478191685342	-0.225533245003407
GREM1	-0.944899832083493	-0.576336867718181	0.452958932555724	-0.385408029108256	1.45368579635421	-0.51569899292193	0.0608986690710109	0.348557966082049	-0.376991373085933	0.483233730854803	-2.1693227563841	-2.08001496362479	-1.22333346597545	2.63118683150909	2.84148435447526	-2.62155058798822	-3.42295345177874	-0.260568207789561	1.1493249967782	5.15574725077831
GRB10	-0.666178651320592	-0.990370908234055	0.127979969600619	0.305957248523423	1.22261234143061	-0.649025979712549	-0.272492942000747	0.330219763119042	0.181232934912609	0.410066223681646	-0.516726219159703	-0.251086159161	0.461593947960566	-0.195462877304634	0.501681307664773	-0.214390801381752	0.128937957435288	-0.299061079649607	-0.0445790158516557	0.429092939447728
GPX8	0.110640185147553	-0.0783935267663054	0.10145984408589	-0.12014975770024	-0.0135567447668992	-0.196447981571142	-0.140657126321423	-0.135307151681118	0.504092570768261	-0.0316803111945809	0.0870348997618544	-0.213013870742987	0.230186356551836	-0.083118201565604	-0.0210891840050991	0.364997039557297	-0.575778430715305	0.162684919253591	0.0283147980614	0.0197816738430152
GPX7	0.91113679306515	-0.262538521328446	0.0094315149351889	-0.113505279261293	-0.544524507410598	0.47949869185276	-0.325811947545276	0.403839327449079	-0.18017377205207	-0.377352299704496	0.42296464638188	0.253748426977319	-0.311962420005957	-0.212101517829721	-0.152649135523523	-0.445082866518469	0.363843927528702	-0.0481555652978205	-0.53010011747449	0.659494621762077
GPT2	0.0104332493192283	-1.00472071984628	0.0351818005561597	0.264659102839223	0.694446567131667	0.195280901409994	-0.324378643231079	-0.0796761753073332	-0.18753944287838	0.396313360006797	-0.471493916483141	-0.150234892804496	-0.607473275330415	0.218575169478992	1.01062691513906	-0.281678807998087	-0.682304351986823	-0.469988174843786	0.553614634133442	0.880356700695252
GPR87	0.156890760044985	-0.290883609476094	0.0516766917848665	0.0510692206043135	0.0312469370419287	-0.210827757404563	0.25729223896389	-0.210827757404563	-0.210827757404563	0.375191033249799	0.389879702879725	0.102997635252197	-0.128731913758964	-0.619519299497432	0.255373875124475	0.384570700294556	0.301310354063585	-0.583120436897472	-0.240532846637696	0.137772229177028
GPR37	0.0077510485969785	-0.02089879442868	-0.0267076607338588	-0.0683835891658302	0.108238995731391	-0.18548459230655	0.0910203620549352	0.0522533498542024	0.135372754800674	-0.0931618744032621	0.12541323780128	-0.124959021889715	-0.0508637117708211	0.029979021882671	0.0204304739765848	0.225731726981871	-0.00645187993781793	-0.26164897611174	0.088120938672305	-0.0457518096046177
GPR19	-0.225090302297339	0.471223438770579	-0.225090302297339	-0.225090302297339	0.204047468121439	-0.0761378334338455	-0.0761378334338455	-0.0761378334338455	0.304551333735382	-0.0761378334338455	-0.0996229885116884	0.398491954046754	-0.0996229885116884	-0.0996229885116884	-0.0996229885116884	0	0	0	0	0
GPR161	-0.308782586182314	-0.556545391321281	0.197663953378518	0.299655216858679	0.3680088072664	-0.168172509899656	-0.224201892686827	0.107547052326113	0.00476331255214024	0.280064037708228	-0.292634591598032	0.0462172496650641	-0.107181143737293	0.0942172809186275	0.259381204751634	-0.0881681355689929	0.116420767262878	-0.179661923977064	-0.245217103853485	0.396626396136666
GPLD1	-0.124237817358785	-0.181415450245905	-0.0429444464152335	0.136809886279458	0.211787827740465	0.325767482177194	-0.0131766471220329	-0.0376196946576263	-0.344465497692607	0.0694943572950728	-0.323455259708056	0.00386325664851994	0.156918980085648	0.121023489927248	0.0416495330466395	-0.0669704356274101	-0.218792227201817	0.421827314965359	-0.253415475264437	0.117350823128306
GPER1	-0.144445863769095	-0.144445863769095	0.577783455076381	-0.144445863769095	-0.144445863769095	-0.0799847275422002	-0.0799847275422002	-0.0799847275422002	0.319938910168801	-0.0799847275422002	-0.102030825538168	-0.102030825538168	0.408123302152671	-0.102030825538168	-0.102030825538168	-0.113425971805403	0.453703887221611	-0.113425971805403	-0.113425971805403	-0.113425971805403
GPD2	-0.51422030829624	-0.412230083079415	0.086999058196418	0.42883820690913	0.410613126270107	-0.311236857220645	-0.249877484441998	0.0673057339682348	0.146151219884793	0.347657387809616	0.0078760345933464	-0.262471373705957	0.0612951328596183	0.137103392434573	0.0561968138184197	0.0795780852634347	-0.225745597231894	0.120563476472679	0.0585261120481242	-0.0329220765523437
GPC5	-0.0621334752471137	-0.0362006411194157	-0.018327134741118	0.00363485725885671	0.113026393848791	-0.138039616666608	0.0794669195985904	0.234455421168397	-0.133973446661467	-0.0419092774389126	-0.0519683194345113	0.382132892489202	-0.0233900293566303	0.118007976420387	-0.424782520118448	0.33226184815134	0.0100579381051414	-0.0719902863516856	0.0233951608381384	-0.293724660742935
GPC4	0.788712952000729	-1.65411064564922	-0.0696201592876164	0.0765838731464434	0.85843397978967	-0.0822938194699994	0.00168631194009805	-0.0897572248978129	-0.496011902594189	0.666376635021908	1.20001267017405	1.28652168236213	0.163123130325815	-0.384837002729	-2.264820480133	1.24200527808493	1.93463512121154	-0.315124791498828	-1.54366059757426	-1.31785501022339
GPC3	0.556856656458649	-0.302371658420173	-0.31737513044478	-0.2295516783816	0.292441810787903	0.0127001573352583	0.0150979958316952	-0.437658695810067	0.489812561846604	-0.0799520192034855	0.427803056338317	-0.152591735795174	0.167314200934705	-0.4793635076134	0.0368379861355539	0.733066825367467	0.221515654593489	0.319313538921382	-0.318828275677586	-0.955067743204751
GPC1	-1.02616148910493	-3.16583342256711	-0.457391584822435	1.1847176399824	3.46466885651207	-2.43906872381827	-0.631738880853394	-0.519323981527211	-0.652044447530244	4.24217603372913	-0.408674877824136	-0.988173298961126	-1.47586708686545	0.421714757374403	2.4510005062763	1.1108128601517	-0.847205328454923	-1.1306744591632	-0.404055784984578	1.27112271245099
GPAM	0.150369667147261	0.0304475070025916	-0.0270454171534427	-0.149374920828004	-0.00439683616840458	0.148215563379795	-0.11431232149292	0.322482303498615	0.0521563168828889	-0.408541862268379	-0.289357979344829	-0.0195356611052491	-0.182215948544643	0.254246712972423	0.2368628760223	-0.0727247954069208	-0.252341146759126	0.207399751996172	-0.0963452101610507	0.214011400330924
GPA33	-0.114738204363264	-0.152072306606845	-0.0929017953179114	0.137875832618299	0.221836473669722	0.0786141031407612	0.139467400983287	0.0218754075359218	-0.143923811586154	-0.0960331000738157	-0.599941732866186	-0.307234266930569	-0.334975496385585	0.448918392762609	0.793233103419732	-0.140787420322764	-0.866609771439495	-0.126238276208292	0.523881265087458	0.609754202883093
GOT2	-0.302018329660637	-1.17856355814133	0.827051706192989	0.268094058107529	0.385436123501449	0.339869075253251	0.433887495671776	0.878038695971959	-0.63393782596642	-1.01785744093057	0.202043992203588	0.263657214155579	0.659319361719341	-0.300797327454987	-0.824223240623525	-0.232110830186336	0.60870967822801	0.290521500147829	-0.451522469666234	-0.215597878523262
GOT1	-0.0167651064825236	0.795961499322214	-0.195631497815267	-0.170802292047515	-0.412762602976905	-0.366866614020356	0.361366403261332	-0.114761156435062	0.764489253155961	-0.644227885961879	-0.380455375812545	0.27044882891121	0.101969145437835	-0.12173998964861	0.129777391112114	0.103073969068838	0.118974637933476	0.250496037774781	-0.0368632282505956	-0.435681416526492
GOLGB1	0.176654159267936	-0.802412574591401	0.411037041625939	0.21392246010292	0.000798913594603157	0.25385456350817	0.0494298109971032	0.19803278788759	-0.471282465865649	-0.0300346965272151	-0.345006299547237	0.0748892198863134	-0.0415432630933106	0.156261763584733	0.155398579169502	0.418884509184821	-0.206393803278709	-0.0649624247431717	-0.19299689524207	0.0454686140791276
GOLGA5	0.402043529140263	-0.683676407740559	0.0939634518403203	0.212817231198132	-0.0251478044381592	0.0327564313650051	-0.0470274297009645	0.212123510623311	-0.000757155219956118	-0.197095357067395	0.321513679073163	0.153765197567123	-0.237991707809284	0.0769537549949195	-0.314240923825924	-0.0482229610146163	0.194246198013552	-0.151357126829211	0.0525722637098518	-0.0472383738795745
GOLGA4	0.0595798576771527	-0.438111101005176	0.167179685658419	0.196556409446017	0.0147951482235866	0.194571658074613	-0.0364776314682524	0.0392461598350193	-0.110929950853829	-0.0864102355875502	0.119000933225089	0.00478257603059085	-0.0430512075555933	0.0569819971709498	-0.137714298871038	0.424353659796073	-0.0933151296763883	-0.104645702097597	-0.246291496935314	0.0198986689132283
GNS	0.483368749255574	-0.31234562324603	0.130716867406774	-0.0829097234566305	-0.218830269959687	0.800683374227332	-0.210202252539794	-0.0115185345038826	-0.484004410796665	-0.0949581763869922	0.155424361710795	0.15651163890978	0.133588810939917	0.146989580615066	-0.592514392175559	0.617719711077199	0.0879447362885575	-0.0420757436871746	-0.31500965559573	-0.348579048082852
GNPNAT1	0.768630571182459	-0.229085323537815	-0.088063424535795	-0.225649265254653	-0.225832557854195	0.754485723195478	-0.104568526962983	-0.514312869877481	-0.259507710029705	0.123903383674691	0.589341195519676	0.482696042652767	-0.274876292271397	-0.561635555990151	-0.235525389910892	0.219027134073682	0.123612916434036	-0.187298717569465	-0.316587234611504	0.161245901673247
GNE	-0.219563864208331	-1.51918063972936	0.352921413051728	0.623038278953771	0.762784811932196	-0.136567985217846	-0.0563617170738002	0.502279723574684	-0.520255483556284	0.210905462273242	-0.457715869354574	-0.434199044086748	0.0550304216773085	0.156784422020722	0.68010006974329	-0.253282358016241	-0.260107007636201	0.00769815949630548	0.112371746067025	0.393319460089113
GNB4	0.044337013825114	-2.02647268239006	1.05482527987547	0.37596376799255	0.551346620696926	-0.0994628271135714	0.024138728852467	0.642235425129197	-0.0345852612289494	-0.53232606563914	-0.251061281524855	-0.0585543574996521	-0.0935382496964099	0.274564251199463	0.128589637521454	0.365366906307797	0.385867942608936	-0.611791400438149	-0.68683954193455	0.547396093455966
GNB1L	0.06584157446059	0.000657108088791603	-0.171518365961843	0.377688895756116	-0.272669212343656	-0.0754139079488487	-0.457490711517135	-0.0736400632085266	0.0663819494796725	0.540162733194838	-0.0903931412644896	0.0134504429719744	0.381491840432384	-0.0170186775118939	-0.287530464627974	0.426974442196597	-0.543549966207299	0.0549045385267766	0.710487108105029	-0.648816122621106
GNB1	-0.69690119271301	-0.490808742128806	0.904032891522146	-0.101318628843099	0.384995672162766	-0.558343658324439	0.203709729718383	0.939578560428313	0.122680960448768	-0.707625592271018	-0.219140052787505	0.0955336367042783	0.786095583398914	-0.107396367084654	-0.555092800231037	0.331470962058386	0.720565092893107	-0.368068018598631	-0.25251808503398	-0.431449951318879
GNAS	0.0846921498261448	-0.578257834959568	0.335371016484816	-0.0811034696820059	0.239298138330613	-0.132943130048989	-0.393199944754526	-0.00436436586278877	0.0663389529333438	0.464168487732959	0.117181005802808	0.334317698238367	0.11048989409775	0.0339666960778278	-0.595955294216756	-0.403984152733758	0.088461974969082	0.143417677777776	0.220713783517066	-0.0486092835301672
GNAI1	0.235199962906984	-0.00902010230417716	-0.0477849119459215	-0.232770099431365	0.0543751507744759	0.285824475694474	-0.626901458476532	0.196101218963548	-0.109503717978718	0.25447948179723	-0.616908524340186	-0.485469161434882	0.0139681835058614	0.240618799009765	0.847790703259438	0.240432434610073	-0.787448484396458	-0.501375185904573	-0.182549566016398	1.23094080170736
GNA13	-0.259407315608472	-0.197507786189609	0.042007267327568	-0.0245225839737202	0.439430418444234	-0.186954030146413	-0.194818284032221	0.342676358922713	0.147993945904423	-0.108897990648503	-0.142311744199954	0.0573892305973329	-0.112161665544572	0.104429708735161	0.0926544704120333	0.154667481912049	-0.117063019594274	-0.142885668056855	0.0961289787110564	0.0091522270280251
GNA11	-0.254124675941599	-0.591534006217898	0.0549588750191212	0.347239384168109	0.443460422972263	-0.145491894387467	-0.489751452768711	0.131093478729879	0.386954335137061	0.117195533289243	-0.176403432878041	0.0677281832842844	-0.111890843949293	0.16966850627337	0.0508975872696844	0.265461764819863	-0.0844386409378117	-0.0738161060840721	-0.195476729217178	0.0882697114191977
GMPS	-0.538986116817114	-0.0799178632156377	-0.228335957401487	0.545749088808154	0.301490848626083	-0.421895152457017	-0.29979232142985	0.459142224459413	0.285859649592982	-0.0233144001655319	-0.343941551061328	0.116316417378597	0.397759053320666	0.0126662126065611	-0.182800132244496	0.289172256816984	-0.225621785793026	-0.102269428803944	-0.206647903679566	0.245366861459551
GMPPB	-0.135129264617582	-0.781653779760299	0.307829930297981	0.0873049895466806	0.521648124533217	-0.221083648008221	-0.660280014490311	-0.354804681819271	0.103698224572396	1.1324701197454	0.254255938721363	0.380900883014933	-0.641782843310367	-0.354160840608314	0.360786862182389	-0.315506857833768	-0.743189336674696	0.852721635437982	0.029846721699581	0.176127837370899
