eOFC2	eOFC3	eOFC4	eOHC1	eOHC2	eOHC3	eOHC4	eOHC5	lOFC2	lOFC3	lOFC4	lOHC1	lOHC2	lOHC3	lOHC4	lOHC5
PXDN	-0.49495559387872	0.0157193077030273	0.479236286175693	-1.41258409464048	-0.287915101518907	1.27312176287355	1.88574411448129	-1.45836668119546	-1.2038331951022	1.17422286362111	0.0296103314810878	-4.48962008321945	2.49814178259966	2.32023542919192	2.36308589050202	-2.69184301907415
PVALB	0.517125126701691	-0.583240064496213	0.0661149377945217	0.543615732290167	-0.617215162801792	-0.039037924405122	0.0564875691208266	0.0561497857959203	0.439599853402058	-0.219799926701029	-0.219799926701029	-0.311407552791159	0.592271186584733	-0.311407552791159	-0.311407552791159	0.341951471788743
PUS7L	-0.0310867885995432	0.398402779119095	-0.367315990519551	-0.307740469498779	-0.203995726252993	-0.375802205892792	0.379090126413899	0.508448275230666	-0.383168057164093	0.357874759096294	0.0252932980677993	-0.505322061306321	0.284243412346393	-0.358062867235796	0.303385879227226	0.275755636968497
PTS	-0.411201374875571	-0.161662981997509	0.572864356873083	-0.291659905565709	0.541510057441318	-0.508459628499232	0.673874972956078	-0.415265496332449	0.230040918847017	0.160720769730574	-0.390761688577594	-1.64633643640926	0.568674476159654	0.567718647818182	1.47238652787561	-0.962443215444182
PTPRZ1	-0.649406936881369	0.661260351134498	-0.011853414253129	-0.614790479486446	-0.143648566684772	0.722976606262332	1.04977089041385	-1.01430845050497	-0.123425645832065	0.536223071628125	-0.412797425796061	-0.728251796783555	0.575222556636972	0.472974500388087	0.189929715368664	-0.509874975610169
PTPRU	-0.453158786566023	0.491279652849862	-0.0381208662838386	-0.384305557281275	0.679322409885838	0.8255657406956	-0.0885748915026348	-1.03200770179753	-0.920701373796668	0.853621850264952	0.0670795235317154	-0.249216764596557	0.742138195369686	0.394330913118127	-0.675457760029648	-0.211794583861609
PTPRT	-0.00142059193492261	-0.336744913810892	0.338165505745815	0.135980162704782	-0.324659220656117	-0.109270750837082	-0.0166563488203171	0.314606157608734	-0.09092191057288	-0.0181804591102179	0.109102369683098	1.2102139020728	-0.338684177673292	-0.570248695970339	-0.668464507506407	0.367183479077239
PTPRM	-0.451072245300159	0.0258057113407837	0.425266533959375	-0.508861366425534	-0.129271816384409	0.0048745255382201	-0.20251380829605	0.835772465567775	-0.317507746968563	0.0394823475806234	0.278025399387939	-0.579176941673034	0.358520917236422	-0.781648238296548	0.242536505231382	0.759767757501776
PTPRE	-0.0182320574063009	0.30491340938969	-0.286681351983389	-0.259086651080274	0.279791854529912	0.307207520544822	-0.306816309889335	-0.0210964141051257	0.0431664572035344	0.297243760595272	-0.340410217798806	-0.17447240032659	0.1840808750148	0.153208722385439	0.0594629585954243	-0.222280155669073
PTPRD	-0.243431112211406	0.0388565552870208	0.204574556924385	0.215049665156416	-0.40432052047559	0.252972347048313	-0.104880505587348	0.0411790138582093	-1.28744596313252	1.05559278116047	0.231853181972051	-1.08184600005362	0.607983391999934	0.275455242735662	1.29116946677598	-1.09276210145795
PTPN6	-0.0134184129136528	0.0989422355255822	-0.0855238226119295	0.429563861041177	-0.111675660143773	-0.0631512940845758	-0.370543766133366	0.115806859320537	-0.210914058361083	-0.00595860367218348	0.216872662033267	1.09282084095829	-0.302681843752687	-0.212628116121027	-0.314465709552299	-0.263045171532276
PTPN2	-0.0737057803416565	1.15273425519576	-1.0790284748541	-1.47516273975579	1.03417812086032	1.11138607988609	1.00260071174983	-1.67300217274044	-0.303464222028405	0.197982841406116	0.105481380622287	-0.808977280637935	0.678227319786634	0.0151806278963491	0.187031925712507	-0.0714625927575554
PTPN14	0.161009508953143	-0.0381579768357536	-0.122851532117389	-0.475286551240262	0.237396480917299	0.602593572237334	-0.0463551115628853	-0.318348390351486	-0.631193215930829	0.164094696538168	0.46709851939266	-0.668172293296327	0.11465889382639	0.510815265944718	0.417513954169615	-0.374815820644397
PTPN13	0.453036908654954	-0.18135781111796	-0.271679097536994	-0.10630539783567	-0.0143778670739678	0.509940066107429	-0.138754468957211	-0.25050233224058	-0.09311390452865	0.124493042546886	-0.0313791380182362	-0.343738533880065	0.363732114856644	0.11367902539263	0.128733427975304	-0.262406034344512
PTPN12	0.327712138450559	0.316199080330043	-0.643911218780602	-0.744687033697899	-0.166664660241087	0.266411808648643	0.706338543470753	-0.0613986581804111	-0.133469820813853	0.0728399787426239	0.0606298420712283	-0.108251613738677	0.0431013835566807	-0.183177488771232	0.588806747051826	-0.340479028098597
PTPN11	-0.236750601434704	0.233082728193065	0.00366787324163731	-0.554624022951165	0.304700078217345	1.18923534405616	-0.639029678819031	-0.300281720503308	-1.04562744166693	0.683758419172008	0.36186902249492	-0.526828421733866	0.370340897817689	0.577286964641939	-0.0718774522207424	-0.348921988505019
PTPA	0.068566657440142	-0.411104750653012	0.342538093212871	0.148150189682562	-0.0557750627899924	0.278023943111236	-0.326974755180443	-0.0434243148233655	-0.0325598071795419	-0.109105094974524	0.141664902154064	-0.0821095862601648	0.0976370157752573	0.0647425470631831	-0.00733548104642523	-0.0729344955318467
PTN	-0.280733815720007	0.578481623341292	-0.297747807621285	-3.72196528893071	0.713547131003679	3.16433342616458	3.63896967301866	-3.79488494125621	-3.44109510209137	3.03113043846529	0.409964663626079	-5.08727409314593	0.466621866599173	3.72975942480102	4.43286443137916	-3.54197162963342
PTK2	0.677437440913845	-0.641818466638064	-0.0356189742757813	0.592493140832037	-0.463162005967569	0.150719286110457	-0.108898670496171	-0.171151750478755	-0.31991501369854	-0.0152640696935906	0.335179083392132	-0.990020630229909	-0.158403224582867	-0.0796617207985353	0.942021373666452	0.28606420194486
PTHLH	-1.67042231659707	1.01045393997649	0.659968376620583	-0.701600090582227	0.229438921983011	1.86415455302699	1.67052516203993	-3.0625185464677	-0.123983286254999	0.862569137295008	-0.738585851040009	-1.73392469483874	0.515131054025368	0.82639619492244	2.77075741041104	-2.37835996452011
PTH	1.14074253907025	-0.570371269535126	-0.570371269535126	0.227464768714326	0.621813389379781	-0.748967692339689	0.648657226585271	-0.748967692339689	-0.77117679408591	0.207479275736375	0.563697518349535	-0.184814019814515	-0.184814019814515	0.739256079258061	-0.184814019814515	-0.184814019814515
PTGS1	-0.419619807697837	-0.40505061906352	0.824670426761357	1.43878663787766	-0.297139702455756	-0.658542370936167	-1.01307183164748	0.52996726716174	1.07226751177006	-0.769895822300823	-0.302371689469235	3.96143082960834	-0.845988356001844	-1.828578459125	-2.67577567619111	1.38891166170961
PTGFRN	-0.347325763631065	-0.0900963516354976	0.437422115266562	-0.877407201917444	0.186479710402517	0.629280138669983	0.193651595194808	-0.132004242349864	-0.860609326222868	0.345059080162131	0.515550246060738	-0.0867077396588591	0.180830285259574	0.141312116814222	0.247518401618627	-0.482953064033564
PTGES	0.112607538284374	-0.301616756036369	0.189009217751994	0.0807668765777372	-0.190945669491557	-0.228240808142243	-0.100807164289662	0.439226765345726	-0.321956719475506	0.290801976534226	0.0311547429412808	-3.50783768072157	1.7472834743194	1.29283554259601	1.91031546061271	-1.44259679680654
PTDSS1	0.0340322584798969	-0.0214025444655164	-0.0126297140143823	-0.562794356682039	-0.172879067643821	0.600198637061919	0.477212298468743	-0.341737511204805	-0.554643046523921	0.504651636046239	0.0499914104776824	-0.985745172194926	0.585402386197662	0.558618404169497	0.148681629605324	-0.306957247777554
PTCHD4	-0.338287288381744	0.0809510471745363	0.257336241207207	-0.171106838241592	-0.171106838241592	0.242081319865583	-0.171106838241592	0.271239194859192	-0.135793749592523	-0.137462273053504	0.273256022646027	-0.278809698117965	0.461135758655708	0.0865138488920789	-0.278809698117965	0.00996978868814413
PTBP2	-0.0136532217575054	0.197165741633907	-0.183512519876401	-0.265891922445177	0.268934734223519	0.304120683790917	0.338623175828246	-0.645786671397503	-0.0176724633919489	-0.274760247140851	0.2924327105328	-0.376115928818622	-0.172895791751923	-0.0803150974088576	0.653762828259022	-0.0244360102796186
PSTPIP2	-0.516892140632709	0.137402932800231	0.379489207832478	-0.139403830707357	-0.182407181075249	-0.0935445657937473	0.190243462598737	0.225112114977617	-0.284741013334428	0.26005464397035	0.0246863693640782	0.188079068090601	0.235646118519136	0.261992081611268	-0.416835673697254	-0.26888159452375
PSPH	0.0168172120532084	0.509669646153437	-0.526486858206645	0.0842684116682575	0.59444662211695	-0.185212855534148	-0.0324380705487459	-0.461064107702312	-0.112865008802915	0.678040273362985	-0.565175264560071	0.586171487555886	-0.521639783186849	-0.122890790253072	-0.0379577910235285	0.0963168769075629
PSMG1	-0.582822356262239	0.690672911283137	-0.107850555020896	-0.259498951489757	0.314068309687023	0.4858615892595	0.414043694721116	-0.954474642177885	-0.696809711884155	0.715163836063121	-0.018354124178968	-0.0870573137394217	0.220720460180774	0.480954958329249	-0.397023642173036	-0.217594462597562
PSMD10	-0.643345201401883	0.725234974473639	-0.0818897730717563	-0.0109458193550385	0.63461340862969	-0.0710024441000598	-0.391942842248096	-0.160722302926493	0.161251044249829	-0.708323234510907	0.54707219026108	-0.00320345441355308	-0.127718771402463	0.161079525080909	-0.0621010364335959	0.0319437371686995
PSMD1	0.167331358135714	-0.338001670372638	0.170670312236924	0.336271435898713	-0.0379330737785857	-0.103026721293054	-0.341657379278136	0.14634573845106	0.303722146791449	-0.139780779023553	-0.163941367767897	0.393260803019158	-0.170078421725126	-0.0359749447044937	-0.622634575256724	0.435427138667187
PSMC5	0.316073428273928	-1.29338987164369	0.977316443369762	0.119395477892574	-0.296992398407554	-0.52570682438575	-0.490914670423233	1.19421841532396	-0.231403361966819	-0.200526851320081	0.431930213286901	1.91672798913941	-0.294056750266051	-0.310518993321729	-0.608305054462427	-0.703847191089206
PSMC3	0.219371938199441	-0.699074511736253	0.479702573536812	0.25571772022467	0.0101656182694647	-0.447870364543018	-0.453786537493432	0.635773563542323	0.414423745304937	-0.524396178053646	0.109972432748705	0.788053178755945	-0.0719829831026217	0.325929971911645	-1.30076774989145	0.258767582326474
PSEN2	-0.294928716014192	0.32801423344832	-0.0330855174341256	-0.475579763715135	-0.396022555826374	0.412237634883402	-0.231481329023529	0.690846013681636	-0.933762820606573	0.785433167898795	0.14832965270778	-1.02236821693814	0.735262689443838	1.01444789630015	0.524724125793092	-1.25206649459894
PSEN1	0.0294454661382364	-0.0399254248719156	0.0104799587336792	0.021569153121364	-0.0150969271143797	0.157068098904073	-0.338058301995542	0.174517977084486	-0.307134040810019	0.278133919592246	0.0290001212177735	-0.264994775564379	0.0174034902294817	0.204208240467772	-0.0561503835282524	0.0995334283953779
PSAT1	0.156020381192551	0.500938971679654	-0.656959352872204	0.220932028373468	0.439698103704963	-0.962599304122635	-0.17548990702462	0.477459079068824	0	0	0	0	0	0	0	0
PSAP	-0.221441416667313	-0.223396782408262	0.444838199075575	-0.793005588704503	0.416112728954861	0.361518870475425	0.520825962352365	-0.505451973078149	-0.203554628545522	0.15854501635307	0.0450096121924553	0.0660525987156859	-0.33481378651523	-0.228629398293013	0.636437411295038	-0.139046825202477
PRRX2	2.16354805983397	-0.377957532931873	-1.7855905269021	2.99658353744457	0.669464748313917	-0.262594795414177	-1.16610393848335	-2.23734955186096	0.672698061973753	0.022130317183132	-0.694828379156887	-1.19983951482399	0.193697469049816	0.304840018764409	1.58365540750697	-0.882353380497205
PRR5L	0.0131478153605173	0.0297174756238023	-0.0428652909843192	-0.109203259663381	0.123519125554218	0.148470895277122	-0.117384032488079	-0.0454027286798788	-0.229358629751482	0.254284729395209	-0.0249260996437264	0.343448890144496	-0.109262482390781	-0.32196633611572	-0.352795971213214	0.440575899575218
PRPSAP2	0.203899544299951	-0.0499149633134355	-0.153984580986515	-0.0580517095259019	0.147614428438741	0.59255127068573	-0.0300621421482035	-0.652051847450364	-0.188105647404472	-0.0396139977548078	0.227719645159281	-0.963007949401572	0.75433935971774	0.857315135130095	-0.326089956345703	-0.322556589100559
PRPF40A	-0.149121025814906	0.0272589566537391	0.121862069161167	-0.452096937302388	-0.183769640428455	0.647429696003527	0.0261227499204368	-0.0376858681931189	-0.329209137568803	0.0813656557241451	0.247843481844658	-0.584694481971432	-0.312444773691967	0.0798993025731241	0.262656421566583	0.554583531523691
PROX1	-0.0645466493541297	0.244559522841383	-0.180012873487254	-0.073601368596055	0.0314218097098273	0.105013133025639	-0.604438050636775	0.541604476497363	-0.700416435721895	0.470302253741977	0.230114181979918	0.778633256239778	0.159269157884412	-0.139582146798817	-1.30777683048814	0.509456563162768
PRLR	-0.0183643667384734	0.418479262770655	-0.400114896032182	0.163584332746981	0.677258406266436	-0.0420926157789157	0.316882886713853	-1.11563300994835	-0.204038981698988	0.518000304862304	-0.313961323163316	-0.369766672788546	0.440729467894415	0.377462964259053	-0.280398194627499	-0.168027564737422
PRKDC	0.0878492763896941	0.13637398612211	-0.224223262511804	-0.285466961031227	-0.0992782107628587	0.320579810601939	0.0551519577690147	0.00901340342313084	-0.249785617766075	-0.0487655452879565	0.298551163054031	-0.02263662161387	-0.137313413298298	-0.0938223224221382	0.0344501173443437	0.219322239989962
PRKD1	-0.840807492540536	0.32904351207853	0.511763980462006	-1.25917183987827	-0.624895581562377	0.87442890376025	1.46607783420181	-0.456439316521418	-1.22716959507077	0.620525814740899	0.60664378032987	-0.880293382828569	-0.152604145145215	0.290258613226461	0.289874347179662	0.452764567567662
PRKCZ	0.44322828189262	-0.0769355686169941	-0.366292713275627	0.0886875366643753	-0.236336723129107	-0.14229532346282	0.252717748136631	0.0372267617909197	-0.650804556914976	0.170366440391017	0.480438116523959	-0.11424080631481	0.322519853868767	-0.00623906020504084	0.0175177695916444	-0.219557756940562
PRKCD	0.205437886354447	0.110634640326149	-0.316072526680595	-0.46817159895375	-0.203248604753433	-0.0263036280334106	0.388368066049009	0.309355765691584	0.013890194193225	-0.234144709533686	0.220254515340462	-0.702824062065477	0.361082290648691	0.039387234337255	0.669974514668399	-0.367619977588869
PRKCB	-0.045320514506995	0.112333138960432	-0.0670126244534361	-0.111642093407972	0.561984872319293	0.138000847940491	0.213084627632811	-0.801428254484622	-0.237102174223344	0.411980407133029	-0.174878232909685	-0.953457320287064	0.0289203905916722	0.211082975872914	1.41996438771039	-0.706510433887915
PRKAR1B	-0.161980458227228	0.139175240177511	0.022805218049716	-0.00620845667615466	0.335141387502085	0.169591011461467	-0.0661212213594258	-0.432402720927971	-0.489511344110797	0.291470134471645	0.198041209639151	-1.12034337148233	0.516259509673921	0.774675655006524	0.712774180382118	-0.883365973580235
PRKAR1A	-0.475022013478149	0.244641003167056	0.230381010311095	-0.713507544187365	0.638714810726436	1.14469555988496	-0.333068539533441	-0.736834286890595	-1.34944868968483	0.910663178936606	0.438785510748218	-1.15690624148379	0.51957251990107	0.916661439675824	0.117926138397783	-0.397253856490881
PRIM2	0.409587146285993	0.325450551330988	-0.73503769761698	-0.371389151589281	-0.250342672471613	0.494914013649939	0.152467065936065	-0.0256492555251118	0.013606199447568	-0.196495114324024	0.182888914876456	0.355192430380622	-0.480925693213359	-0.295287534326659	-0.110865950945112	0.53188674810451
PRICKLE2	-0.823658908015007	0.297937822308574	0.525721085706433	-0.0248271280235546	0.0776863128922987	0.0659220236974107	0.378891270607904	-0.49767247917406	0.0438878102003635	-0.0449554211604397	0.00106761096007713	-0.444558779830791	0.226796001235649	-0.695015159857966	0.891074712357724	0.0217032260953847
PRICKLE1	0.943936558980736	0.0131574867718953	-0.957094045752633	0.131010276880829	-0.195509590393009	0.872284470136924	0.202885463013367	-1.01067061963811	0.0188403799537653	0.341466023158009	-0.360306403111776	-1.79055271405496	0.821502723428763	0.87203580958551	0.829797280617568	-0.732783099576887
PREX1	0.0463283177743867	0.191612496202739	-0.237940813977125	-0.394360591203552	0.311605904658474	0.250629758131194	0.0115424569301519	-0.179417528516269	-0.601848303415384	0.055124030163797	0.546724273251586	-0.0694202256180283	0.0495520625927259	0.25097169476774	0.214341787183296	-0.445445318925732
PREPL	-0.120007179287931	0.0687385243312897	0.0512686549566417	-0.450724745061038	0.131554993223835	0.65289745730767	-0.450561845279326	0.11683413980886	-0.590347964075988	0.264477000764813	0.325870963311176	-1.02880879763349	0.59805920104242	0.403477954949412	0.102333579796156	-0.0750619381544952
PRELP	0.439545266746411	-0.715527583088504	0.275982316342091	1.15790803166435	0.0967421203971455	0.858649474796978	0.147031500468575	-2.26033112732705	-0.559383918028939	2.17204243369523	-1.61265851566629	-4.96776817147715	2.04067187611215	2.27926217446909	3.94176443230537	-3.29393031140947
PRDX6	-0.162327807120686	-0.915069354078181	1.07739716119887	1.59867126348839	-1.0835034752297	-1.30714387438926	-0.057265986077276	0.849242072207854	1.10710239239195	-0.860785613106572	-0.24631677928538	1.43006018762453	0.127470183725759	-0.957543560209238	-0.758519217824883	0.158532406683822
PRDX3	-0.117082754885242	0.281305818722256	-0.164223063837014	0.0803486231411519	0.134579489642686	-0.417792605606467	0.117582463567437	0.0852820292551932	0.59162742842792	-0.537412468240213	-0.0542149601877071	1.65746716393387	-0.43433310948754	-0.294642833184987	-1.54342282267078	0.614931601409438
PRDX1	3.61312025824176	-2.33461681960149	-1.27850343864026	0.472888616116435	1.27828392217929	-1.51823695995195	0.842497975078331	-1.07543355342211	1.31221852347349	-1.76844852216757	0.456229998694077	0.171497351595463	-0.600569783910522	-1.30964127673495	-0.865368978269395	2.60408268731942
PRDM4	0.196201764385092	-0.136791788099276	-0.0594099762858145	-0.133998206910587	0.0628714673053583	0.105029575999105	-0.245721950989029	0.211819114595154	-0.211595252031443	0.0419195197262452	0.169675732305198	-0.239402433672282	0.117065421812624	-0.225260688743268	0.427580749551367	-0.0799830489484421
PRDM1	-0.17553438795631	-0.352082234656618	0.527616622612928	0.500933496440466	-0.19400601306814	-0.618600233841564	-0.0443323033282534	0.356005053797491	-0.293893697969265	-0.167240388869356	0.461134086838622	1.37052449152561	-0.309031284630581	-0.252695601519769	-1.10145562076729	0.292658015392028
PRCP	0.306757102798572	-0.242461191045068	-0.0642959117535034	0.118859411666636	0.124634341525574	0.172302745640122	-0.271151085563656	-0.144645413268674	-0.84097227446776	0.431225376829195	0.409746897638566	0.0228164899842476	-0.322993355382941	0.199797196022326	0.454336490701955	-0.353956821325587
PPT1	-0.0185822859511671	-0.0608374078450593	0.0794196937962255	-0.247536955258594	-0.0513948487777203	0.36945427364437	-0.457826185724103	0.387303716116044	0.127210752349272	-0.108320345399957	-0.0188904069493168	-0.411113455458239	0.580121646774224	-0.0360911157844797	0.0485229259732858	-0.181440001504793
PPP1R9A	0.198871848056578	-0.199892093065167	0.00102024500858922	-0.0799438877400842	-0.0941776060407329	0.533362953945724	-0.290161259738685	-0.0690802004262232	-0.034284233349307	-0.145750196978018	0.180034430327325	0.139306949654635	0.233377321008349	0.154737441472642	-0.61442588735365	0.0870041752180235
PPP1R3B	0.0754426333734828	-0.0482038881875189	-0.0272387451859639	-0.00215342987324618	-0.488363995026455	0.432289887368614	0.406532911190698	-0.34830537365961	-0.701412698343424	0.495540451514846	0.205872246828578	-2.2408176999751	1.43794417333864	1.25562756598775	0.829962298384073	-1.28271633773535
PPP1R2	0.354357566610593	-0.386253973099427	0.0318964064888316	-0.303068439396045	0.0439256289537209	0.0467293395189277	0.0915925994241693	0.120820871499227	0.0211737549598219	0.15953908257381	-0.180712837533632	-0.0630505926997404	0.31386666748246	-0.256243521620148	0.181017425537322	-0.175589978699897
PPP1R16B	0.139971059293821	-0.589211594092832	0.449240534799011	-0.222918235143056	-0.499908351157969	0.341789625345979	0.0495368292991509	0.331500131655895	-0.269489628356036	0.0605420957462617	0.208947532609774	0.10706445490459	0.135985545343926	0.174134843447758	-0.438591081802119	0.0214062381058449
PPP1CB	-0.319450799094504	0.257105989086263	0.0623448100082431	-0.490028254931755	0.399146663753886	2.09302646210809	-0.540394218796772	-1.46175065213345	-1.13453798598185	1.12071812635929	0.0138198596225649	-0.361672434448252	-0.272914549029032	1.44391500655984	-0.745292072275724	-0.0640359508068258
PPME1	-0.0060109943448321	-0.108431179186667	0.114442173531501	-0.40595596152264	0.254427183496629	-0.0456330982861299	0.208836492466743	-0.0116746161546022	0.137862952521299	0.118033916830482	-0.255896869351783	0.110650873933924	-0.228595792709909	0.046280848998471	0.46533007072175	-0.39366600094424
PPM1L	-0.0806613191790144	0.123942438488152	-0.0432811193091376	-0.230446124590073	0.218870442291653	0.372929432619491	-0.628251917499111	0.266898167178039	-0.234086657242006	0.0832246872071365	0.15086197003487	0.0204123353131398	-0.205257781186846	-0.149326487765958	-0.325442384025673	0.659614317665337
PPM1G	0.533212892497364	-0.702892332016846	0.169679439519481	0.518028462320606	-0.476064423295545	-0.447086470443391	-0.253456134780864	0.658578566199198	0.220294607794047	-0.105567150811911	-0.114727456982138	1.13887786802901	-0.32683520580399	-0.698006751983668	-0.746885394977419	0.632849484736058
PPM1F	-0.583935809768897	0.309989346604808	0.27394646316409	0.305797591385329	-0.501903807083549	0.266337827493549	-0.189628895351317	0.119397283555987	-0.721398477099422	0.213878039235152	0.50752043786427	-0.471821801031701	0.457054442038851	-0.304356138542567	-0.0315858636172994	0.350709361152717
PPIB	-0.471667198991867	0.587964646297777	-0.116297447305911	0.0509849554491382	0.882801212901512	-1.83975890191852	-1.96137309833758	2.86734583190547	3.38401608745581	-0.902851102483602	-2.4811649849722	5.32258857828312	-5.30989300114682	-4.0811960228817	4.92147594311407	-0.852975497368703
PPHLN1	-0.0767542733598621	0.373812542211884	-0.297058268852022	-0.232052512014168	0.0996429367728515	0.19119284094557	-0.00486429043247583	-0.0539189752717784	-0.052958156229348	0.0651517563214545	-0.0121936000921066	-0.261737345436988	0.132242404022673	0.266600188869159	-0.0853080155362864	-0.0517972319185578
PPFIBP2	-0.0500258094495232	0.325676381502159	-0.275650572052635	-0.0552484402525204	-0.271827414838446	0.401713257324005	-0.508079689166307	0.433442286933268	-0.722765093989692	0.380373412387111	0.342391681602581	0.022005832237582	0.185868882667868	-0.0239899705568076	-0.398676573527323	0.214791829178682
PPFIA4	0.241856636445116	-0.00304041610436112	-0.238816220340755	0.0181610243783084	-0.272369094459238	-0.323620036047198	0.136362961458433	0.441465144669697	0.11772489387091	0.0248517643198927	-0.142576658190803	0.354222023261781	-0.192401744349842	-0.430835864708201	0.368178042096714	-0.0991624563004532
PPARGC1A	-0.0375073568428954	0.0387253848268554	-0.00121802798396009	-0.109982199821934	0.124919485431017	-0.133016093351107	0.254438989945994	-0.136360182203969	-0.0088352289482736	-0.0275336736030793	0.0363689025513527	-0.396223612038213	0.103999284169754	-0.00420422604364945	-3.09143590262462e-05	0.296459468271135
PPA1	0.299839902336039	-0.000143618666157863	-0.299696283669881	0.321602693150721	-0.150482991233773	-0.697040290880368	-0.487323303363635	1.01324389232705	0.00167987930556457	-0.443482518685473	0.441802639379908	1.28271424744948	-0.755774372747727	-1.08777967220882	-1.17096845698523	1.7318082544923
POSTN	3.49834275506839	-2.83536153066106	-0.662981224407325	1.91081969982108	1.57529565323036	-2.03039728323206	-0.600805978474519	-0.854912091344861	1.39311801256353	0.454827353220708	-1.84794536578423	-1.96541493599167	-2.55099421452909	-2.45200693744396	3.66028373016225	3.30813235780246
POPDC2	-0.12130350638422	-0.145590929481552	0.266894435865773	1.17959509990784	-0.552306299465095	-0.916263504758521	-0.369485048190442	0.658459752506215	0.218839642341588	0.0897252074633168	-0.308564849804906	-0.262809262299319	0.82948267442144	1.0572388527826	-0.422268017595544	-1.20164424730917
POP4	0.0836794902841991	-0.345203162728383	0.261523672444184	0.550330299951883	-0.195194848664173	-0.163229035046013	0.127852330632743	-0.31975874687444	0.328607477810332	-0.352233598143041	0.0236261203327093	-0.501609993139921	0.560292366229429	-0.0416897970397851	0.0178782201280985	-0.0348707961778203
POMT2	0.129338710364766	0.0764474136119269	-0.205786123976693	-0.892420435077391	0.244755215625321	0.82603722213504	0.0229440621617489	-0.20131606484472	-0.651103063028563	0.383566736829853	0.26753632619871	-0.496345349231659	-0.0539246484757392	0.462118899151314	0.38528804005522	-0.297136941499136
POMT1	0.0447867906757207	-0.123358789038006	0.0785719983622855	0.100782724488663	-0.245304386492581	-0.472793792728677	0.0565781473818046	0.560737307350788	0.0174617894635922	-0.0117579084841317	-0.00570388097945873	-0.119133093670264	0.492717914044606	-0.102372843179385	-0.157867437900578	-0.113344539294378
POLR3H	0.20959565231961	-0.14099752763804	-0.0685981246815697	0.0624715291602147	-0.761265199604031	-0.69727521710614	0.0934683126646192	1.30260057488533	-0.367242756759824	0.263545411020738	0.103697345739088	-0.178442815738975	0.47104265662937	-0.793486611079631	0.51642103509497	-0.0155342649057353
POLR3E	0.0874641927345827	0.283736328501302	-0.371200521235885	-0.162835519451944	-0.266126609690058	0.18773557736837	-0.0059567340287785	0.247183285802414	-0.245261081670668	0.0342126207910773	0.21104846087959	0.0845052327648261	-0.339922925229661	0.103114883667669	0.149602956674922	0.002699852122241
POLR2L	-0.574316418638048	0.439125991269542	0.135190427368507	-0.353879737056253	1.15979456763656	-0.251130790288904	0.581283965196683	-1.13606800548808	0.945846802551616	-0.92573721805948	-0.0201095844921344	0.425238388270461	-0.547510105509158	1.59979997838072	-1.73762732601163	0.2600990648696
POLR2H	0.0442334124694348	-0.955189234050199	0.910955821580764	0.646587794318503	-1.677697181612	-1.26657591356342	-0.0537482672101675	2.35143356806709	1.18439955250318	-1.60376332038958	0.419363767886395	3.2980841939106	-0.38966427292516	0.112351300476202	-1.84763804370677	-1.17313317775486
POLR2E	-0.137299350754995	-0.173054898659275	0.310354249414271	0.453700277079403	-0.337917571429015	-0.303953365760032	-0.0264810567164115	0.214651716826054	0.445563107909678	-0.430307013565633	-0.0152560943440427	0.528516840546422	-0.480855697134537	0.413212081924973	-0.71689690660382	0.256023681266964
POLR2D	0.209388698352935	0.387277434784057	-0.59666613313699	-0.338285596036751	-0.0453906052990334	-0.270432473295232	0.413073985043232	0.241034689587785	0.0702091039065564	-0.0638814066417908	-0.00632769726476567	-0.816053188273933	0.152566309081882	0.129594651672241	0.324533578036462	0.209358649483352
POLR2B	0.0297153176838219	0.170555565488412	-0.200270883172236	-0.338698683395458	0.111992234319857	0.130183872268912	-0.109099766221023	0.205622343027711	-0.180019073270483	0.0886185939334698	0.0914004793370147	0.0381595407127033	-0.0690933394989806	-0.262061362989732	-0.115441135159367	0.408436296935379
POLR1D	0.660422262580187	-0.578428031583275	-0.0819942309969139	0.0485329706938629	0.0709441478039388	-0.754150238164224	-0.046369449045601	0.681042568712021	0.345965679875778	-0.167063149515546	-0.178902530360232	1.85735634296219	-0.907942630408917	-0.565065858071445	-1.36453696351032	0.980189109028489
POLR1C	0.426100289710051	-0.164099555281279	-0.262000734428774	-0.143408659857794	-0.117446079317245	-0.0631934893275279	0.220083745006262	0.103964483496309	0.66335326349348	-0.455681339644979	-0.207671923848501	0.654499526328536	-0.15282257077417	-0.227723534291981	-0.371506713130147	0.0975532918677651
POLR1B	-0.0484050961152427	0.10376885393319	-0.0553637578179469	0.168330351651019	-0.192353118396438	-0.264526124887545	-0.000982248645790662	0.289531140278752	-0.0714611539599419	-0.0289796766795218	0.100440830639466	-0.130683148629443	0.808519538927754	-0.374102317707459	-0.0260393325837107	-0.277694740007142
POLE2	-0.291313933118952	0.58318720172598	-0.291873268607027	-0.868043589262737	0.060651224416393	0.709097634888789	0.802820292650818	-0.704525562693259	-0.180060303200607	0.342053036196898	-0.161992732996293	-0.909820303597231	-0.173911068899143	0.303139887113904	0.922759581870764	-0.142168096488293
POLD3	0.0422164061665296	0.55203094401147	-0.594247350178	-0.335359436337367	0.0156135299065028	0.953949967462812	-0.0548426243386633	-0.579361436693288	-0.51347079592945	0.130796488599541	0.382674307329909	-0.653946187898315	-0.112102496005843	0.599232048833375	-0.0513277188779515	0.21814435394873
