eEFC2	eEFC3	eEFC4	eEHC2	eEHC3	eEHC4	lEFC2	lEFC3	lEFC4	lEHC2	lEHC3	lEHC4
MCAM	0.997523986900269	-0.44828351518029	-0.549240471719983	-0.201202630532606	-0.386428190169614	0.58763082070222	-0.231225753767394	0.40885987002909	-0.177634116261697	0.157317085432251	-0.475556594156171	0.318239508723924
MC3R	0	0	0	0	0	0	0	0	0	0	0	0
MBTPS1	0.271178094742096	0.0490331385633844	-0.320211233305482	-0.505308929651422	0.270998527642048	0.234310402009374	0.738125017072463	-0.294499764895034	-0.443625252177434	-0.955050992086887	0.58933289446334	0.365718097623546
MBP	0.891070767154678	-0.788227242079517	-0.102843525075162	-0.0337997488153148	-0.664262742700881	0.698062491516195	0.34656143379076	-0.432567352248793	0.0860059184580337	-0.316848678124841	0.107019110602024	0.209829567522817
MBNL3	-0.255751493974056	-0.0944642188612441	0.350215712835301	-0.835340838761025	0.814597722191849	0.0207431165691752	-0.239162384497392	-0.257179658664925	0.496342043162317	-1.3051002933458	0.230558883030124	1.07454141031567
MBNL2	0.25687593981272	-0.472486957123573	0.215611017310852	-0.685203114446193	-0.188855046908761	0.874058161354953	-0.172513882456456	0.108039823020867	0.0644740594355886	-0.253331462234423	-0.0744167572161381	0.327748219450561
MBNL1	0.480671417705995	-0.0874772839562823	-0.393194133749712	-0.306888701141525	-0.0465533547702526	0.353442055911779	0.26138146946133	-0.522208436618497	0.260826967157167	-0.345069387001911	-0.171370882407835	0.516440269409747
MBD5	0.106043020081907	-0.0042439171347679	-0.101799102947139	-0.674200248982071	0.327470903172286	0.346729345809785	-0.188750645324421	-0.0883339642838248	0.277084609608245	-0.183851375277275	0.0112501314115176	0.172601243865757
MAU2	0.0910133935980593	0.0773002278406665	-0.168313621438724	-0.638208423307404	0.426181989133712	0.212026434173692	-0.140109084321729	0.0863107575829556	0.0537983267387734	-0.179367726503127	-0.0599065592212131	0.239274285724338
MATR3	-1.69251764218495	0.981287574230592	0.711230067954357	-0.212435156304437	0.456324145050115	-0.243888988745677	-0.687319627043792	0.422140667969913	0.265178959073879	-0.507666385659803	-0.0770822037778771	0.58474858943768
MATN4	-5.43038090659428	3.95032298867496	1.48005791791931	-0.0304272587153385	1.69159512626939	-1.66116786755406	-5.09889859958551	3.44413472583085	1.65476387375466	0.558717818104915	0.47007097127465	-1.02878878937957
MATN2	0.694745262350746	-0.344985025587648	-0.349760236763097	-0.231870092737184	-0.238190654972997	0.470060747710181	0.916175736711566	0.198666173327733	-1.1148419100393	0.2376225366788	-0.169101155242446	-0.0685213814363541
MATN1	-1.32939922799397	3.73238635361658	-2.40298712562261	-4.45753282771881	4.28929034040508	0.168242487313725	-4.42296465096751	9.14487298275094	-4.72190833178342	-3.49339845517898	5.09109504721799	-1.597696592039
MAT2B	-0.212715457002105	0.478124043090981	-0.265408586088874	0.444786047820909	-0.276038741660226	-0.168747306160682	0.437780258015506	-0.53664121248409	0.0988609544685861	-0.195995791871253	-0.235201536650163	0.431197328521414
MAPKBP1	-0.311630287523865	-0.0439378123199798	0.355568099843843	-0.41996752645269	0.199439548228845	0.220527978223846	-0.519138812179481	0.177520061769531	0.34161875040995	-0.737888763202463	-0.105318000648003	0.843206763850465
MAPKAPK2	0.510588673781779	-1.16773423616607	0.65714556238429	0.62497403262671	-0.88253907342607	0.257565040799356	-0.688380889389343	-0.576841154955289	1.26522204434463	-1.12542169899779	-0.365388116782086	1.49080981577988
MAPK8	0.539713960129036	-0.335930168872463	-0.203783791256572	-0.231238537843119	0.243180266002027	-0.0119417281589085	-0.0549009901383322	-0.33241365708465	0.387314647222982	-0.546348462997993	-0.0593444283064937	0.605692891304486
MAP4K3	0.0996579062709912	-0.0438582605655888	-0.0557996457054042	0.0333091452803806	-0.115042615802285	0.0817334705219022	-0.396625440046186	0.122335910319832	0.274289529726357	-0.0824113039016989	-0.728023118363748	0.810434422265446
MAP3K5	0.466141095046499	0.0360249658330254	-0.502166060879524	0.224171231643961	0.168567618173957	-0.392738849817917	0.920400770812138	-0.113279702965113	-0.807121067847025	0.108645625228973	-0.0463651542825723	-0.0622804709464009
MAP3K14	0.43638305892862	-0.162747571384684	-0.273635487543936	0.0671882199446445	0.00821874782439203	-0.0754069677690361	0.23333549318676	-0.033519544717163	-0.199815948469598	-0.256234912029062	0.0979647837954176	0.158270128233644
MAP2K6	0.0890655729082432	-0.135865764713031	0.04680019180479	-0.158040545897594	0.4614317377414	-0.303391191843807	0.428295187879639	-0.375225741315331	-0.053069446564308	-0.870655415721068	-0.173575901051659	1.04423131677273
MAP2K4	-0.0120917369802438	-0.103990730606704	0.116082467586948	-0.00419840369735347	-0.0843983236212749	0.0885967273186292	-0.169202229335502	0.0747594875399225	0.0944427417955787	-0.0945371032405395	-0.0170718090746673	0.111608912315208
MAP2K3	1.40127010897915	-0.355332426087923	-1.04593768289123	-0.0220312640021234	-0.153219744996257	0.175251008998382	0.269022332335824	0.212820101291578	-0.481842433627405	0.0925266351020895	-0.716485727609902	0.623959092507811
MAP2K2	-0.195756980213801	-0.0386311041432457	0.234388084357045	0.334828677881502	-0.133566364497172	-0.20126231338433	0.0685802204717429	-0.461726849851495	0.393146629379753	-0.421402955979488	-0.00934046087677132	0.430743416856259
MAP2K1	0.174971817020436	-0.188186100253121	0.0132142832326849	0.0401930845882674	-0.216310123805814	0.176117039217548	0.083882616493705	-0.125633630242655	0.0417510137489518	0.205850478851177	0.116082125495952	-0.321932604347129
MAP1LC3B	0.686577888754016	-0.950953606857876	0.26437571810386	-0.645914772304376	0.0773165337790864	0.56859823852529	-0.459908735297045	-0.139483380368311	0.599392115665356	0.122939319799244	0.0674446441873684	-0.190383963986609
MAP1LC3A	-0.0490071549645155	0.0377805042551103	0.0112266507094043	-0.237577175764558	-0.48474609365601	0.722323269420567	0.283915789464258	0.00672362884808209	-0.290639418312338	0.233772124372699	-0.697581205510751	0.463809081138051
MANSC1	1.00451373354651	-0.953036428757773	-0.0514773047887414	-0.105261734262425	-0.275086480849139	0.380348215111564	1.0078327277531	-0.17112728052595	-0.836705447227151	0.396226812959413	-0.580122050683625	0.183895237724212
MAGI3	-0.225971915675093	-0.0648323888255029	0.290804304500596	-0.680253676571292	0.0985598674581571	0.581693809113134	-0.0703060197671994	-0.406443709605953	0.476749729373153	-0.445963530723635	0.0615953273988032	0.384368203324832
MAGI2	0.112547784328156	-0.37370434314205	0.261156558813894	0.0355746111388853	-0.413749081443141	0.378174470304256	0.237923468773176	-0.370160035778937	0.132236567005761	0.407689398705764	-0.317514236829912	-0.0901751618758526
MAGI1	0.790279313806176	-0.309542724247121	-0.480736589559053	-0.124218234713251	-0.342120566843706	0.466338801556958	0.994672845872056	-0.702023732414142	-0.292649113457912	-0.288909157978702	-0.59395071168138	0.882859869660081
MAFK	0.355485237396013	-0.0931403828339077	-0.262344854562106	-0.150481541045102	0.188377476324066	-0.0378959352789643	0.504564119915438	-0.468859906688432	-0.0357042132270058	-0.657346485094903	0.343497444056521	0.313849041038384
MACF1	0.702907778258691	-0.0198237237623768	-0.683084054496314	-0.767993686108062	0.133604572360844	0.634389113747218	0.268003579214218	-0.437357279330775	0.169353700116558	-1.15810115330207	0.0187569628767958	1.13934419042527
M6PR	0.547681346531785	-0.0848933099592397	-0.46278803657254	0.394527301264848	0.136866572830494	-0.531393874095341	-0.256807601447282	0.476365958246586	-0.219558356799304	-0.737029743119074	-0.132963140600445	0.869992883719521
LZTS3	0.350023323172422	0.198280232914594	-0.548303556087016	-0.104798922290239	0.018127665006675	0.0866712572835637	0.551622612601448	0.0306844178145922	-0.58230703041604	-0.382987643666842	-0.0741560218213855	0.457143665488228
LZTR1	-0.178633129273084	-0.10043425647541	0.279067385748494	-0.131817573892599	-0.0142288164460211	0.146046390338618	-0.44493059193014	0.549371529802848	-0.10444093787271	-0.412771029019739	-0.0552174503650118	0.467988479384752
LYPD6	-0.0765136686948069	-0.404517045388807	0.481030714083614	-1.02548424953715	-0.335247479330135	1.36073172886728	-0.306137336725524	0.0468578739884009	0.259279462737124	-0.145871377182303	-0.279414019603639	0.425285396785943
LYPD1	0.360469939862178	-0.364978103534605	0.00450816367242712	-0.522477439352874	-0.268972038255382	0.791449477608256	0.303099407171887	0.0878348409934488	-0.390934248165336	-0.189353004028367	-0.0922775585303648	0.281630562558731
LYAR	-0.799573412387613	0.530842069253271	0.268731343134339	0.0664027743114577	0.548626796772206	-0.615029571083666	-0.40565331684898	-0.0644937703869832	0.470147087235965	-0.691903300091196	-0.127295897443073	0.819199197534267
LY86	1.62203895447862	-0.648436764013556	-0.97360219046507	-0.0817709874817982	-0.460272576132872	0.54204356361467	2.13209520325939	-0.910933495891749	-1.22116170736764	0.159867020783519	-0.0274227446438609	-0.132444276139655
LXN	0.179187000668799	-0.108610449999005	-0.0705765506697937	-0.412721912154961	-0.412152857254265	0.824874769409226	0.368619696575144	-0.423542490858361	0.0549227942832178	-0.616356157482706	-0.237500833077925	0.853856990560629
LUM	-4.14558846099474	1.89615307382248	2.24943538717226	-1.7359879805445	2.5337359934348	-0.797748012890299	3.22556783639437	-2.44633705951322	-0.779230776881146	0.629656275396556	0.588200701417055	-1.21785697681361
LUC7L	0.262718520063519	-0.193869305750693	-0.0688492143128236	0.071739489624326	-0.214890704238265	0.143151214613937	-0.55512791750405	0.272010703373429	0.28311721413062	0.16498364170298	-0.542207484433822	0.377223842730844
LTN1	0.203604510966358	-0.0408659922813426	-0.162738518685016	-0.422032199454301	0.200351957010674	0.221680242443627	-0.372104457706707	-0.0152587551408851	0.387363212847593	-0.335481916175837	-0.193109765878896	0.528591682054734
LTBP2	-0.139029845697827	-0.236155156565333	0.37518500226316	0.0432585431211678	-0.0874561712126987	0.0441976280915313	0.885211588938242	-0.102173737401214	-0.783037851537027	-0.172191485844576	0.0421864644195216	0.130005021425054
LTBP1	-1.51170400336189	0.395604698789153	1.11609930457274	-0.0189831142648735	0.645976869947596	-0.626993755682719	1.00768806252576	-0.570795295411745	-0.43689276711401	-0.268287629558515	0.276982528797131	-0.00869489923861622
LTA4H	-0.331828816251043	0.147762041300773	0.184066774950271	0.138459116310855	-0.225801996898749	0.0873428805878973	0.555585557865836	-0.340605420366469	-0.214980137499371	0.0824838107338515	0.314671719312791	-0.397155530046639
LSS	0.624574870946336	-0.0964259205280662	-0.528148950418272	0.99349639514705	-0.716448765821879	-0.277047629325173	-0.156386093061858	0.110569450919057	0.0458166421428032	-0.499511706557674	-0.158299479501149	0.657811186058823
LSM11	0.0783555956730915	0.201018874175461	-0.279374469848553	-0.497162219862997	0.213133044860066	0.284029175002931	0.0833906606793535	-0.283298381351984	0.199907720672631	-1.10299222820789	0.351143462604001	0.751848765603883
LSAMP	-0.223179050128371	0.101128092870361	0.122050957258009	0	0	0	-0.0863510053798131	0.0986570775364824	-0.0123060721566693	0	0	0
LRRTM4	0.201278740545359	0.0720359432143605	-0.27331468375972	-0.298220839928843	0.0992311425654204	0.198989697363422	1.0721732087885	-0.529032866336196	-0.543140342452308	0.182493144771299	-0.201250724615584	0.0187575798442841
LRRTM3	0.190352629641722	0.194789145073621	-0.385141774715342	-0.017989438831207	-0.114296686092409	0.132286124923616	-0.661879669663572	0.0106746065930885	0.651205063070484	-0.134237751814864	0.188142170403942	-0.0539044185890769
LRRTM1	1.06078121328837	-0.167313448400209	-0.893467764888164	-0.729900525335565	0.481972250300565	0.247928275035	1.24649886568012	-0.473590100148297	-0.772908765531827	-0.372660758246891	-0.399070240421507	0.771730998668398
LRRN1	-1.73743797222655	1.09624802141545	0.641189950811096	-1.418848240442	3.75662895146137	-2.33778071101938	-0.684519523359488	1.29171537669094	-0.607195853331457	-0.2669283809657	-0.719951538315573	0.986879919281272
LRRK1	-0.224573359831605	0.142613316294105	0.0819600435375003	-0.377821473596765	0.00992668828710652	0.36789478530966	0.174037246746839	0.0385529299272429	-0.212590176674082	0.115815227925306	-0.280346501981528	0.164531274056221
LRP6	0.34007267681863	-0.0792039982602928	-0.260868678558338	-0.385043949229791	0.0247075952354487	0.360336353994343	1.00359828290628	-0.79340814557014	-0.210190137336143	-0.256872209775694	-0.012833070651638	0.269705280427332
LRP4	-0.0875337333218322	0.270045760293213	-0.182512026971382	0.00600733302063183	0.179055252061312	-0.185062585081944	-0.307229271084456	0.117458537085229	0.189770733999226	-0.73311613767123	0.303919192230446	0.429196945440784
LRIG3	-1.0490902672662	0.888630114727558	0.160460152538645	-0.0439302668891255	0.212281934728212	-0.168351667839088	0.339115283828123	-0.154455750344429	-0.184659533483693	-0.0115228902428104	0.20270163503241	-0.1911787447896
LRIG2	0.510687750150517	-0.115442444470402	-0.395245305680115	-0.133253216644473	0.107390241549666	0.0258629750948067	0.222841513951449	-0.493602153820529	0.270760639869081	-0.321126615715496	0.0754546029062713	0.245672012809226
LRIG1	0.445569982544105	0.453556761279724	-0.899126743823827	0.131870401205224	-0.224142336492582	0.0922719352873589	-0.287004687358287	-0.206921153564312	0.493925840922598	-0.885750819425269	0.430051908639003	0.455698910786266
LRBA	-0.131803907817083	-0.495785695911798	0.627589603728881	-0.673954065123536	0.0143315353614293	0.659622529762106	0.107988777608669	-0.359276051954756	0.251287274346087	-0.493278012649159	0.119952763201995	0.373325249447164
LPL	1.23952740990755	-0.0105705586221108	-1.22895685128544	0.0157128273112175	-0.0990418463148113	0.0833290190035938	0.22568615220469	-0.310312578304113	0.0846264260994234	-0.784223299434572	-0.115322219692334	0.899545519126907
LPAR4	0.650873213999856	0.054540014283087	-0.705413228282943	-0.986731559194729	0.411050138522164	0.575681420672563	0.288551592430245	0.136813468753676	-0.425365061183923	-0.516695957961348	0.65959239199737	-0.142896434036022
LPAR1	0.123578745539312	0.477519615687225	-0.601098361226537	-0.203765034308615	0.901543351731895	-0.69777831742328	-1.24153844910739	0.345134848042839	0.896403601064552	-0.513489928660842	0.241078544968891	0.272411383691951
LNPK	-2.77514216384129	1.6745343791741	1.10060778466719	0.378730345174775	1.01898524843095	-1.39771559360573	-0.480833486806016	0.164951590762531	0.315881896043484	-0.114682402380381	0.374932473988205	-0.260250071607825
LMX1B	-0.0170689105932418	1.31496594185167	-1.29789703125843	0.643113185248303	0.920370338995264	-1.56348352424357	-2.04848698351478	0.114388034974889	1.93409894853989	-0.749220621053453	0.465973116783744	0.28324750426971
LMOD3	2.47576324149778	-0.705907330360609	-1.76985591113718	-0.262420533593132	-0.375224803183337	0.637645336776468	-0.25772139161385	-0.377602394693223	0.635323786307074	-0.661162400270805	-0.192379014896396	0.853541415167201
LMO7	0.59341164788141	-1.9620284489071	1.36861680102569	-0.803298501114972	-0.639098404764148	1.44239690587912	-1.30033944067359	0.016475931688813	1.28386350898478	-0.976254115198241	-1.10510389726777	2.08135801246602
LMO2	0.420911078641439	-0.348265691732851	-0.0726453869085875	-0.406727151511727	0.253710836252904	0.153016315258822	0.711803951550332	-0.438329113919106	-0.273474837631227	-0.464911067715095	-0.00690883094510397	0.471819898660199
LMO1	-1.81305147381202	0.0786826429551954	1.73436883085682	-0.187258327612733	1.02184327204697	-0.834584944434233	0.245591310095682	0.254128827838683	-0.499720137934364	0.346104086364687	-0.458561505803515	0.112457419438827
LMNA	2.95667664104018	-1.29896816070834	-1.65770848033184	0.997455700783085	-1.59625412763889	0.598798426855803	0.676957249895171	-0.892488195900995	0.215530946005824	0.795717901763467	-1.00114888538741	0.205430983623947
LMCD1	-3.67767229185577	3.41210783506852	0.265564456787249	3.83709486734182	-0.308523081509804	-3.52857178583202	-0.00552466963922704	2.19413649291896	-2.18861182327973	-0.298762055708707	1.15957481950789	-0.86081276379918
LMBRD2	0.304306024683784	0.183914958927071	-0.488220983610857	-0.412361569131452	0.439284721532012	-0.026923152400558	-0.122173773871142	-0.104896155886562	0.227069929757706	-0.458713296404369	0.238211773820494	0.220501522583876
LMBR1	0.0431781956910022	0.0619524085246308	-0.10513060421563	-0.488892528848136	0.406561289483304	0.082331239364831	-0.0865040526050711	-0.0130904344359264	0.0995944870409984	-0.71931604567167	0.193924040106862	0.525392005564809
LLGL1	0.421059581102009	0.115963543094026	-0.537023124196034	-0.287987072074609	-0.0206588020501606	0.308645874124769	-0.123395429149436	0.265530236821993	-0.142134807672559	-0.352001879951811	-0.14765653991074	0.49965841986255
LIX1	0.348246435774494	-3.15086337944418	2.80261694366969	-0.676652641503241	-0.367039019007692	1.04369166051093	-0.449931595843984	1.0605688642766	-0.610637268432618	-1.34831837905963	1.67465467581649	-0.326336296756859
LIPG	-0.199860169944111	0.50536924019223	-0.305509070248119	-0.176104205236106	0.368795319961707	-0.192691114725602	0.157000239197205	-0.0194903943283369	-0.137509844868867	-0.344620386915854	0.0302065227059414	0.314413864209913
LINGO3	0.136680046903746	0.111270006052061	-0.247950052955807	-1.67058710633922	1.34769341554972	0.322893690789494	0.575312672954696	-0.294636198376137	-0.28067647457856	-0.335688535704578	0.0471856804264768	0.288502855278102
LIMK2	0.229799646551031	-0.454542672898148	0.224743026347117	0.0649579515626479	0.0294014764082968	-0.0943594279709457	-0.16590378273925	0.175566390908628	-0.00966260816938025	-0.145655456401957	-0.165095526875057	0.310750983277015
LIMD2	-2.4200453980667	0.498359419327041	1.92168597873966	0.879147894349671	0.225850057594148	-1.10499795194382	0.579881599786269	1.41012411997498	-1.99000571976125	-0.150348418130406	0.901571966032115	-0.751223547901709
LIMD1	1.1135226384552	-0.0962236159343011	-1.01729902252089	-0.0249207018416371	0.437346589832508	-0.41242588799087	-0.150250347709417	0.403886656486062	-0.253636308776645	-0.145783556559737	-0.0846840356859291	0.230467592245665
LIFR	-0.582804127776813	-0.270815558054512	0.853619685831323	-1.04466593352513	-0.236916879343406	1.28158281286853	-1.09082947017935	-0.198786764336143	1.28961623451549	-0.576321421621996	-0.888007945429216	1.46432936705121
LHX9	9.56805143827539	-0.540622207948276	-9.02742923032712	11.8324776851168	-3.94995100432799	-7.88252668078885	7.46985739156161	2.50564354012163	-9.97550093168324	10.3275793604773	-3.7998359137268	-6.52774344675053
LHX8	0.712616695738089	-0.984444144793076	0.271827449054987	-0.0602868835257671	-0.149123327711191	0.209410211236958	2.04292593796785	-0.339092395244828	-1.70383354272303	0.555386208178208	-0.498150226740201	-0.0572359814380068
LHX5	-0.115998467716703	-0.230161718841633	0.346160186558336	0.0447582997756856	0.0815530729827875	-0.126311372758473	0	0	0	0	0	0
LHX3	1.32130301925115	-0.268712029284543	-1.05259098996661	0.299804201196501	-0.845674892894701	0.5458706916982	-0.659733503379333	0.568648833485713	0.0910846698936187	0.172958932881718	0.0316412593659452	-0.204600192247663
LHX2	-2.56346919234746	0.0775743431013538	2.4858948492461	-1.21610752763853	1.45916849420668	-0.243060966568148	-0.196044166980787	0.313335741643019	-0.117291574662232	-0.416109771180354	-0.339153317471361	0.755263088651715
LGR5	-7.23312778503998	-2.01410007957478	9.24722786461476	-0.420283054753959	-2.13061916354787	2.55090221830183	-0.155997630493008	-2.58882960529324	2.74482723578625	0.0435418751437915	-0.668682879519409	0.625141004375619
LGR4	0.660469984152279	-0.164753968641262	-0.495716015511015	-0.864044035364913	0.197622336930351	0.666421698434563	1.91062366795505	-0.447029980631255	-1.46359368732379	0.690338913819406	-1.08642878475275	0.39608987093335
LGMN	0.204062306737795	-0.179525071478144	-0.0245372352596505	-0.264065551427787	-0.0613399740526628	0.325405525480448	0.192016006535754	-0.042971102990629	-0.149044903545123	0.756829364253989	-0.336240427093848	-0.42058893716014
LGI1	0.104300567611888	0.182301923422453	-0.28660249103434	-0.0686833561198155	-0.0624015223150645	0.131084878434879	-0.129006195060786	0.0220461061170645	0.106960088943722	0.0698982779652217	0.0649766343094904	-0.134874912274712
LGALS3	0.0899671220892362	-0.968297833109489	0.878330711020254	0.436497820107176	-1.05839168147088	0.6218938613637	-0.412907438237077	1.35677693733069	-0.943869499093614	0.271799551123022	0.3691322949316	-0.640931846054624
LFNG	0.484959108195016	0.0419508280860965	-0.526909936281114	-0.422309540987635	0.141816304935658	0.280493236051976	0.332654866713186	0.0543770973669284	-0.387031964080116	-0.441096276811146	0.979717505420636	-0.53862122860949
LEPR	1.34019234258415	-0.602141522894589	-0.738050819689564	0.527248186641767	-0.526574582043268	-0.000673604598498301	0.252268559115278	-0.694496318010608	0.442227758895331	-0.374660891898519	-0.247870607166893	0.622531499065412
LEF1	-3.72935855433868	0.617397577360901	3.11196097697778	-0.517604670901333	0.535725548460901	-0.018120877559566	-2.1001592976166	0.809729855373103	1.29042944224349	-0.118024021374671	0.682859315992657	-0.564835294617984
LDHB	-3.02890140060439	0.95559331119842	2.07330808940596	0.0750063643530545	0.168222503288838	-0.243228867641896	-0.513853859781184	0.761246575853821	-0.247392716072635	0.275903675871678	0.456820429231573	-0.732724105103255
LDB3	1.79260372826858	-0.602895889796027	-1.18970783847255	0.00686749336749637	-0.436698639999888	0.429831146632392	-0.0346878489073097	-0.0514584166985319	0.0861462656058425	-1.0905119919943	-0.645490545054728	1.73600253704903
LDB2	3.70805787065027	-1.7929883122774	-1.91506955837287	0.815835090941675	-0.079470705204427	-0.736364385737248	1.83263437142258	-0.955423829060919	-0.877210542361661	1.41145093778135	-1.21518973469131	-0.196261203090032
LCA5	0.724233917619055	-0.776248411911873	0.0520144942928189	-0.387414778581488	-0.201555734961024	0.588970513542513	-0.147703758811323	0.0103326739838874	0.137371084827437	-0.185879461376661	-0.227162121353661	0.413041582730324
LBR	-0.546357405929125	0.499114129680276	0.0472432762488477	0.138078643025354	0.0656629617247297	-0.203741604750082	-0.0427685930565751	0.221766864912996	-0.178998271856421	-0.686804828029979	-0.0168516947912103	0.703656522821188
LAP3	-0.839130173879857	0.0756164226255152	0.763513751254337	0.175542126031495	0.0172086746903908	-0.192750800721885	0.31965847368151	-0.138402665445311	-0.1812558082362	0.159964642473728	-0.125570334595174	-0.0343943078785571
LANCL1	0.14633260331509	-0.071046665813725	-0.0752859375013628	-0.344358231483815	-0.197835385017278	0.542193616501091	-0.0679492505122195	0.243345490464268	-0.175396239952047	0.292562705624569	-0.207846488699795	-0.0847162169247717
LAMP1	0.478795191956515	-0.284703360087168	-0.194091831869347	-0.0201477357899549	-0.0636281855083674	0.0837759212983187	0.858065336720212	-0.477953568300745	-0.380111768419468	0.499610709516961	0.349432664996598	-0.849043374513563
LAMC1	1.05779516874179	-0.336665118883982	-0.721130049857814	-0.930816848579374	0.456836643691599	0.473980204887775	0.376826142168289	-0.329215885437199	-0.0476102567310903	-1.18705268459803	-0.0185539019122025	1.20560658651024
LAMB3	0.395408708758459	-0.319969185096197	-0.0754395236622614	0.151297545592805	-0.170340437234747	0.0190428916419418	-0.195039936225633	0.258356852698087	-0.0633169164724543	-0.319575967935931	-0.0243714457612279	0.34394741369716
LAMA5	0.849054590272814	-0.581564330643579	-0.267490259629235	-0.490494904086956	-0.123631989366944	0.6141268934539	-0.362270333861376	0.573427144345526	-0.211156810484151	-0.710325827502144	-0.975782576791326	1.68610840429347
LAMA1	0.89153539436992	-0.166727359873374	-0.724808034496547	-0.0699527754454703	0.471566565421881	-0.40161378997641	-0.683679929476008	-0.000413978139745197	0.684093907615754	-0.375581988085797	-0.430236116210847	0.805818104296644
KRIT1	0.991485879342555	-0.143984117724171	-0.847501761618385	-0.0364514377223877	-0.0472503299796649	0.0837017677020544	0.276888530660415	-0.189971000545443	-0.0869175301149703	-0.0782050346675689	0.00632323205689644	0.0718818026106725
KREMEN1	0.517850914113617	-0.318885066529758	-0.198965847583858	0.0242590784969794	-0.211290967710241	0.187031889213261	-0.36176617946864	-0.0544502180949609	0.416216397563601	-0.312556677471835	-0.245499523208355	0.558056200680189
KRAS	0.169818103998067	0.0578228822600009	-0.227640986258069	0.127112266318415	-0.010782742862931	-0.116329523455482	0.997342931598615	-0.562986478012407	-0.434356453586208	0.130504282071884	-0.302402771812051	0.171898489740165
KPNA4	-0.425888371605396	0.036792801525916	0.38909557007948	-0.218457589184382	0.338995488173838	-0.120537898989454	0.105628133594397	0.172342384947935	-0.277970518542334	-0.102054679077746	0.160072139374289	-0.0580174602965435
KPNA2	-2.19132011449881	1.35200410460942	0.839316009889391	0.507110202912518	0.549749977156683	-1.0568601800692	-0.519153798399721	0.226053593637772	0.29310020476195	0.201277775124883	-0.236975924399104	0.0356981492742214
KMT2C	0.0131940221066227	-0.204859417417118	0.191665395310495	-0.393879678628799	0.022640308713922	0.371239369914877	0.0870736694896319	-0.366777912041244	0.279704242551613	-0.434253229019886	-0.141284507518739	0.575537736538625
KLHL5	0.632429117140488	-0.320691507296425	-0.311737609844063	-0.011459431152077	-0.22265993259394	0.234119363746018	-0.0731006039033142	0.0971675241682988	-0.0240669202649819	-0.169352584933309	-0.0464353898633245	0.215787974796635
KLHL40	1.82467409608697	0.221152247036443	-2.04582634312341	-0.01767051156886	-0.930988593297692	0.948659104866552	-0.0639525524941811	-0.0664550093786636	0.130407561872844	-0.458289665003473	0.156281091029467	0.302008573974005
KLHL31	1.80255704793634	-0.520290547691803	-1.28226650024453	-0.201718337588919	-0.524601825910779	0.726320163499698	-0.0895646684707825	-0.0098262900458117	0.0993909585165942	-0.603207350362363	-0.250320794066391	0.853528144428754
KLF7	0.226604906420017	-0.280171575861757	0.0535666694417403	-0.085797779639369	0.312732986219115	-0.226935206579745	-0.338136452588239	-0.00312806736328586	0.341264519951524	-0.302207194621081	0.561099922782576	-0.258892728161495
KLF6	0.882491542677175	0.11587960528938	-0.998371147966556	0.18236186990287	-0.388997929839643	0.206636059936774	0.826088130162463	-0.455464850270888	-0.370623279891575	-1.55245919568153	0.710728925519156	0.841730270162376
KLF3	0.42499381982555	-0.0661965184002984	-0.35879730142525	-0.731752830686366	0.909569334783431	-0.177816504097065	0.314944282708449	-0.175290143852859	-0.139654138855589	-0.485000250249168	0.0176303107353437	0.467369939513826
KLF15	0.32156283680758	0.502170910194939	-0.823733747002519	-0.300423063061524	0.480524531246307	-0.180101468184784	0.37865530657995	-0.0419035605977545	-0.336751745982196	-0.0251154020020339	-0.676269352165049	0.701384754167083
KLF13	0.0554844537087253	-0.273577859928672	0.218093406219947	-0.254356927682776	-0.107284743351682	0.361641671034459	0.0533527681430193	-0.359417295545295	0.306064527402275	-0.247289819402986	0.224632766717818	0.0226570526851679
KLF12	0.0436007127118527	-0.402697828608168	0.359097115896315	-0.521565190111971	0.0480632029189385	0.473501987193034	0.55322884526892	-0.598259150937091	0.0450303056681705	-0.0909825078711419	-0.282953759283082	0.373936267154224
KLF10	-0.735709120030219	0.326031567037025	0.409677552993194	0.0276692303065511	0.233387345229486	-0.261056575536037	-0.0202227846851066	0.23713411667563	-0.216911331990524	-0.104002884545471	0.512424791045964	-0.408421906500494
KLB	-0.116524538188315	-0.116524538188315	0.233049076376629	-0.27035156412017	0.540703128240339	-0.27035156412017	0	0	0	0	0	0
KITLG	0.764413487235981	-0.166012568302621	-0.598400918933359	0.230765233585205	-0.503519907253365	0.272754673668159	0.0195248804897847	0.255162599270053	-0.274687479759838	-0.477704387246001	-0.0535683910451779	0.531272778291179
KIT	0.651574762207786	-0.233435414435667	-0.41813934777212	-0.00859707817950062	-0.16969178149632	0.178288859675821	0.313666657910614	-0.410705650064791	0.0970389921541761	0.0303764284362416	-0.276109111255393	0.245732682819152
KIN	-0.382481858878792	0.0459644591822448	0.336517399696548	-0.190548813181334	0.148434214281242	0.0421145989000919	-0.016043820287881	0.200630341090741	-0.184586520802861	0.127327804610147	-0.11524728508267	-0.0120805195274762
KIF7	-0.805164135763972	0.316607329327633	0.488556806436341	0.197990337477981	0.428162660774229	-0.626152998252209	-0.291073502862224	0.169324550136887	0.121748952725335	-0.393105172733426	-0.0954313289192221	0.488536501652648
