eCFC2	eCFC3	eCFC4	eCHC1	eCHC2	eCHC3	eCHC4	lCFC2	lCFC3	lCFC4	lCHC1	lCHC2	lCHC3	lCHC4
KIF26B	-0.0770306658704785	-0.0466246430622048	0.123655308932682	-0.114153942835521	-0.103843421952986	0.251392660970931	-0.0333952961824266	0.67792016232215	0.16099505657553	-0.838915218897681	-0.00687147927658138	0.0457470656469967	-0.979665861772343	0.940790275401929
KIF1B	-0.457688518309179	0.0936216484931789	0.364066869816001	0.240093594993274	-0.903579485340901	0.302809708995826	0.360676181351801	-0.467591647606046	0.245739947077137	0.221851700528909	0.232328018016704	0.0415617163511532	-0.458124873985924	0.184235139618067
KIF15	0.335304844884309	0.0892188870954822	-0.424523731979793	-0.633345879316748	0.256810604411179	0.307030575302495	0.0695046996030726	-0.143415444644406	-0.211670209418447	0.355085654062851	0.889258779226191	0.0681089390900969	-0.884370036760817	-0.0729976815554672
KIF13A	-0.139335570182533	0.200933658311968	-0.0615980881294345	0.0672010557778266	-0.343665518316652	0.24204391695671	0.0344205455821172	0.257179061347335	-0.489055707913194	0.23187664656586	0.337830248999269	-0.152363913173668	-0.415314942931664	0.229848607106065
KIF11	0.0785637949102558	0.282560756988325	-0.36112455189858	-1.05470963851066	-0.272407228881185	0.35979881137669	0.967318056015156	-0.641930013595067	0.219454254780461	0.422475758814604	0.471684266890797	-0.0199384228669377	-0.592912179997544	0.141166335973681
KERA	1.92376070970639	0.0161907636936416	-1.93995147340003	5.87329524735949	-2.51675166681598	-1.15105002631213	-2.20549355423138	-4.9878282466737	2.65218828638412	2.33563996028959	3.42563257655472	1.27451467241639	-4.23794152178413	-0.462205727186987
KDR	-0.30359425026395	0.491712499874757	-0.188118249610806	0.121540205963909	-0.396132978502211	0.143246607808764	0.13134616472954	0.276281901131589	-0.351426190130943	0.0751442889993541	-0.659278971382436	0.2013547863137	0.641494454828988	-0.183570269760252
KDM5B	-1.10545649262403	0.292234469352399	0.813222023271631	-0.553517434459687	0.14423099335033	0.529400364579878	-0.120113923470523	2.22005251540785	-1.11910802239064	-1.10094449301722	0.00736595736394285	0.083169071285834	-0.266373649586704	0.175838620936926
KDM5A	-0.431666961108574	0.39564770762666	0.0360192534819159	0.107980517557024	-0.4906604332902	0.184923477011619	0.197756438721555	0.31017246994864	-0.177726774281203	-0.132445695667438	0.181503240184744	0.075792931427543	-0.557993013469165	0.300696841856876
KDM2A	-0.0526355026568179	0.0752881219978132	-0.022652619340997	0.449957802667475	0.144924198850331	-0.275751600495994	-0.319130401021811	1.86626444261893	-0.869689196664262	-0.996575245954668	-0.0291861687733999	-0.0696001615427875	-0.171681401987453	0.270467732303638
KDM1B	0.200924425108897	0.129877555596841	-0.330801980705738	-0.143714982448296	-0.194842164416271	0.338095090511051	0.000462056353517148	-0.339167383309523	-0.0696709651077869	0.40883834841731	0.228682250952217	-0.0900219523933834	-0.284764353796552	0.146104055237718
KDF1	0.208501806152474	0.0707692006263487	-0.279271006778822	0.850197220883553	0.3630937991446	-0.335556359083946	-0.877734660944207	1.43463731140805	-0.987062330438481	-0.447574980969574	0.195719713312162	-0.0790211996401746	-0.498422572706404	0.381724059034416
KDELR3	0.245133879580809	0.152620982328127	-0.397754861908938	0.624902131590057	0.0303826283661071	0.217890237454119	-0.873174997410281	0.465310784565787	0.0544331031729683	-0.519743887738755	-0.404032046150421	0.0616069343524117	0.156670690290307	0.185754421507701
KDELR2	-0.0417044056182547	0.220800895856492	-0.179096490238241	-0.159464360550441	-0.165272778120585	-0.163991966215676	0.488729104886705	0.872414433928178	0.0816540182687291	-0.954068452196903	-0.853504636172104	-0.0465024720882745	0.456222630857233	0.443784477403138
KCTD16	-1.03375728059545	0.517651515305876	0.516105765289573	-0.0691754534441018	-0.0166908030453792	-0.122818553013251	0.208684809502732	0.418414151238963	-0.118477945807661	-0.299936205431302	0.15117665021799	0.141279164791581	-0.379140313472754	0.0866844984631828
KCTD10	-0.576937774008732	0.54035236246907	0.0365854115396615	0.349002795679951	-0.449212239930315	0.0817889517270025	0.0184204925233633	-0.253875857603493	-0.0597667223885043	0.313642579991996	-0.238812598846755	-0.0358870178233275	0.163717691142388	0.110981925527692
KCNQ1	0.126410230907979	0.940150349018421	-1.0665605799264	-0.834519696786862	0.288731223235792	0.38289283919195	0.16289563435912	0.173297626959205	-0.104511941922614	-0.0687856850365907	0.314077258333277	0.0240046392487616	-0.402351540979273	0.0642696433972338
KCNMB1	-0.0649975422450255	-0.0700735643526101	0.135071106597636	-0.162807775587056	0.0764270391858758	0.0742759428922505	0.01210479350893	0.144293031402259	0.086777532208421	-0.23107056361068	-0.490980598736073	-0.122671813750052	0.273721116252855	0.33993129623327
KCNK2	0.0710185052539738	0.479975163218894	-0.550993668472868	-0.258092084385418	0.348185643584691	-0.0886434306129975	-0.00145012858627558	0.431904363375989	0.0462490929193506	-0.478153456295339	-0.199708975214272	0.425242832488974	0.20745184469235	-0.432985701967052
KCNJ6	-0.316129665945605	0.161990988283011	0.154138677662595	0.111770589406778	-0.142883012570496	-0.142883012570496	0.173995435734213	-0.0391170479749908	0.118992260762069	-0.0798752127870783	0.0157372050374067	-0.0316743511206228	-0.184013419864174	0.19995056594739
KCNJ15	0.102368173731192	-0.0645363821679155	-0.0378317915632769	0.351613630077877	-0.188391648073606	-0.525285957191872	0.3620639751876	0.0210346337961793	0.193620390503969	-0.214655024300149	0.0744742945621701	0.0804954186839146	-0.321907833767818	0.166938120521733
KCNE2	-0.0370279429195322	0.875591472236457	-0.838563529316925	-0.175650074061535	0.0040023547964434	-1.24228487895026	1.41393259821535	-0.474967607846347	0.49507444861678	-0.0201068407704335	0.345540366522668	-0.209429602723761	-0.356773000127034	0.220662236328126
KCND2	-0.286633332779922	0.289165551931016	-0.00253221915109414	0.461813526026586	-0.18058673908419	-0.0181772551300396	-0.263049531812356	-0.301456649391308	0.202452041365128	0.0990046080261804	0.647197512851454	0.0688389426595868	-0.480199153723705	-0.235837301787335
KCNC1	-0.484952959498208	0.243332910810021	0.241620048688187	0.0250654149610962	-0.0689097461313098	0.162650767362034	-0.11880643619182	-0.474662104758645	0.184892071250482	0.289770033508163	0.00953328163290479	0.248621090384281	0.00114272296285134	-0.259297094980037
KCNA4	0.103576973359205	0.229825108387746	-0.333402081746952	-0.528508560114007	0.422899485771236	0.37838808678842	-0.27277901244565	1.08452727489431	-0.560844985183347	-0.523682289710961	-0.0387266582555768	-0.169968190124807	-0.165172792148018	0.373867640528401
KBTBD8	-0.225669550588834	0.150517669713332	0.0751518808755032	0.719334302061355	-0.428641562946702	0.0866983117404745	-0.377391050855128	-0.714494142035649	0.2796094446614	0.434884697374249	0.248022705905815	0.280020076096084	-0.514164947242912	-0.0138778347589863
KAZALD1	-1.84188935796352	0.841209387411551	1.00067997055197	-0.0143113136636597	-0.827647997351971	0.971398334372433	-0.129439023356801	-0.727565465704208	0.171128678892069	0.556436786812137	-1.26501368920393	0.453190293580409	1.31931922498398	-0.507495829360451
KATNB1	0.289441944213545	-0.126885520093676	-0.162556424119868	-0.0445003165231288	0.307201710783654	0.00936378730734511	-0.272065181567871	1.0833622406765	-0.703891962914356	-0.379470277762145	0.399166052300292	0.0329404470211854	-0.463594699697364	0.0314882003758861
KAT7	-0.087174332832884	0.0106591652323438	0.0765151676005384	-0.345788747486123	0.412937164281086	-0.186769077196042	0.119620660401077	0.471460220821063	-0.365948766699086	-0.105511454121979	-0.0102164974984849	0.128967560416175	-0.196654826957777	0.077903764040089
KAT6B	-1.1833762311859	0.165893391190393	1.01748283999551	0.881427053142835	-0.812343376399445	0.184806366897931	-0.253890043641324	1.16047291550844	-0.144987498637901	-1.01548541687054	1.17924706799586	0.515011521682313	-1.41895481400094	-0.275303775677235
KARS	0.177315268497434	0.405471653051393	-0.582786921548831	-0.777532525863311	0.119465788820307	0.444015538204329	0.214051198838675	-0.459086065845742	0.326050820792862	0.133035245052881	0.0915810952012777	-0.69208863317483	0.553855851687189	0.0466516862863671
KANK1	0.524706065417416	-0.265277197796502	-0.259428867620912	0.428449401543544	0.323439598155682	-0.292197641252237	-0.45969135844699	0.136216880287012	-0.762044430223222	0.625827549936211	0.921429502706702	-0.0943475285551232	-1.54404617107319	0.716964196921606
JUP	0.205364616594835	0.507191288463158	-0.712555905057995	-0.784005811936954	1.14153824212323	-0.0233185501472306	-0.334213880039044	0.747742603271355	-0.348000838005145	-0.399741765266212	0.0578183515410551	-0.0239136423051285	-0.607244046345642	0.573339337109722
JUN	-3.85344912059093	2.47630524155043	1.3771438790405	-1.05664498549665	-0.455561958726321	1.98493016293159	-0.472723218708623	-0.080176906854458	0.507854678510743	-0.427677771656281	-2.18906009143494	-0.0308205367209347	2.02199561922335	0.197885008932527
JMJD1C	-0.25518300096819	0.240652026836878	0.0145309741313104	0.00638868188810893	-0.225754320589857	0.0625825148260519	0.156783123875697	-0.0302197512203559	-0.079995843287314	0.110215594507669	0.324912315035443	0.164709503380944	-0.654215319087182	0.164593500670794
JARID2	0.105953410196298	-0.211013044481319	0.105059634285023	0.3369292013167	-0.04389096801577	0.00338926230912939	-0.296427495610057	0.854372002957939	-1.06999500636299	0.215623003405048	0.526404043799623	0.129899845974688	-0.692931964025258	0.0366280742509453
JAM3	-0.149268413697127	0.616660473481689	-0.46739205978456	-0.735071821714731	-0.0099188604558158	1.18563020929385	-0.440639527123308	-1.36395694447022	1.40718062076416	-0.043223676293934	0.212734815682706	0.293814724520576	-0.0989236958614708	-0.407625844341812
JAM2	0.352389380055393	-0.483187074394247	0.130797694338853	0.113396533488868	0.101994265690466	-0.374702987110315	0.159312187930983	0.195501779415876	-0.238284036168023	0.0427822567521483	0.225511317393649	-0.144118595205721	0.279305446758765	-0.360698168946692
JAK2	-0.470752174342088	0.209815635493849	0.26093653884824	-0.0930735511944429	-0.33185846417544	0.27582682821521	0.149105187154673	-0.221149429113	0.143949980384287	0.0771994487287122	0.472892573304297	0.107607477185563	-0.381705783848093	-0.198794266641766
JAK1	-1.06790171074046	0.432166415138694	0.635735295601762	-0.183548056109716	-0.907396711716183	0.644434524563541	0.446510243262361	-1.18580292368929	0.0697471109661727	1.11605581272311	0.361502314256557	0.0964749752206675	-0.465366495717308	0.00738920624008443
JAG2	0.239106576490899	-0.322176252234913	0.0830696757440137	-0.483549136154032	-0.346212241861175	0.406233603332987	0.423527774682219	-0.973275700567398	0.175275526183977	0.798000174383421	0.923867408676853	-0.0944829277949326	-1.46593321447588	0.63654873359396
JAG1	0.981786021993882	0.425292490874703	-1.40707851286858	-2.95027190689988	-0.67744566331784	1.56870480137123	2.05901276884649	1.06770796287114	-0.249814261200358	-0.817893701670777	-0.797952778689975	-0.200777812395073	0.380037013360663	0.618693577724382
JADE1	-0.0881655380724213	-0.114317171087899	0.20248270916032	-0.371368908102973	-0.32605320982835	0.364857906438928	0.332564211492396	0.667443910466134	-0.503780356367515	-0.163663554098619	0.0363144034107288	-0.125787420926585	-0.0909172352269847	0.180390252742843
IVNS1ABP	-0.0291909752216792	-0.127831042668634	0.157022017890313	-0.888933206192553	-0.148365209884265	0.501992212348098	0.535306203728718	1.4524995144253	-1.50263612199035	0.0501366075650509	0.00125759606181042	-0.00758054311045164	-0.41736522795704	0.423688175005685
ITSN1	-0.130224499596377	0.194695707571784	-0.0644712079754086	0.517612374959635	-0.945265975945306	0.34237976561975	0.085273835365923	-0.97625741924775	0.101248138254025	0.875009280993723	0.555239021664507	0.340998717206917	-0.876316509293078	-0.019921229578344
ITPR1	-0.12386203574086	0.0519289707151618	0.0719330650256977	0.139124168382892	-0.351542545012956	0.0219077701323704	0.190510606497693	0.106475127236695	-0.0649887750929667	-0.0414863521437292	-0.0205222067873172	0.102025949095386	-0.140572651263954	0.0590689089558851
ITIH5	0.126111891924896	-0.0972069761752254	-0.0289049157496707	0.246430307100086	-0.0933034960238841	-0.207646035877955	0.054519224801753	-0.243923454961954	0.546771536116125	-0.302848081154171	-0.39843666215516	0.0872128610873859	0.654879928533251	-0.343656127465477
ITGB8	-0.151481906571203	0.23974509150745	-0.0882631849362481	-0.391656279332543	0.110862463170975	0.15423340177168	0.12656041438989	0.239546027396634	-0.421685246603701	0.182139219207068	0.616566543364873	-0.2566806978598	-0.856979484221882	0.497093638716808
ITGB6	-0.0680791049414338	0.277519437266469	-0.209440332325035	0.229586610332531	-0.0782166794009163	-0.109392529504486	-0.0419774014271292	-0.402424716647078	0.416544993203853	-0.0141202765567741	0.323660509577092	0.131462507770308	-0.419341679376347	-0.0357813379710534
ITGB5	1.98774346268821	1.39901271704849	-3.3867561797367	1.14355786572796	0.773712868769913	-0.744611943894188	-1.17265879060368	2.01948980369321	-0.89859288428633	-1.12089691940688	0.133835775995843	0.375298207995222	-0.719419513586883	0.210285529595815
ITGB2	0.302100588852263	-0.305236437341525	0.00313584848926141	0.316989106184605	-0.273250153658775	0.0109561936939235	-0.0546951462197534	-0.246189274919069	0.431651407604397	-0.185462132685327	0.120056452173344	0.213906049130637	-0.0288321993960401	-0.305130301907941
ITGB1	-0.480890136445261	0.441398305601926	0.039491830843339	-0.665131934234942	-1.31861093196994	1.2788404714671	0.70490239473779	-0.471216810656358	0.715927507581728	-0.244710696925374	0.335748450944322	0.503787309981277	-0.561073620119959	-0.278462140805637
ITGAV	-0.819907607825006	0.937645873505149	-0.117738265680142	-0.179240055883181	-0.962790501436488	0.957184349063898	0.184846208255769	-0.774225234422494	0.616395470026147	0.157829764396348	-0.00184246985757408	-0.0183073154236313	-0.237965190669849	0.258114975951052
ITGA6	-0.218046417582374	0.284745513012221	-0.0666990954298461	-0.363868611114315	0.110275449156838	0.182932150702532	0.0706610112549466	0.204605128110609	-0.332674609499016	0.128069481388406	0.825642011724595	-0.126896562996719	-0.947077530254844	0.248332081526968
ITGA4	0.0445379565722241	-0.03667007257389	-0.00786788399833327	0.347954358874925	-0.723886971711331	0.0135840051922571	0.36234860764415	-0.964655293272862	0.5418048751126	0.422850418160261	0.221657271898037	0.0896757633036582	-0.122812665209347	-0.188520369992348
ITGA3	0.630070921184766	-0.395798169452977	-0.23427275173179	-0.00733776838684541	0.524885976619364	-0.924201980758427	0.406653772525907	2.14599353436826	-2.00479032882794	-0.141203205540311	1.38556821211563	-0.162052695635328	-1.7013952695353	0.477879753055005
ITGA11	1.13445384837472	0.154595332182811	-1.28904918055754	0.98006521452452	-0.416016287901789	0.0276825754528582	-0.591731502075588	2.65030302714935	-0.585373001268418	-2.06493002588094	-0.396802563455054	-0.295840275686478	-0.340151854210923	1.03279469335245
ISM1	-2.28400242539998	-0.0725460146795971	2.35654844007957	-0.059316807459588	-1.04656889997776	0.109812818530514	0.996072888906834	-1.5019013103489	-0.285094551710388	1.78699586205929	-0.561799744425782	-0.480464127848582	0.296514107590831	0.745749764683534
ISL1	-0.39760513118976	-0.809294178894457	1.20689931008422	-0.437890399172556	-0.437890399172556	-0.437890399172556	1.31367119751767	-0.562172350573452	0.470879337872001	0.0912930127014507	0.165383787730554	-8.92823853795299e-05	-0.503332655913536	0.338038150568362
IRX2	-0.0331799201124667	0.611953725169931	-0.578773805057464	0.645725487470486	0.489562458521561	-0.0965292952535775	-1.03875865073847	-1.72570728563716	-1.86874759691377	3.59445488255093	0.646064951975967	-0.193209535089324	-0.993026656249676	0.540171239363033
IRX1	-1.43475885005503	2.57097110022442	-1.13621225016939	3.31540176433671	2.94745627311046	-1.41218693792702	-4.85067109952015	2.65953280661374	-1.19351721591594	-1.4660155906978	1.64031237232587	0.37391336161259	-0.943783645233246	-1.07044208870521
IRS1	0.704559481353538	0.0504912626357052	-0.755050743989243	0.641243230835963	0.558426452377179	-0.757597450404336	-0.442072232808806	2.10151239548847	-1.28737309722215	-0.814139298266318	0.0525365645683582	-0.0842118139266654	-0.532501623132255	0.564176872490563
IRF6	0.14654824462005	-0.0446462518800281	-0.101901992740022	0.568505031924652	0.462167586751315	-0.941826439218179	-0.0888461794577866	0.418191027523354	-1.17218227934316	0.753991251819809	1.41729084238812	-0.439388026798227	-1.5834500408308	0.60554722524091
IRF2	-0.273533255651997	0.266699279071624	0.00683397658037244	-0.0914051843786963	-0.442000456385781	0.481017461071945	0.0523881796925316	0.377709689673439	-0.191481884889858	-0.186227804783582	0.101055556509359	-0.0154899553445693	-0.225785039728549	0.14021943856376
IREB2	-0.294924454830818	0.213898145541673	0.0810263092891432	-0.110945340989153	-0.21580895335415	0.218507785884331	0.108246508458976	-0.136608238783962	-0.174099912298653	0.310708151082615	0.100624241805242	0.0826035256538358	-0.415092069160155	0.231864301701078
IQGAP2	-0.449756530950726	0.293052915618543	0.156703615332183	0.50046546815664	-0.548306297009358	-0.163701148278146	0.211541977130864	0.512890672990864	-0.339816294158233	-0.173074378832629	0.152483914962028	0.078647075578675	-0.29607632182502	0.0649453312843162
IQGAP1	-0.48325453041002	0.20083939971606	0.282415130693961	-0.312317942548923	-0.931574691702529	0.59286556437554	0.651027069875912	-1.0866863887139	0.388849348612558	0.697837040101344	0.588521615492567	0.107595928905885	-0.738938600822141	0.0428210564236871
IPMK	-0.129074530936397	0.251494982299104	-0.122420451362708	-0.0916503060903278	-0.97887154709868	0.822358592172263	0.248163261016745	-0.588472529487087	-0.497699293645796	1.08617182313288	0.554017825935748	-0.0225543756131907	-0.829611616081857	0.298148165759298
IP6K2	-0.16881223462987	-0.0064349649978972	0.175247199627769	0.340696093535602	-0.0677435966874587	0.174456134656166	-0.447408631504308	0.561868291153585	-0.359680843127952	-0.202187448025631	-0.00821088176245865	0.198109474002306	-0.304670671651362	0.114772079411514
IP6K1	0.555995540831812	-0.148478136041303	-0.407517404790511	0.118911367496047	0.853708785837096	-0.557012909875892	-0.415607243457249	2.05811133538239	-1.16973225360902	-0.888379081773371	0.170867580830551	-0.246951946087609	-0.150124441899361	0.226208807156418
INPP5D	0.0787802329179832	0.126607298148855	-0.205387531066838	0.648827561105501	-0.481428216666073	-0.0302731176975128	-0.137126226741917	-0.208023817049641	0.00131039999014559	0.206713417059496	0.0382543187583213	-0.00903993903409628	-0.0435183756768849	0.014303995952659
INPP5A	-0.20359722505801	0.198742059981885	0.00485516507612616	-0.481221851152634	-0.122330485218235	-0.231583716551	0.835136052921873	-0.271510668799587	-0.638395643736684	0.90990631253627	-0.0611136574173354	-0.204858510422845	-0.55919587853585	0.825168046376032
INHBA	-0.448657803894965	0.223194210642574	0.22546359325239	0.267927217385046	0.0638748567402194	0.152491176552412	-0.484293250677677	0.855507456112952	-0.0175181239039213	-0.837989332209031	-0.132752624362168	0.131802292157343	0.359655936577882	-0.358705604373057
ING4	-0.0119518453807501	0.19415213713877	-0.182200291758019	-0.00150588296325971	0.0454030738059981	-0.0879502498558384	0.0440530590130983	0.0915272443322124	0.275705756063367	-0.367233000395577	-0.109902107126048	0.284639424222702	0.306603610677339	-0.481340927773989
ING2	-0.299973477517835	0.33945599707922	-0.0394825195613864	-0.607703436313043	0.471846588274616	0.133367101219688	0.00248974681873815	0.442043264198877	-0.174323084646326	-0.267720179552552	0.0682138055886599	-0.00810608311207606	-0.17533408442882	0.115226361952236
IMPDH2	1.09257622597758	-0.335059189098217	-0.75751703687936	-0.43982679239986	1.81602866390639	-0.4898936927625	-0.886308178744027	0.0814827885451628	0.290450894660808	-0.371933683205967	-0.0654093023090567	0.361857080795851	-0.03133353202427	-0.265114246462527
IMPA2	-0.377468476919981	0.451835739234154	-0.0743672623141709	-0.113210034609082	-1.33204881895595	0.690589649927759	0.754669203637274	0.141855797821032	0.632556569667459	-0.774412367488493	-0.323007901261324	-0.442636789049445	0.302800118215144	0.462844572095623
IMPA1	-0.151956985647572	-0.028316152107597	0.18027313775517	-0.632161379697905	-0.209451193054942	0.682653260599231	0.158959312153617	-0.338942968960039	0.114918639012836	0.224024329947204	0.26471852538076	0.0400496433218152	-0.0889117575148539	-0.21585641118772
IL6ST	-0.394340509391858	0.283932056882965	0.110408452508894	0.0961100030487119	-0.923421690334328	0.60246762043628	0.224844066849335	-0.14203751454012	0.178949558627921	-0.0369120440878019	0.425330770815251	0.138959958683252	-0.428128139856288	-0.136162589642217
IL17RD	2.01351448400303	-0.326534318255316	-1.68698016574771	-1.046257235104	0.263601759484482	0.167192663602689	0.61546281201683	-0.867366382241387	-0.0859050039311011	0.953271386172485	0.211741321427518	-0.132231193610684	-0.682079152845669	0.602569025028836
IL17B	0.0130580377550416	0.264885343884236	-0.277943381639277	-0.13871135867747	0.0917008472096461	0.103188557187248	-0.0561780457194234	0.389943404338789	-0.375404582815299	-0.0145388215234903	-0.76192625443714	0.189973523302723	-0.0382246566159106	0.610177387750328
IL16	-0.668649302855961	0.627580786607764	0.0410685162481972	0.240677045782388	-0.0489644923940924	0.278128466659399	-0.469841020047695	1.73358875708228	-0.847040002969392	-0.88654875411289	-0.137436214494383	-0.0596014811366161	-0.0568360352043085	0.253873730835308
IL10	0.0462487620686416	-0.252596019071537	0.206347257002895	-0.349864181272669	0.356714265186038	0.3430140973593	-0.349864181272669	-0.41954096609098	0.203646678202454	0.215894287888526	0.364356662527512	0.199649623160644	-0.282003142844078	-0.282003142844078
IKBKB	0.19271239576274	-0.167841472505233	-0.0248709232575077	0.286899530897406	-0.480730589439407	0.349404536244065	-0.155573477702063	0.472355823267337	-0.249612326813616	-0.222743496453722	0.188752415076492	0.00906138124075095	-0.212462761283552	0.0146489649663106
IGFBP7	1.04634854567387	0.00919716213458077	-1.05554570780845	-0.129994910955309	0.129765788830948	0.139106782426238	-0.138877660301875	0.993369461621222	-0.688048876195325	-0.305320585425897	-0.799126165704523	-0.428872399858269	1.03327628260233	0.194722282960464
IGFBP5	-0.276937306944794	1.15564269596475	-0.878705389019952	1.65029448556717	-1.1597449354129	0.283505061431886	-0.774054611586156	0.660680739776822	0.570026973593681	-1.2307077133705	1.31282277508359	1.16134208262156	-1.74260734116283	-0.731557516542315
IGFBP3	-0.597188891772232	0.290195116087155	0.306993775685078	-0.322477662648583	-0.491964741545122	0.146924520297043	0.66751788389666	0.644283389134346	0.181425789012309	-0.825709178146655	-0.245243964194689	-0.25560320387189	-0.103379287186782	0.604226455253362
IGFALS	0	0	0	-0.100732256191848	0.302196768575543	-0.100732256191848	-0.100732256191848	-0.134664819294259	0.269329638588519	-0.134664819294259	-0.205036614793346	0.0856939804318557	0.324379249154836	-0.205036614793346
IGF2BP3	0.138337350418333	0.259088414318782	-0.397425764737111	-1.06750275277372	0.988548223336682	0.155808503455493	-0.0768539740184551	0.801872783019387	-0.675286299613763	-0.126586483405626	0.132978463506998	-0.0410599491416104	-0.539804433830657	0.447885919465273
IGF2BP1	0.605749324737143	0.0259907772162187	-0.631740101953362	-0.62947672621185	1.5130097716829	-0.445562948772427	-0.43797009669863	1.72429638589677	-1.34557417753831	-0.378722208358459	0.872707867394423	-0.0671783443391849	-0.612549023150052	-0.192980499905186
IGF1R	-0.315352691988394	0.180084460801027	0.135268231187365	-0.0325982205718169	-0.247220880404729	0.357348299118616	-0.07752919814207	-0.252569095322744	-0.208013315596171	0.460582410918914	0.556439883659366	0.0643570125981601	-0.916908115684366	0.296111219426839
IGDCC3	1.03820068269966	-0.457123033106111	-0.581077649593548	0.743763286073827	-0.205680719686008	-0.395563144503371	-0.142519421884448	-0.198817523922668	-0.132684129581796	0.331501653504465	-0.170285418368572	-0.122338394226251	0.113467789842704	0.179156022752119
IFT88	-0.0706971372505958	-0.254662686206166	0.325359823456761	-0.079766762480058	-0.0997768313878469	0.262758831153353	-0.0832152372854491	1.21385964430665	-0.530037442271055	-0.683822202035596	0.0138658137734584	-0.0315021817764114	0.131388381264911	-0.113752013261958
IFT80	-0.0153398569249514	-0.191825733508536	0.207165590433488	0.0849341562442643	-0.186960688503642	-0.0216118426968697	0.123638374956248	-0.992671968843518	0.665098494775325	0.327573474068195	0.447711494579133	-0.0332754490815841	-0.904787960708445	0.490351915210894
IFT57	0.729734466306136	-0.601451019099704	-0.12828344720643	0.0281754316508014	-0.1784627187598	0.0513288197959376	0.0989584673130572	-0.728870365363193	0.493305878953146	0.235564486410047	0.324338416229418	0.0476924459923396	-0.054980301326454	-0.317050560895304
IFT46	0.250412097015259	-0.50722824336869	0.25681614635343	0.933752059624688	0.36824628502386	-0.876758943905482	-0.425239400743063	0.752107862162614	-0.489601411480178	-0.262506450682435	-0.712029890303906	0.0900963012277005	-0.0316737819221142	0.653607370998318
IFT27	-0.300790504684382	-0.0960161989104229	0.396806703594804	-0.196828290968941	-0.0464155752739916	0.0449468637814423	0.198297002461489	-0.464790886052079	0.1870866397514	0.277704246300678	0.262808718015247	-0.138175687283562	-0.204663513314383	0.0800304825826972
IFT172	0.0830775863538893	-0.227277949693357	0.144200363339468	-0.263740552006833	0.362635611408514	0.119413142230958	-0.218308201632638	1.35232000462267	-0.647747694603137	-0.704572310019531	-0.172505409605762	0.0705092259380802	-0.240120231655582	0.342116415323263
IFT140	0.300056484544178	-0.131679266669305	-0.168377217874872	0.403998112309725	-0.438394380557478	-0.0825484755507464	0.116944743798501	0.931273122059539	-0.453953053836235	-0.477320068223303	-0.126654158844563	0.00308995031721349	-0.0732518574146273	0.196816065941976
IFT122	-0.230502530638558	0.00691573588060113	0.223586794757956	-0.0273767536924305	-0.130109904682952	-0.0176416477209731	0.175128306096356	0.532980926865842	-0.326977754437093	-0.20600317242875	0.141497809900812	0.0719139100435182	-0.253270545729322	0.0398588257849903
IFNGR2	-0.208558043507335	-0.14378718496212	0.352345228469456	0.164601477000955	-0.12607400886847	-0.198445964386007	0.159918496253521	0.369664739167833	-0.0696046255625795	-0.300060113605253	0.0682113485401725	0.147716738208706	-0.232285301393206	0.0163572146443247
IFNAR2	0.247372276450806	-0.364339784234595	0.116967507783791	-0.158184138394118	-0.0459433164667686	0.318405373944135	-0.11427791908325	1.66196245558626	-0.475324422226041	-1.18663803336022	0.119587772935699	0.115424534387456	-0.0874690231830666	-0.147543284140088
IFNAR1	-0.162547320284387	-0.0959612386409479	0.258508558925336	0.167554311570738	-0.107068807386978	-0.0995928491805573	0.039107344996796	-0.38142923829995	0.21144188722858	0.16998735107137	-0.0557699554961664	0.125721125081019	0.00386229945715932	-0.0738134690420127
IFITM5	0.0968868110380487	-0.669054509780246	0.572167698742197	-0.330200857581093	0.0103599341509417	0.443346564884783	-0.123505641454632	-4.33240172134357	1.37321546862391	2.95918625271967	0.480888356591327	0.605714004936546	-0.266299286111743	-0.820303075416131
IFFO1	0.276452083527703	-0.185085089383175	-0.0913669941445256	0.353480834679518	0.224156351863684	-0.0314374537009137	-0.546199732842291	1.8587421158874	-1.17247292043825	-0.68626919544915	-0.297306079380835	0.0179455809110278	0.00710956447719546	0.272250933992613
IDUA	-0.418974767457217	0.315555489715476	0.103419277741741	-0.453325562840621	-0.34193935114756	0.266748343649846	0.528516570338334	-0.11721891501714	-0.105648603575939	0.222867518593078	0.217079650596461	0.154683850469374	-0.257944025453942	-0.113819475611893
IDS	-0.211381802156357	0.103564867140936	0.107816935015419	0.0769932419775934	-0.230458165574768	0.164348582035804	-0.0108836584386305	0.30359483137798	0.0494847961572322	-0.353079627535212	0.201155205850353	-0.11992476981116	-0.200553986885542	0.119323550846349
IDH3B	0.279168348511712	-0.0368602093623611	-0.242308139149351	-0.235823847324252	0.229407514877531	-0.146322873043312	0.152739205490031	1.36062360797893	-0.516888931550486	-0.843734676428443	-0.0811053624102112	-0.0638646084931604	0.125257268237636	0.0197127026657338
IDH3A	0.014280555731581	0.0452731836602318	-0.0595537393918111	-0.169008763670384	-0.167993993402533	-0.00665801914655084	0.343660776219467	-1.28384131783566	0.726118161009593	0.557723156826071	0.477242556508539	0.214050788971207	-0.336159426628008	-0.355133918851738
