Tau	D1	D3	D4	Tau_info	gene	names
CHGA	0.840726545386821	0.807355300624141	1.85022880974669	8.3428343939208	MAX_ D4	CHGA	lChiF
CHGB	0.909282417123417	416.762778022436	40.1745071783449	35.4409165319054	MAX_ D1	CHGB	lChiF
CHODL	0.601498719841472	188.269724688006	542.54745736806	244.141987927847	MAX_ D3	CHODL	lChiF
CHRD	0.772604745470805	16.6141694990011	4.09771672754086	3.45824987649223	MAX_ D1	CHRD	lChiF
CHRDL1	0.7701300577371	27.7906196134888	7.09156347698413	5.68489277502163	MAX_ D1	CHRDL1	lChiF
CHRDL2	0.941187893539826	10.9140315902936	1.09800234958828	0.185752026007809	MAX_ D1	CHRDL2	lChiF
CHRM4	0.593694957857933	6.17599370710005	9.47167325843846	19.2560580629802	MAX_ D4	CHRM4	lChiF
CHRNA4	0.511260164972306	2.91129979452784	4.2676460226435	7.34434284118108	MAX_ D4	CHRNA4	lChiF
CHST1	0.742309885944323	38.6724465102079	11.6669648358715	8.26404946818361	MAX_ D1	CHST1	lChiF
CHST7	0.563064229970484	12.1150962358402	4.1702911660372	6.41674663953986	MAX_ D1	CHST7	lChiF
CHST9	0.558487726573124	32.4793403178831	16.7130547741387	11.9669999921688	MAX_ D1	CHST9	lChiF
CILP2	0.828118747726214	7.45587100513298	1.18578112207164	1.3772677682365	MAX_ D1	CILP2	lChiF
CLCF1	0.748151743319582	14.6506435275654	4.44413680535777	2.93534125796942	MAX_ D1	CLCF1	lChiF
CLDN19	0.822334341248944	18.6047248658493	2.36806231926684	4.24277907907971	MAX_ D1	CLDN19	lChiF
CLDN8	0.588579619212144	0.56904239895613	9.49007282611356	12.2248625673415	MAX_ D4	CLDN8	lChiF
CLSTN1	0.658896982624972	88.1463715649294	126.775583748249	315.039657179111	MAX_ D4	CLSTN1	lChiF
CLSTN2	0.537363301835142	8.89378182195943	14.4522503367356	25.2314961732411	MAX_ D4	CLSTN2	lChiF
CLYBL	0.652654729517411	7.04483917442595	2.58214384877188	2.31183928832276	MAX_ D1	CLYBL	lChiF
CMKLR1	0.743988829609213	1.76652204292817	4.02075922991534	11.302790546228	MAX_ D4	CMKLR1	lChiF
CNN1	0.596908467854931	11.0091388658923	5.2528942900945	3.6224870160062	MAX_ D1	CNN1	lChiF
CNNM1	0.941458785643317	70.3599159305108	6.62399856294146	1.61391127827095	MAX_ D1	CNNM1	lChiF
CNTFR	0.609805592474386	7.10657804108822	17.2984945386844	6.39297361412583	MAX_ D3	CNTFR	lChiF
CNTNAP5	0.514808380598446	3.43264061585264	6.95305830732367	10.7026775689018	MAX_ D4	CNTNAP5	lChiF
COCH	0.766282042516526	0.619693145254893	7.43683098758283	2.85654875188044	MAX_ D3	COCH	lChiF
COL14A1	0.734855824235422	26.6470631570279	63.6905993641131	170.355736196431	MAX_ D4	COL14A1	lChiF
