Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD012349	0.727772011652946	0.814782589617442	0.389242278452056	3.88322152930558	1.96733988761699	MAX_ D3	AMEX60DD012349	eAxmF
AMEX60DD012561	0.740333306550113	3.15822085150859	1.78147957750998	0.678774719577182	0	MAX_ D1	AMEX60DD012561	eAxmF
AMEX60DD012702	0.901626012319743	0.705159765935833	0.742100232733447	0	4.90393864203642	MAX_ D4	AMEX60DD012702	eAxmF
AMEX60DD012714	0.812240639222437	5.11829575178901	0	0	2.88302381587926	MAX_ D1	AMEX60DD012714	eAxmF
AMEX60DD012721	0.531900200261702	6.25039183891518	5.21645383308854	2.30313419379736	1.25783347736036	MAX_ D1	AMEX60DD012721	eAxmF
AMEX60DD012952	0.745188297050234	3.75863460145043	0.791106851876222	1.01173925046951	1.07038614833877	MAX_ D1	AMEX60DD012952	eAxmF
AMEX60DD012955	0.560447903471749	2.65470981926265	0.634111057260076	3.11983594326597	0.825170412537524	MAX_ D3	AMEX60DD012955	eAxmF
AMEX60DD013230	0.788801723250321	0.354146904669996	1.15513039592263	0.653132119059822	3.41292150190446	MAX_ D4	AMEX60DD013230	eAxmF
AMEX60DD013249	0.504487604140695	1.44062831662119	1.17935566955368	3.78637306934315	3.00860038744725	MAX_ D3	AMEX60DD013249	eAxmF
AMEX60DD013250	0.51016990372177	3.22326888632076	2.93230821611221	6.09293757142079	2.7979354892459	MAX_ D3	AMEX60DD013250	eAxmF
AMEX60DD013314	0.614026190735152	2.5465084735413	3.17687154024366	6.69805574273808	2.03244225529377	MAX_ D3	AMEX60DD013314	eAxmF
AMEX60DD013378	0.82684353019639	1.08412317756121	0.593131090974561	3.22878352055046	0	MAX_ D3	AMEX60DD013378	eAxmF
AMEX60DD013548	0.660434882371964	5.18684435560761	1.88669453378919	1.91507786696014	8.82365540483576	MAX_ D4	AMEX60DD013548	eAxmF
AMEX60DD013843	0.621614687483563	11.6218948615005	4.5513342095644	8.64132874804173	0	MAX_ D1	AMEX60DD013843	eAxmF
AMEX60DD014000	0.524875268179095	3.39049880995221	0.925583752850898	2.32763273255111	1.57951302805092	MAX_ D1	AMEX60DD014000	eAxmF
AMEX60DD014209	0.744433146669951	0.804014537772278	1.90580796384106	3.53439483812059	0	MAX_ D3	AMEX60DD014209	eAxmF
AMEX60DD014489	1	0	0	0	3.51142736913312	MAX_ D4	AMEX60DD014489	eAxmF
AMEX60DD014536	1	0	0	0	4.27524542756774	MAX_ D4	AMEX60DD014536	eAxmF
AMEX60DD014706	0.8016393782642	0	4.50433515210295	0.953676643503945	1.72677152032874	MAX_ D2	AMEX60DD014706	eAxmF
AMEX60DD014765	0.537974813978478	0.737806051395825	1.35879926873184	3.00652561287852	2.07066634657834	MAX_ D3	AMEX60DD014765	eAxmF
AMEX60DD014793	1	0	0	5.03494650468393	0	MAX_ D3	AMEX60DD014793	eAxmF
AMEX60DD014916	0.520611262841204	1.83501860577438	1.79671578870674	3.40024178716676	1.2583784546722	MAX_ D3	AMEX60DD014916	eAxmF
AMEX60DD014997	0.739438101800275	287.323254015106	374.65935180246	486.216593791712	1468.87579949642	MAX_ D4	AMEX60DD014997	eAxmF
AMEX60DD015190	0.501618860589909	22.1315718843827	1.72543386218295	37.2274062717701	31.8033057184558	MAX_ D3	AMEX60DD015190	eAxmF
AMEX60DD015283	0.886586598681904	1.11627706467466	8.45084128241373	1.10533164491742	0.653707251921673	MAX_ D2	AMEX60DD015283	eAxmF
AMEX60DD015531	0.589581391915409	0.903873279876754	2.07578488601884	4.04052634834141	1.99526343355059	MAX_ D3	AMEX60DD015531	eAxmF
AMEX60DD015794	0.810618739344584	2.02114320273106	2.0288062814245	1.45743325761288	9.69364255419349	MAX_ D4	AMEX60DD015794	eAxmF
AMEX60DD015813	0.906793977550645	0.758886224292849	0.399320601423236	4.14210296459262	0	MAX_ D3	AMEX60DD015813	eAxmF
AMEX60DD015938	0.775436073938249	0.697325408577277	6.59625040357987	0.195418519665505	3.55109573550013	MAX_ D2	AMEX60DD015938	eAxmF
AMEX60DD016111	0.519140377295978	176.811663176837	287.35905454642	131.221068528151	106.50536794434	MAX_ D2	AMEX60DD016111	eAxmF
AMEX60DD016130	0.6637006211817	5.26792637821554	0.547813814249015	2.62925640224221	2.13773088947205	MAX_ D1	AMEX60DD016130	eAxmF
AMEX60DD016131	0.536540679754306	3.94721577242088	1.66843147755728	2.15282948935489	1.66686084933562	MAX_ D1	AMEX60DD016131	eAxmF
AMEX60DD016139	0.57659095843829	11.4521749787751	8.46050999715867	3.66118939365874	2.42516390386307	MAX_ D1	AMEX60DD016139	eAxmF
AMEX60DD016166	0.719220468724871	0.681012313710101	0.951137772279924	1.09667706558552	3.23958461784694	MAX_ D4	AMEX60DD016166	eAxmF
AMEX60DD016300	0.685389578417813	3.13507095937374	0.549884106877898	2.40909388177803	0	MAX_ D1	AMEX60DD016300	eAxmF
AMEX60DD016322	0.8761554536999	0.908016418280134	0.433782439667963	0.731118043723681	5.57935186651574	MAX_ D4	AMEX60DD016322	eAxmF
AMEX60DD016661	0.865748719959585	1.20469504999543	4.19535204878124	0.484999098311749	0	MAX_ D2	AMEX60DD016661	eAxmF
AMEX60DD016741	0.599734228663481	6.03902541938709	2.78740518171977	2.7978129169257	1.66642740418998	MAX_ D1	AMEX60DD016741	eAxmF
AMEX60DD016965	0.57188966826168	3.83366942844279	2.58764250167966	6.52287838734076	1.95622296075706	MAX_ D3	AMEX60DD016965	eAxmF
AMEX60DD017007	0.635586311551624	4.85305447017475	3.42318598477186	15.201928031461	8.34313154146777	MAX_ D3	AMEX60DD017007	eAxmF
AMEX60DD017008	0.528504002199928	4.48121478576804	1.99000038771767	5.61345329661378	1.46894711608735	MAX_ D3	AMEX60DD017008	eAxmF
AMEX60DD017578	0.530717248424403	3.027438626825	1.8358142207019	0.348233949735687	3.70173900472955	MAX_ D4	AMEX60DD017578	eAxmF
AMEX60DD017936	0.560519108003297	9.67913874859965	0	12.4956353486411	6.79564015865931	MAX_ D3	AMEX60DD017936	eAxmF
AMEX60DD017973	1	0	0	4.63370760143792	0	MAX_ D3	AMEX60DD017973	eAxmF
AMEX60DD018120	0.699964506034661	3.26697656643219	1.18084563170381	1.7597811519442	0	MAX_ D1	AMEX60DD018120	eAxmF
AMEX60DD018332	0.535979394167836	1.12706416637904	1.26318634993354	3.47319319590206	2.44464911649129	MAX_ D3	AMEX60DD018332	eAxmF
AMEX60DD018740	0.63616851247535	2.49374882725027	0.834401256705269	5.11782630606577	2.25792898953054	MAX_ D3	AMEX60DD018740	eAxmF
AMEX60DD018788	0.666011712428246	3.77575170177796	2.6415017924458	0	1.14166874307307	MAX_ D1	AMEX60DD018788	eAxmF
AMEX60DD018878	0.547059119473701	9.491198321269	0	11.8615909767405	15.7141842096467	MAX_ D4	AMEX60DD018878	eAxmF
