Tau	D1	D3	D4	Tau_info	gene	names
C1QA	0.765125549578712	16.2245260763076	3.11952037521547	4.50193291582174	MAX_ D1	C1QA	eEmuF
C1QB	0.623322486478387	8.38041601709087	2.85899910644181	3.45442942874716	MAX_ D1	C1QB	eEmuF
C1QC	0.735179935647377	39.9878176901846	10.259857907431	10.9192950006403	MAX_ D1	C1QC	eEmuF
C1QL2	0.982913621033661	26.8612630734564	0.488631480419781	0.429291960355433	MAX_ D1	C1QL2	eEmuF
C1QTNF12	0.535053738381925	7.55160275964893	4.58303770677828	2.43914123786874	MAX_ D1	C1QTNF12	eEmuF
C1QTNF2	0.596108277065001	10.0539547039549	5.70701066207811	2.41440751330346	MAX_ D1	C1QTNF2	eEmuF
C1QTNF3	0.593039618077098	37.1461419235707	28.7552773328979	1.47873887545938	MAX_ D1	C1QTNF3	eEmuF
C1QTNF4	0.609146397299666	3.27788118688596	1.63467501690154	0.927668325334509	MAX_ D1	C1QTNF4	eEmuF
C1QTNF7	0.951479820306208	12.4768755753298	1.21076048986418	0	MAX_ D1	C1QTNF7	eEmuF
CA10	0.662863421181349	19.444887814646	8.84533250563716	4.26583340104731	MAX_ D1	CA10	eEmuF
CA13	0.822161070531236	10.9273638905056	2.55599119863172	1.33063019377456	MAX_ D1	CA13	eEmuF
CA3A	0.500537863265926	5.03845655385767	2.40733254363446	2.62570400882864	MAX_ D1	CA3A	eEmuF
CABP7	0.83835839084638	65.1926353876403	14.8793338190359	6.19635115901091	MAX_ D1	CABP7	eEmuF
CACNA1S	0.905787611950722	8.09074364510884	1.45547645676849	0.0690201030319608	MAX_ D1	CACNA1S	eEmuF
CACNB2	0.519324080481664	14.806246305298	8.2122319313451	6.02178018348305	MAX_ D1	CACNB2	eEmuF
CACNG1	0.927205397436332	29.7850907015333	4.00299668276538	0.333390997116462	MAX_ D1	CACNG1	eEmuF
CACNG3	0.573313509061688	105.012096971384	57.4575754590371	32.1569108665501	MAX_ D1	CACNG3	eEmuF
CACNG4	0.858535788953572	6.98366910399336	1.8460552216184	0.129823258393068	MAX_ D1	CACNG4	eEmuF
CADM3	0.743036723105504	5.74455409381622	1.87559784934497	1.07668103914445	MAX_ D1	CADM3	eEmuF
CALB2	0.751428284986876	15.0124159130923	4.7362259407002	2.72709799931514	MAX_ D1	CALB2	eEmuF
CALCRL	0.615087833305449	14.1193276562468	5.57384582454663	5.29555617632587	MAX_ D1	CALCRL	eEmuF
CAMK1G	0.703405889226771	9.99646464548487	4.75457025694465	1.17521482786257	MAX_ D1	CAMK1G	eEmuF
CASQ2	0.830917938083627	19.7981429562061	5.50363917858913	1.19138248771177	MAX_ D1	CASQ2	eEmuF
CAV1	0.621343605846806	28.8918276789527	13.8218476354203	8.05830294339503	MAX_ D1	CAV1	eEmuF
CBFA2T3	0.610693293877617	134.950377467813	64.6776395463203	40.3965343376129	MAX_ D1	CBFA2T3	eEmuF
CBLN4	0.512009584009651	6.82378954493061	4.21851789503996	2.44136990228261	MAX_ D1	CBLN4	eEmuF
CCDC107	0.702050073268761	4.82632707025171	2.31421074090972	0.561796853015263	MAX_ D1	CCDC107	eEmuF
CCDC141	0.843035264603623	3.01811108225141	0.844817241716458	0.102656773128473	MAX_ D1	CCDC141	eEmuF
CCDC152	0.519930652732925	47.6814543525307	20.2823828769715	25.498426458557	MAX_ D1	CCDC152	eEmuF
CCDC33	0.564864964967017	6.74601032824191	4.71914914905847	1.15170173196635	MAX_ D1	CCDC33	eEmuF
CCDC9B	0.504542021342887	4.74631243069551	3.96130736812155	8.78744532726887	MAX_ D4	CCDC9B	eEmuF
CCK	0.729046494373292	8.61187447358074	3.35837467095725	22.0891202659496	MAX_ D4	CCK	eEmuF
CCL20	0.976022666774023	3.71502507623247	0	0.178152788391372	MAX_ D1	CCL20	eEmuF
CCLI5	0.719091315416513	7.77771588311818	2.23180316960059	2.13785270598105	MAX_ D1	CCLI5	eEmuF
CCR4	0.633679649447018	3.08255081077526	0.962702147489627	1.29570003971152	MAX_ D1	CCR4	eEmuF
CD36	0.535037643481263	5.42879909704087	1.76206292704633	3.2863115154075	MAX_ D1	CD36	eEmuF
CD48	0.747866589956811	24.5553037391361	4.20027142553649	8.1821535072528	MAX_ D1	CD48	eEmuF
CD74	0.52805238588478	10.7300781147375	4.75359581180651	5.37447371923409	MAX_ D1	CD74	eEmuF
CD9	0.532097271097936	31.5037803340164	15.5990005661202	13.8824090119147	MAX_ D1	CD9	eEmuF
CDH15	0.889777838548081	82.6462120452243	17.8268540696549	0.392034185221537	MAX_ D1	CDH15	eEmuF
CDH19	0.937410219701989	7.44003590307365	0.541426735993884	0.3899136891715	MAX_ D1	CDH19	eEmuF
CDH2	0.540565284333655	87.3895439025208	267.38601850049	386.100081584452	MAX_ D4	CDH2	eEmuF
CDH8	0.878953767692928	9.6950550408635	0.781781995187161	1.56531777422527	MAX_ D1	CDH8	eEmuF
CDH9	0.723481941225619	0.809624663238005	3.92282985988992	1.35984193227987	MAX_ D3	CDH9	eEmuF
CDHR1	0.81211977362439	10.2080790005397	1.81462598195009	2.02116640501293	MAX_ D1	CDHR1	eEmuF
CDKN1A	0.517127090677475	4.96818302079471	1.78251229795932	3.0154896806365	MAX_ D1	CDKN1A	eEmuF
CEBPA	0.513830354407504	66.2277849604655	43.0089945092604	21.3868829759507	MAX_ D1	CEBPA	eEmuF
CEBPD	0.504904344477426	45.271872809112	22.3461996942032	22.4816153961206	MAX_ D1	CEBPD	eEmuF
CELA1	0.525898050433785	33.9371222352393	17.0033726798194	15.1759389489684	MAX_ D1	CELA1	eEmuF
CFAP157	0.626121954496636	15.030190941861	7.08860253046661	4.1503142953041	MAX_ D1	CFAP157	eEmuF
CGN	0.582068460530087	15.863141044354	7.5360085893219	5.72340532566856	MAX_ D1	CGN	eEmuF
CHL1	0.708947678626004	5.01797429239703	1.65597286799166	1.26501326480272	MAX_ D1	CHL1	eEmuF
CHODL	0.699872343750511	13.9215832638408	7.29631571065617	1.06018860186113	MAX_ D1	CHODL	eEmuF
CHRDL1	0.535871498756463	11.86110139709	61.8920475003814	79.4533719647306	MAX_ D4	CHRDL1	eEmuF
CHRDL2	1	3.29272899568809	0	0	MAX_ D1	CHRDL2	eEmuF
CHRM2	0.885818387601173	4.40124395775241	0.629451540800999	0.375630722512529	MAX_ D1	CHRM2	eEmuF
CHRNA1	0.842785865818112	21.2561369374478	6.13101825807056	0.552512071274459	MAX_ D1	CHRNA1	eEmuF
CHRNA2	0.724831832384424	4.27906882763216	1.54951658930317	0.805410467497778	MAX_ D1	CHRNA2	eEmuF
CHRNA4	0.646272113086256	31.4269994786741	13.4630898955147	8.77012233974672	MAX_ D1	CHRNA4	eEmuF
CHRNB2	0.560672969046105	3.553356413013	4.8494885091113	9.56331426258874	MAX_ D4	CHRNB2	eEmuF
CHRND	0.770027811157589	21.4753365409479	7.4676585609079	2.40980173999051	MAX_ D1	CHRND	eEmuF
CHRNG	0.906510154240929	18.9659749952295	3.54625215394882	0	MAX_ D1	CHRNG	eEmuF
CIB2	0.571843473600448	4.05279014878615	2.09761541028041	1.37284169438079	MAX_ D1	CIB2	eEmuF
CILP	0.686591214441743	28.4441864127547	13.2997078952342	4.52960794439403	MAX_ D1	CILP	eEmuF
CKMT2	0.608117787416031	7.80762397035321	3.60206788132402	2.51727003172727	MAX_ D1	CKMT2	eEmuF
CLDN10	0.566544966550858	3.66975772225631	1.54831360187708	1.63303631062463	MAX_ D1	CLDN10	eEmuF
cldn15	0.592152749229145	1.58934558418858	3.25935273569666	5.94425769785247	MAX_ D4	cldn15	eEmuF
CLDN19	0.578257195519858	7.46387199776569	2.72788627226832	3.56778234496868	MAX_ D1	CLDN19	eEmuF
CLDN3	0.61945179915068	132.719943209453	50.7400917338385	50.272579476524	MAX_ D1	CLDN3	eEmuF
CLEC19A	0.813656672197441	6.56889158696254	1.79358599060584	0.654552245971821	MAX_ D1	CLEC19A	eEmuF
CLIC3	0.619795514821823	6.2805958638047	4.21989060413663	0.555930829883483	MAX_ D1	CLIC3	eEmuF
CLMN	0.72791894419628	12.463960448787	3.09270360403116	3.6897114327724	MAX_ D1	CLMN	eEmuF
CLRN1	0.691280279554548	16.3775357394776	6.32162579929329	3.79051071086057	MAX_ D1	CLRN1	eEmuF
CLRN2	0.552906816714031	2.5800690470475	6.17663191999806	2.94299100714782	MAX_ D3	CLRN2	eEmuF
CLU	0.722882258527383	426.781883228311	206.136983745058	30.4006794182613	MAX_ D1	CLU	eEmuF
CLVS2	0.663876113641066	3.3577374833558	4.33813559983306	11.4479711135	MAX_ D4	CLVS2	eEmuF
CNNM1	0.703254719743174	63.2269340733282	34.1137925525188	3.41079599022049	MAX_ D1	CNNM1	eEmuF
CNP1	0.632090173688308	2.81665529884923	4.50023930262127	0.494709221527654	MAX_ D3	CNP1	eEmuF
CNR1	0.566030727419978	11.7031340644585	8.5133990922554	1.64420206146366	MAX_ D1	CNR1	eEmuF
CNRIP1	0.680721201473126	10.8913157840168	2.10726186500598	4.84747057078934	MAX_ D1	CNRIP1	eEmuF
CNST	0.502817179892243	8.4408846768731	21.9119192705671	30.5247916056931	MAX_ D4	CNST	eEmuF
CNTN1	0.717522113188293	10.2682341785213	3.08521578667772	2.71588239739517	MAX_ D1	CNTN1	eEmuF
CNTN3	0.556290109321021	21.6917318791796	9.0370779190212	10.2125940424758	MAX_ D1	CNTN3	eEmuF
COCH	0.953414671848931	0.087776883940584	0.293809857108999	4.09556781281179	MAX_ D4	COCH	eEmuF
COL12A1	0.671370895836955	127.272764096945	58.7498281408106	24.9012407582567	MAX_ D1	COL12A1	eEmuF
COL13A1	0.704532319997679	27.1654815706126	10.3100138697454	5.74302976188405	MAX_ D1	COL13A1	eEmuF
COL1A1	0.662681876795201	1169.34955012252	548.192272662714	240.693318572696	MAX_ D1	COL1A1	eEmuF
COL1A2	0.511063578434662	1142.05819945134	703.976341346169	412.811357172013	MAX_ D1	COL1A2	eEmuF
COL20A1	0.553576214455395	8.66025602244397	3.52258876849097	4.20969978615884	MAX_ D1	COL20A1	eEmuF
COL21A1	0.552139665024543	28.7269626064849	12.8337007156524	12.8976334758831	MAX_ D1	COL21A1	eEmuF
COL22A1	0.820249170664232	16.7644391051028	4.16155010313673	1.86529356184569	MAX_ D1	COL22A1	eEmuF
COL24A1	0.735155338738657	34.7960265255789	6.11901114521113	12.3120725716042	MAX_ D1	COL24A1	eEmuF
COL5A1	0.519278680456702	249.901054285472	139.410634046266	100.854895096481	MAX_ D1	COL5A1	eEmuF
COL5A3	0.633912865716082	193.558694003212	72.7580263755792	68.9606688311682	MAX_ D1	COL5A3	eEmuF
COL6A1	0.637493012731392	28.0514807508946	11.7785549974533	8.55916055340703	MAX_ D1	COL6A1	eEmuF
COL8A1	0.605722331545653	5.22873436851538	2.04674879765125	2.07639759391946	MAX_ D1	COL8A1	eEmuF
COL8A2	0.53494603093567	35.199470870444	20.8607031895223	11.8786040850062	MAX_ D1	COL8A2	eEmuF
CORO6	0.830119844400587	8.38023832614124	1.71659874439186	1.13067363721822	MAX_ D1	CORO6	eEmuF
CORT	0.526303289692263	1.84849314053094	4.52999016285429	2.44318973521003	MAX_ D3	CORT	eEmuF
COTL1	0.612421013613227	126.981436943145	243.605830880339	478.079670002629	MAX_ D4	COTL1	eEmuF
CP	0.542479608798689	5.31404125865247	2.99410340099284	1.86846107004433	MAX_ D1	CP	eEmuF
CPEB2	0.739941757995411	5.17033264877107	5.78243713818642	21.0583015991553	MAX_ D4	CPEB2	eEmuF
CPLX1	0.657743037534896	8.13441086540228	2.21999422991485	3.3481232785566	MAX_ D1	CPLX1	eEmuF
CPM	0.624994305202057	16.4340835532407	8.55964424328578	3.76610559921519	MAX_ D1	CPM	eEmuF
CPN1	0.671784552469498	25.5992078344097	8.85209524658045	7.95201566501375	MAX_ D1	CPN1	eEmuF
CPNE2	0.544876518397455	30.4589157623959	17.267508453485	10.4576271217555	MAX_ D1	CPNE2	eEmuF
CPNE4	0.555234211719706	12.8380548891328	1.60013714813118	9.81971805737049	MAX_ D1	CPNE4	eEmuF
CRB1	0.53263981763995	4.27835836370482	2.65457362894076	1.3444950611847	MAX_ D1	CRB1	eEmuF
CRH	0.804891145939148	6.27573684203783	2.14910409097826	0.299799556296682	MAX_ D1	CRH	eEmuF
CRHR2	0.787197896375744	6.69983796786319	3.80632675547019	24.6852933885562	MAX_ D4	CRHR2	eEmuF
CRISPLD1	0.509889260276571	68.6914122520876	32.3888161635777	34.9439815794577	MAX_ D1	CRISPLD1	eEmuF
