Tau	D1	D2	D3	D4	D5	Tau_info	gene	names
GAL	0.529859875605002	2.59204771378424	0.85223984313445	2.08954644601735	3.59188800392208	4.8526606927039	MAX_ D5	GAL	lCorF
GAN	0.53703507132589	2.76730988843985	2.81978024731763	3.99482105187193	6.87761675805776	3.1544702197389	MAX_ D4	GAN	lCorF
GATA6	0.573781233912923	3.31795959216825	6.01628739997823	3.51129591350224	2.20992740033149	1.21783546217382	MAX_ D2	GATA6	lCorF
GBX2	0.690965596975742	6.30053208333572	1.37333875701441	5.83986232860655	4.39025600550356	14.4838155552012	MAX_ D5	GBX2	lCorF
GCG	0.812621945840861	1.17363675945601	13.0326205473216	5.7634220261445	2.28540479988287	0.545644729522747	MAX_ D2	GCG	lCorF
GCH1	0.522660778269915	17.249189137042	8.19091922111343	8.51734955503519	8.631778066808	7.59481122964603	MAX_ D1	GCH1	lCorF
GCM1	0.82838092956006	5.87649567672175	1.53115336050842	1.09041221425756	0.703571428734154	0.708937898433128	MAX_ D1	GCM1	lCorF
GDNF	0.64255306757149	2.54614711158389	0.893566418393358	0.881462859076449	3.52056097417208	5.48454655209143	MAX_ D5	GDNF	lCorF
GFRA4	0.612775047357876	30.2973574589678	17.7696934478668	15.9522257941592	8.79164894205145	4.41400304484383	MAX_ D1	GFRA4	lCorF
GJA1	0.538137403142206	439.912679188411	247.312006691481	168.618553595485	177.055038484369	219.731250831181	MAX_ D1	GJA1	lCorF
GJB3	0.545054694663806	5.45628404215787	3.0105778082287	2.42019577535108	1.69891238822434	2.79955726643794	MAX_ D1	GJB3	lCorF
GJB7	0.640330451311546	0.309531638741748	1.35567457940311	1.0075469461985	3.33584111284939	2.12644870587637	MAX_ D4	GJB7	lCorF
GKN2	0.570990780408264	2.75535582455971	7.40927272709632	6.90928331184994	12.2666212087933	3.97606250374142	MAX_ D4	GKN2	lCorF
GNGT2	0.526151395948039	2.75611133614303	0	4.13090842036047	2.75965370445334	2.31393571322083	MAX_ D3	GNGT2	lCorF
GNRH2	0.508949200064446	1.5539514871211	4.91866908233614	6.88878369963452	3.38366800846312	3.67468240723379	MAX_ D3	GNRH2	lCorF
GPC5	0.544679268344557	1.72304939753953	8.41047299163231	3.71356763912052	5.8495507455583	4.0316830822551	MAX_ D2	GPC5	lCorF
GPER1	0.601025221372019	3.28662429096064	1.38918974477052	1.19924468805274	1.43849640659458	1.21818995625962	MAX_ D1	GPER1	lCorF
GPRC5A	0.597210840008809	26.9539364804282	14.2580825930536	8.43227717048119	10.2627977044434	10.4738562656522	MAX_ D1	GPRC5A	lCorF
GRIK1	0.756538547292676	0.528523187833995	1.59192974368619	1.20843318098281	4.66689555289614	1.21595057126278	MAX_ D4	GRIK1	lCorF
GRM4	0.633744960055341	0.60979971814503	1.34840051500604	1.68534699839896	4.37442703833399	2.76507656709002	MAX_ D4	GRM4	lCorF
GSX2	0.667593493014265	0.506506317941042	0.108858739349731	2.33756424179285	3.19072342328076	1.28953961247768	MAX_ D4	GSX2	lCorF
HAND2	0.588199791535504	114.029583783992	163.044114787738	257.868372253981	298.627159553166	506.051972075886	MAX_ D5	HAND2	lCorF
