Tau	D1	D3	D4	Tau_info	gene	names
KCTD12	0.501547177225572	26.0660309187017	29.1565487067733	55.3939882596128	MAX_ D4	KCTD12	eEmuH
KCTD16	0.897950691637791	0.281739286943305	0.604198868426809	4.34073571682431	MAX_ D4	KCTD16	eEmuH
KERA	0.734952919775659	19.6596558724908	52.4819071819129	136.091978438966	MAX_ D4	KERA	eEmuH
KLHDC8A	0.683302147460797	1.79783892146717	2.53441955973526	6.83973453951057	MAX_ D4	KLHDC8A	eEmuH
KLHL2	0.565709050495678	10.7768519343067	9.21805307818467	23.0201723468018	MAX_ D4	KLHL2	eEmuH
KLHL30	0.729682707901173	1.01394158729821	1.80204258639438	5.2086645138911	MAX_ D4	KLHL30	eEmuH
KLHL40	0.553141096164052	9.06761060115742	5.83778318436119	16.6779644061772	MAX_ D4	KLHL40	eEmuH
KRT23	0.635752509072472	0.932925994721819	4.44997789934392	2.30886057431613	MAX_ D3	KRT23	eEmuH
LAPTM5	0.533557221291678	2.44038311920972	3.4701891406137	6.3357956534251	MAX_ D4	LAPTM5	eEmuH
LAT2	0.601611023392792	2.65317910520645	4.62167658398401	9.13034260027119	MAX_ D4	LAT2	eEmuH
LAYN	0.503682727852635	27.5524035932171	24.8232376816595	52.7642741993124	MAX_ D4	LAYN	eEmuH
LBX1	0.511166235979658	26.3201339489585	8.41787485959226	35.531515379434	MAX_ D4	LBX1	eEmuH
LHX9	0.931304909900421	341.505080426147	36.767246565192	10.1521979734842	MAX_ D1	LHX9	eEmuH
LOC100857615	0.685515001275856	1.97809079415575	0.795389750512654	4.40955936836467	MAX_ D4	LOC100857615	eEmuH
LOC102565041	0.669551131232031	16.6845449249739	2.86160051884156	8.16517747389042	MAX_ D1	LOC102565041	eEmuH
LOC102574940	0.550317404430341	6.68222392302317	2.75912135003327	3.25063824573219	MAX_ D1	LOC102574940	eEmuH
LOC103281348	1	0	4.71574907622272	0	MAX_ D3	LOC103281348	eEmuH
LOC104145190	0.584121143977936	3.42209591330537	2.9349512694644	7.64290741248036	MAX_ D4	LOC104145190	eEmuH
LOC109282915	0.789011340404605	0.874049135312806	1.04678236595966	4.55197806592064	MAX_ D4	LOC109282915	eEmuH
LOC112978813	0.742640078724884	0.658192515398435	1.50300555459552	4.19878522515487	MAX_ D4	LOC112978813	eEmuH
LOC112978843	0.798164235432204	0.506294771425822	1.23624079861899	4.31671654866574	MAX_ D4	LOC112978843	eEmuH
LOC112978850	0.686138229123075	11.8511024390236	3.85596118496071	3.58325481175087	MAX_ D1	LOC112978850	eEmuH
LOC112978946	0.536779162534597	179.373307558944	251.263830676998	464.829195284318	MAX_ D4	LOC112978946	eEmuH
