Tau	D1	D2	D3	D4	Tau_info	gene	names
AMEX60DD006683	0.863574820484788	0	0.754184062451095	4.3592984169175	1.02997014481396	MAX_ D3	AMEX60DD006683	lAxmF
AMEX60DD006776	0.69748156748406	3.97747016671195	0.522127427850758	2.74937663530735	0.338270057479727	MAX_ D1	AMEX60DD006776	lAxmF
AMEX60DD006855	0.936770970287291	0.576319206999356	0.936228491318601	7.97390958546764	0	MAX_ D3	AMEX60DD006855	lAxmF
AMEX60DD006884	0.502258307755791	3.01508250402883	4.54213738991877	8.59853119615664	5.28232251122129	MAX_ D3	AMEX60DD006884	lAxmF
AMEX60DD007043	1	0	0	0	3.29721299743633	MAX_ D4	AMEX60DD007043	lAxmF
AMEX60DD007134	0.89146892056128	19.6686493050235	4.9030476294789	98.4331622579374	7.47747512275952	MAX_ D3	AMEX60DD007134	lAxmF
AMEX60DD007662	0.604768307955813	2.45872816636274	5.70591094533929	1.51603144501601	2.79071090136093	MAX_ D2	AMEX60DD007662	lAxmF
AMEX60DD007686	0.909285838598397	0.630497047537127	0.201488877537955	3.05717031835773	0	MAX_ D3	AMEX60DD007686	lAxmF
AMEX60DD007788	0.872400790715994	1.09147800835796	4.43275530583501	0	0.605370207564123	MAX_ D2	AMEX60DD007788	lAxmF
AMEX60DD007862	0.719302047390387	3.51286910651395	2.13995083729966	10.0500081729921	2.81023020979266	MAX_ D3	AMEX60DD007862	lAxmF
AMEX60DD007969	0.686126941112121	11.1895122821402	6.44252148263309	1.04800720956918	3.04573065017424	MAX_ D1	AMEX60DD007969	lAxmF
AMEX60DD008008	0.924612287932128	0.185831905523072	0	3.0536294678616	0.504786511732289	MAX_ D3	AMEX60DD008008	lAxmF
AMEX60DD008301	0.673657684578284	3.35563536253947	0	6.75728705401117	3.2599307469861	MAX_ D3	AMEX60DD008301	lAxmF
AMEX60DD008347	0.547140603059706	4.14300455285171	9.17767647827812	4.23326097332554	4.0923255796212	MAX_ D2	AMEX60DD008347	lAxmF
AMEX60DD008445	0.572186598116884	2.20706910257141	0.782250936323825	3.14020564476955	1.04094613960904	MAX_ D3	AMEX60DD008445	lAxmF
AMEX60DD008487	0.728503939689691	0.676876603502899	2.02995336435435	0	3.32335082476391	MAX_ D4	AMEX60DD008487	lAxmF
AMEX60DD008504	0.577302310764679	8.25238027843097	23.2719653556338	10.027299000145	11.2313386607966	MAX_ D2	AMEX60DD008504	lAxmF
AMEX60DD008571	0.778295516149146	0.937550764722462	0.702928834905875	2.10871891885334	5.63693082695891	MAX_ D4	AMEX60DD008571	lAxmF
AMEX60DD008576	1	0	0	4.31101919101194	0	MAX_ D3	AMEX60DD008576	lAxmF
AMEX60DD008733	0.770169367714692	1.58580240570446	8.13501910059609	18.8086583381609	3.247596008593	MAX_ D3	AMEX60DD008733	lAxmF
AMEX60DD008760	0.678371071346832	0.928525497244903	1.4480333999061	7.40313858671994	4.76663169980199	MAX_ D3	AMEX60DD008760	lAxmF
AMEX60DD008767	1	0	0	7.03743242192959	0	MAX_ D3	AMEX60DD008767	lAxmF
AMEX60DD008768	0.700951773790738	2.32532271345827	0	0.537673264039841	3.19123107532351	MAX_ D4	AMEX60DD008768	lAxmF
AMEX60DD008818	0.518246179936408	3.9364280490705	3.3916201949655	7.00846386290257	2.80101447215685	MAX_ D3	AMEX60DD008818	lAxmF
AMEX60DD008822	0.851094342386783	2.35331793629815	37.449139652744	8.75317646865123	5.62267189617378	MAX_ D2	AMEX60DD008822	lAxmF
AMEX60DD008929	0.681175454645729	0.924235410303114	4.00377898591549	0.854826157114033	2.05044747723332	MAX_ D2	AMEX60DD008929	lAxmF
AMEX60DD008939	0.560043713599937	2.69817118382356	7.90331905845866	3.53881605129384	4.19435747446555	MAX_ D2	AMEX60DD008939	lAxmF
AMEX60DD008965	0.737184527411436	1.21944385294573	3.02968361568337	0.398062824235504	0.771236516567725	MAX_ D2	AMEX60DD008965	lAxmF
AMEX60DD008978	0.611462231528628	7.16286238989179	0	8.0095737502507	2.17320334409606	MAX_ D3	AMEX60DD008978	lAxmF
AMEX60DD009015	0.512147884313368	3.77986213597358	4.48505920324899	4.37751683997039	8.63816292730379	MAX_ D4	AMEX60DD009015	lAxmF
AMEX60DD009068	0.816841242172273	0.470795971914967	5.3536446123289	0.435439615243533	2.0354651039773	MAX_ D2	AMEX60DD009068	lAxmF
AMEX60DD009177	0.897885341172334	0.661422799769956	0	4.25659241855651	0.642558647998021	MAX_ D3	AMEX60DD009177	lAxmF
AMEX60DD009243	0.654124951925576	1.35551167481008	2.64239671515712	7.31293258165726	3.59017433476997	MAX_ D3	AMEX60DD009243	lAxmF
AMEX60DD009310	0.778352360898003	3.19056372576256	0.956850264255134	0.544779078102041	0.619913409302055	MAX_ D1	AMEX60DD009310	lAxmF
AMEX60DD009528	0.629236518471156	9.20446892503679	7.72666043428158	1.95517550559942	0.556206892931093	MAX_ D1	AMEX60DD009528	lAxmF
AMEX60DD009690	0.520543623295104	10.4496499379764	1.174081135059	8.36759526894711	5.488777487284	MAX_ D1	AMEX60DD009690	lAxmF
AMEX60DD009691	0.688335502337792	1.99682902633312	0	1.32972957773294	3.55784144918498	MAX_ D4	AMEX60DD009691	lAxmF
AMEX60DD009722	0.684185733230576	2.0291177747113	1.04091857820726	0.395095369741736	3.65735189663464	MAX_ D4	AMEX60DD009722	lAxmF
AMEX60DD009781	1	3.08078470101038	0	0	0	MAX_ D1	AMEX60DD009781	lAxmF
AMEX60DD009820	0.662457837542608	5.40396992658287	2.17205009985915	1.85497276093745	1.44518022382388	MAX_ D1	AMEX60DD009820	lAxmF
AMEX60DD009974	0.73939565857984	1.8667653160347	1.36463880619423	4.13321858546106	0	MAX_ D3	AMEX60DD009974	lAxmF
AMEX60DD009990	0.681344074499877	3.17605522077113	2.02995336435435	6.13365892636294	0.657571700521339	MAX_ D3	AMEX60DD009990	lAxmF
AMEX60DD010012	0.709151521206393	2.53471196253745	4.11763052106001	10.0408484863597	2.10875404056697	MAX_ D3	AMEX60DD010012	lAxmF
AMEX60DD010013	0.717112332441663	1.57858389638548	1.79508272715633	5.6259354857619	1.40085667866078	MAX_ D3	AMEX60DD010013	lAxmF
AMEX60DD010035	0.579897501946637	3.10088865058482	0.67665112145145	2.46923812982867	0.762183953607899	MAX_ D1	AMEX60DD010035	lAxmF
