data$Gene	bud_OF	bud_OH	eOFC2	eOFC3	eOFC4	eOHC1	eOHC2	eOHC3	eOHC4	eOHC5	lOFC2	lOFC3	lOFC4	lOHC1	lOHC2	lOHC3	lOHC4	lOHC5
ENSSCUG00000005417	0	0	0	0.220342755	0.850971725	0.443324128	0.655039731	0.434696768	0.659664669	0.452500829	1.214306204	0.960930427	0.656457531	0.366507151	0.470271407	0.834624399	1.46664632	1.299282465
ENSSCUG00000005418	0.177002768	0.277358736	0.488371679	0.369247089	0.245115211	0.647932822	0.744302924	0.500895901	0.497994637	0	0.138246145	0	0.254006723	0.492333953	0.502058711	0.104312516	0	0.138516136
ENSSCUG00000005419	0.274993811	0.38997996	0.389771068	0.55564456	1.713623576	1.403458487	1.601577592	1.502980008	0.590469075	1.627885888	1.093444601	1.294794693	1.376854672	0.710510573	0.569533847	1.815617904	0.677934992	0.409032826
ENSSCUG00000005420	0.775152648	1.775081196	2.62963464	1.040136378	1.300112548	0.45155561	1.334404546	0.694544414	1.436689061	0.678137451	1.236853003	1.226079851	0.449059632	0.373312323	1.127093477	0.997048262	2.216313693	0
ENSSCUG00000005427	0	0	0	0	0.344830519	0	0.249139561	0	0	0	0	0.258749673	0	0	0	0	0	0
ENSSCUG00000005429	0.345706505	0	0	0	0	0	0.249115081	0	0	0	0.13500521	0	0	0.103105308	0.132296132	0.305601284	0	0.121837477
ENSSCUG00000005430	0	0.814118748	0	0	0	1.212158806	0.827353007	0.350383812	0	0	0.448374968	0	0	0	0.374788103	0	0.471750384	0
ENSSCUG00000005431	21.29213447	20.15117659	32.37236377	42.72867033	77.48805228	39.72003207	45.00476153	39.71483662	46.66471028	57.2779226	96.7396381	91.37495951	106.683289	76.0000054	54.24974906	56.99057402	44.69979031	109.8951271
ENSSCUG00000005432	0.944401382	0.3712499	1.220385384	1.535540124	1.722300011	3.823906433	2.049563668	2.429617738	2.519008255	4.121596985	1.970544076	3.79086149	3.406378597	5.431892002	6.489040719	5.891181434	6.378460563	5.218163578
ENSSCUG00000005434	301.8873829	339.796734	231.2134749	239.6872768	189.6324406	209.9576055	261.7119874	194.5313105	224.3039696	228.4516993	167.0276414	144.4167161	158.2722022	232.0265773	197.274868	212.0887255	232.7587679	184.6365634
ENSSCUG00000005436	17.5562332	1.008095965	4.030360018	2.988048615	3.006726029	4.551300967	4.982076732	10.52188474	7.788526743	7.161105412	6.029680547	11.71369916	10.69432437	5.65769502	12.31737904	12.18802399	8.741709643	4.72122056
ENSSCUG00000005439	0	0	0	0	0	0	0	0	0.119410851	0	0	0.06982212	0	0	0	0.19063538	0.142598351	0
ENSSCUG00000005442	35.95979334	34.4630418	19.90059573	19.62355231	19.41744529	17.24006987	19.76935791	21.34911998	22.68637157	17.74093326	17.99362528	21.15177718	19.01129669	15.94015767	20.29528433	23.54232282	18.90071595	18.64171675
ENSSCUG00000005443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005451	28.13387726	26.9348143	15.77296759	21.37033418	15.44716341	19.65481461	19.87907615	27.08611199	16.85505085	22.58204271	19.3930768	19.29757478	19.19708575	20.29044992	16.5219768	16.47001619	16.82789017	20.19045145
ENSSCUG00000005454	0.628604226	0.547025957	0.415605107	1.503782587	1.353687057	1.588828765	2.107144183	2.136796764	0.998722972	1.733030128	2.484514096	1.993131182	2.94240103	1.631808583	1.663407443	2.284396125	2.669607114	1.836791702
ENSSCUG00000005457	42.70172236	30.43036142	7.228402936	12.32078466	12.28063334	14.332693	12.88150565	17.25714161	10.87785976	13.7516586	13.05986303	22.35663548	19.92750693	16.96498619	18.22924413	22.18145672	18.54703202	18.00807663
ENSSCUG00000005460	0.910381771	0	8.502331248	2.706773979	2.799431465	4.656049245	4.280852255	1.794489058	1.197593117	1.899757011	4.392702032	3.452666201	0.269505515	0.657657691	0.802502104	1.170988145	1.169661863	0.777140914
ENSSCUG00000005461	26.14926976	31.60906413	43.92111365	32.44458724	30.38201088	27.01555212	27.5871957	28.86635063	27.65176625	23.1013926	22.05583726	23.78900984	25.38055789	20.31526383	24.68649484	23.25919723	22.62449502	22.94076699
ENSSCUG00000005463	0	0	0.157153936	0.159044395	0.153575051	0.34351239	0.306444413	0.492186549	0.147748482	0.166430536	0	0	0	0.132273257	0	0	0.523527733	0
ENSSCUG00000005466	0	0	0	0	0	0	0	0	0.315881176	0	0	0	0.272092723	0	0.126571824	0	0	0
ENSSCUG00000005470	1.413171844	0.651680236	1.006998413	0.653520264	0.671888185	1.599220019	1.146154879	0.686457404	0.885979707	1.456466819	0.895640638	2.413913074	1.051981157	1.221515508	1.288719111	0.953040332	1.278265889	0.835612509
ENSSCUG00000005472	0	0	0	0	0	0	0	0.537342339	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005474	670.0542759	677.0318757	559.1748457	569.2550999	552.868484	568.2278429	570.760004	532.4141951	568.2155723	462.384593	608.5696536	583.2138549	580.4447735	582.8722793	558.8676288	578.7296557	544.532321	585.1229207
ENSSCUG00000005478	0	0.955346757	1.875145968	0.595968598	1.266696544	0.708327873	0.68609945	0	0.745014323	0.660614519	2.18613543	1.445501079	0.670630001	1.09099803	0.597046163	0.538948002	0	0
ENSSCUG00000005479	7.040129746	5.459837394	2.446290431	2.34012436	4.299310444	3.657844919	3.533580359	2.733723482	4.078031381	3.991411278	1.514307322	1.700802198	2.513860635	1.368311898	1.914314248	1.720307527	3.214876723	1.162680534
ENSSCUG00000005481	38.62038425	56.88001922	122.2862038	121.1691782	113.484276	120.9933249	98.01104856	100.4483487	92.74688116	116.3019092	76.97045932	78.33138023	75.64132388	91.10273124	73.03004767	71.01238686	70.55376802	78.75528616
ENSSCUG00000005483	4.333970084	2.532317199	2.891807344	2.603219256	2.800153378	2.103883677	3.695092838	3.583271615	2.77901432	3.64215577	6.789758689	7.143257714	7.818254936	4.308083348	5.857710267	3.10141903	5.175928788	6.619118726
ENSSCUG00000005484	28.06125578	23.41579232	60.62324112	67.24297642	41.27127097	65.20506833	49.76796841	48.60097613	53.14797384	70.79343005	79.23908409	70.25645334	60.80473626	55.19969533	47.33708935	46.32235278	53.88409721	48.029333
ENSSCUG00000005485	1.925844569	0	4.570537814	5.775019656	4.601627219	0.857974607	3.258541793	5.132415967	7.957342478	4.156856591	0.891410397	0.875444315	2.436937188	0.770283051	0.847813241	0.785513231	0	1.647653357
ENSSCUG00000005491	60.26032001	42.38457744	73.51568594	83.64188546	75.46319199	92.3310076	121.4664323	104.0503965	93.67828785	110.0007477	111.1553363	98.68710392	107.096236	52.24227065	92.29303459	105.4425056	91.93081759	70.37084814
ENSSCUG00000005492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005495	0.806760202	1.861460199	0.764947731	1.804165607	1.764951722	0.525421189	0.546338451	0.808158161	1.671703012	0	0.56877195	1.138880506	0.511013648	0.687573737	0.557358705	1.291005541	0	0.798238149
ENSSCUG00000005496	8.446675823	5.452530697	2.343202176	2.055026893	2.118747884	3.425592556	3.591809329	4.945615569	2.186761175	3.516932144	4.841949169	8.287731018	6.255587135	2.037235105	4.202381407	4.587945844	2.576613945	4.444875885
ENSSCUG00000005505	0.527899986	0.136684153	0	0.678637943	0.266943281	0.386579262	0.26638632	0.117653388	0.285472288	0.428597	0.305680169	0.300394842	0.676341592	0	0.672616153	0.546778817	0.771905493	0
ENSSCUG00000005508	148.1258587	94.67329237	37.26244124	34.20959364	35.105005	41.75375131	54.06697136	76.62930686	52.03344458	42.14011747	73.33884505	105.106437	97.19785078	51.04345338	87.45959701	90.02848083	75.94060152	82.17803107
ENSSCUG00000005510	0.134141561	1.085412757	0.589808457	0.150843589	0.053434877	0.334015301	0.386904737	0.560846047	0.714092299	0.169378412	0.48575327	0.303169458	0.772623485	0.690101931	0.269222424	0.737515752	0.546468451	0.45306305
ENSSCUG00000005511	4.917301754	2.380286157	3.524874807	2.866974746	5.551399876	7.146930015	5.997785057	3.814418832	5.552734859	5.859563039	3.263820241	4.031361004	4.23997914	9.926722917	4.512435931	3.57620668	6.455803291	6.830945818
ENSSCUG00000005512	1.046317914	0	0.357566637	0.375217818	0	0	0	1.480475023	0.774762928	0.785286434	0.841997404	0	0	0	0.341547473	0.741970369	1.289729985	1.187565797
ENSSCUG00000005513	35.74735305	34.38857999	33.75167077	30.13833533	37.34872627	35.35415903	35.24666713	36.74824559	49.47468306	34.88020283	76.92048889	69.90404318	80.02717093	59.12328931	70.08463436	65.11971498	54.4823502	85.07701405
ENSSCUG00000005514	0	0	0.531517974	0	0.10766956	0	0	0	0	0	0	0.242375271	0	0	0.119040356	0	0.119691529	0.121715234
ENSSCUG00000005516	35.58769451	28.70284377	14.91323573	12.58043873	7.396894338	10.77606762	11.00806643	12.32261991	13.22960797	9.335950442	24.10204676	27.10322299	27.04398417	15.1799072	28.98790505	26.10252778	35.79804141	24.39635207
ENSSCUG00000005521	42.06351648	51.09103015	87.37744789	79.65075504	90.67707011	100.418864	85.74425299	81.36217524	79.78331462	91.65404125	76.05798381	78.08848566	83.86099927	75.30143911	77.84339962	75.66860664	74.63265296	76.17679917
ENSSCUG00000005525	24.88328745	25.60786605	17.4112382	11.37310568	17.20501471	58.1826652	32.41495677	49.43994571	20.56234523	70.77507755	30.00744879	76.79636797	59.83018251	4.200262547	39.46472719	39.08241976	18.63578628	9.207831121
ENSSCUG00000005526	0	0.227775906	0.219554191	0	0.222422448	0	0.462957231	0.686217991	0.237861185	0.589162573	0	0.125147477	0	0.303300055	0	0.22779349	0	0.125692314
ENSSCUG00000005527	0.140532422	0	1.570200894	1.314821781	2.766821574	2.745749438	3.850463252	2.201317997	1.563954918	2.268857111	2.112151358	3.140998753	3.003629503	0.491627477	3.007012988	3.055982068	2.149340547	2.205053149
ENSSCUG00000005528	0.36299183	0.22349318	0.124048118	0	0.125695272	0	0	0	0	0.267323567	0.141755471	0	0	0	0.2369814	0	0	0
ENSSCUG00000005529	0.119586766	0	0.084750019	0.155864063	0.165639994	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005534	0	0	0.150571945	0.459576443	0	0	0	0.26892203	0.326254044	0.655167898	0.172065464	0	0	0.131408726	0	0.156222519	0	0
ENSSCUG00000005536	0	0	0.260221517	0.351450375	0	0.278013561	0.188112283	0.076518463	0.083530492	0.094092503	0.697304991	0.590294286	0.087974719	0	0.163695973	0.473338456	0.309069194	0
ENSSCUG00000005538	0	0	0.279484494	0.532963252	0	0	0	0.249580151	0.333125988	0	0.329064843	0	0	0.243914638	0	0	0	0
ENSSCUG00000005539	1.297696828	0.585226933	0.493644673	0.8059262	0.904856007	0.537620243	1.234490986	1.196536776	1.451638279	0.586619283	0.716187566	1.029493533	0.144265429	0.429698664	0.296459553	1.258136419	1.620743081	0.299062774
ENSSCUG00000005540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005541	18.24013094	24.71314979	17.03190688	16.85618862	16.84484876	13.16098118	15.97649247	18.46474328	18.20988263	15.98200166	9.197330794	10.04170467	10.20838591	10.79972466	8.631780118	9.77991934	9.229506649	9.812647943
ENSSCUG00000005543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005545	0	0	0	0	0	0	0	0	0	0	0	0	0.217743384	0.090507232	0	0	0	0.237481684
ENSSCUG00000005547	2.51004989	1.779802156	0	7.036485169	3.475942303	5.5661864	3.468689954	12.18669255	5.017161235	3.69702805	9.921140047	11.76253036	7.362661291	0	10.6794297	3.259179814	13.65235861	3.733512394
ENSSCUG00000005548	0	0	0	0.103402756	0.549441339	0.228966328	0.219271591	0.127666019	0.364244638	0.119086813	0.123928791	0	0.222687857	0	0.346473673	0.206027507	0.244212576	0
ENSSCUG00000005550	0	0	0.144397054	0	0	0	0	0.124359021	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005551	0.248101672	0	0.257485223	0.177942414	0.515360531	0.702874589	0.629411102	0.529996965	0.367421746	0.361933611	0.387554388	0.585468897	0.363874953	0.160257117	0.798671263	0.17593514	0.974065497	0.262315703
ENSSCUG00000005552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005553	0	0	0	0	0	0.157095955	0	0	0	0	0	0	0.172333208	0	0	0	0	0
ENSSCUG00000005554	0.031358683	0.06021285	0.264389182	0.4289572	0.235215507	0.599182391	0.393970796	0.523024642	0.399262832	1.034856823	1.040094493	0.732079919	0.583534921	1.295170087	0.616494554	0.195501714	0.708329428	0.631546095
ENSSCUG00000005556	0	0	0	0.614798314	0	0.14325553	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005557	42.40404712	44.99755868	59.49504552	61.05119086	51.67878478	61.58667362	63.48374735	67.56033172	60.7507357	66.33245548	63.57104103	80.68497969	81.67893174	40.01575755	63.77398045	62.64476777	58.00058353	48.6970232
ENSSCUG00000005558	23.66255452	20.98559688	38.97053519	37.16037891	31.58283922	35.20069574	35.86467924	50.1020194	43.67623526	37.41908744	51.98880767	62.65693931	63.79724252	26.6256617	46.41629382	39.29482937	47.9792452	43.54271201
ENSSCUG00000005559	0.565814603	0	1.174429004	3.541053022	2.351134593	3.385947784	3.753363218	1.836619564	1.214921981	0.40872553	4.486241323	5.30931344	2.020984044	1.124410852	2.471013674	1.333799371	2.265736988	1.683214221
ENSSCUG00000005561	10.08761053	9.275755658	16.11751938	17.29283765	17.582199	12.97912833	13.67451979	15.51707518	15.96835603	15.17010189	15.65069963	19.14559513	14.71016157	11.91932248	11.81511294	16.32821999	12.05220586	14.04630378
ENSSCUG00000005562	0.411325305	0.531526349	1.290263269	1.039349049	0.846449636	0.73881686	0.845786928	1.044050664	0.909171566	0.706089046	0.631527325	0.584547639	1.110205958	0.427933843	0.737062926	0.577086297	0.851374025	0.457843112
ENSSCUG00000005564	0.691006649	1.363176087	0	0.462358568	0	0	0	0	0	0.16127695	0.167834346	0.16982663	0	0	0	0	0.496098498	0.151464623
ENSSCUG00000005565	0	0	0	0.121070786	0	0.143896529	0.139380833	0	0.770264269	0.139434717	0.145104025	0.289514398	0.402845278	0.129189205	0.242579386	0.372974189	1.049284362	0.276338713
ENSSCUG00000005566	0.387244897	0	1.44666544	2.08449495	5.082753705	4.189140539	6.769763429	10.40082783	6.134078523	8.086669707	17.86996703	27.26712053	44.76447335	11.5685214	18.51948223	8.478674254	18.3558935	15.47266282
ENSSCUG00000005567	2.990837696	1.943052595	2.294479069	1.707877044	1.832463302	1.665223031	2.272874128	1.943957368	2.096786852	1.274352904	3.402919165	3.842265127	3.918025483	2.20909208	2.404005551	3.045919846	3.290705481	1.963171466
ENSSCUG00000005570	24.97146316	24.38929431	31.48644124	27.83718607	29.05371865	31.1459556	26.7160891	28.77978953	25.10635651	29.24942044	27.45722243	35.6545017	35.52543274	21.33444271	27.444815	24.56434103	23.92742942	25.5470435
ENSSCUG00000005572	1.610756317	1.34169	4.45393273	4.365645681	2.754150395	3.572098024	3.998488643	3.79167667	4.818318273	2.564259183	3.027532243	1.995861269	2.973119775	1.612312687	1.439800663	1.838651588	5.381012249	1.37044206
ENSSCUG00000005575	10.16222208	11.4933259	28.57584484	26.11181484	23.33856721	22.67497657	16.41279992	21.52970377	20.02372587	22.34829834	20.00449411	20.98342644	22.02203127	17.518106	14.83868981	17.30374053	17.58019496	18.72274937
ENSSCUG00000005576	21.09759103	23.4568411	71.42028536	80.07287439	71.57605366	72.52339311	84.7734971	78.08813028	80.57248813	63.34337171	63.33046339	72.48040208	79.80370488	43.35924738	50.07699987	54.61606932	78.3711166	48.5862296
ENSSCUG00000005579	8.361516137	3.61806538	2.288063245	3.295746267	4.091585178	3.258260795	1.741395257	5.349781307	4.051380797	2.104684096	5.874444743	5.325731792	4.550873741	4.872446865	7.090182174	7.850480752	7.651052614	5.860021309
ENSSCUG00000005580	0.314265471	0.444507599	3.101944755	2.704804538	2.651682886	4.889578568	5.090764196	4.303007909	1.953586207	6.550690393	3.177379021	2.839458879	2.917267301	1.458405189	1.556540373	0.854242057	2.064671615	1.066267757
ENSSCUG00000005581	0	0	0.123762512	0	0.125405874	0	0	0	0	0	0.141429096	0.423273161	0.259854921	0	0.652209119	0.213428372	0.139349233	0
ENSSCUG00000005582	0.338271956	0.384961002	5.749713124	5.380594103	5.504817703	17.5836621	7.379473013	7.705002162	7.188599577	12.08463989	10.21190368	16.47900176	19.00143268	6.01660557	6.647823884	4.671066716	7.458962666	5.853856634
ENSSCUG00000005584	2.159559678	2.547536043	45.13779544	56.84948397	46.80881222	53.23363547	42.19695171	34.82296283	38.80368367	52.64957802	41.11445296	46.21728234	43.6467231	25.07121435	23.92653215	19.58195199	32.63551628	28.51735069
ENSSCUG00000005585	3.21421862	2.584436231	25.15603884	29.2303133	27.07327981	32.30350301	23.07003546	28.26693972	24.96421439	33.76865377	23.99789994	26.44723471	30.34592585	16.8312019	12.63472775	13.53056209	19.33970362	17.75533761
ENSSCUG00000005586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005593	0	0	0.737079856	1.758528861	1.630947488	0.640626237	0.46919759	0.867250208	1.379190016	0.64276621	0.167225147	0	0	0.148884111	0	0	0	0.452744525
ENSSCUG00000005594	0	0	0	0	0	0.433053534	0	0.449856329	0	0.419625808	0	0	0	0.388792156	0.365018744	0.792958854	0	0
ENSSCUG00000005595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526291631
ENSSCUG00000005596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005598	0	0	0	0.184143591	0	1.034364613	0.619228436	0.344928735	0.188268725	0	0	0.220169632	0	0	0	0	0	0
ENSSCUG00000005599	0.151333221	0	0.140045639	0	0.070952607	0	0.070789591	0.14496184	0	0.298913473	0	0.239481081	0.071892498	0	0.235237803	0	0	0
ENSSCUG00000005600	0	0	3.98147622	2.646270807	0.878329507	6.985651021	1.865777962	1.407759378	1.550110446	2.362276637	3.497718784	1.489658401	3.620725081	0	0.414080404	1.647112379	1.53051308	2.284609225
ENSSCUG00000005601	1.47465431	1.026997764	0	1.057645224	1.021130064	0.709318605	1.04806357	0.300016139	0.655018272	0.737842045	3.106295422	1.149010269	0.360463626	0	0.376217126	0.348571496	0.756550209	1.039425972
ENSSCUG00000005602	64.96988887	42.21297588	74.18986955	69.59845049	75.71894702	92.68639841	84.02662631	109.5035196	81.73024798	80.36355589	100.7608064	140.7300149	125.2286714	90.20209341	131.9990323	114.6956068	121.9218003	107.5506276
ENSSCUG00000005603	2.57195017	2.238170609	0.546652723	0	4.984967986	0.534658776	1.105277477	4.193940162	0.532896222	0	1.249370249	0.632100472	1.734283059	0.477080494	0.6121499	0	1.23099695	0
ENSSCUG00000005612	0	0	0	0	0.23069876	0.258119479	0	0.268134705	0	0	0.804535655	0.519326675	0	0	0	0.392792611	0	0
ENSSCUG00000005614	1.499517971	0	0.108667489	0	0.220174243	0.123145951	0.119281441	0	0	0.114850772	0	0	0.801075085	0.205396924	0.329285742	0	0	0.360911169
ENSSCUG00000005615	26.3174899	29.56446595	87.32335524	85.38871925	89.15093072	87.85641854	62.01681899	57.69982023	63.11247678	76.44577804	57.49419854	65.11901007	66.25019168	69.77917681	51.61276199	54.70814541	61.43922658	57.38910935
ENSSCUG00000005619	0.22752622	0.2009463	0.103672487	0.054395126	0.052502322	0	0	0.260913527	0	0.054785775	0	0.238910498	0.053220322	0	0.273168911	0.044695784	0	0.166267541
ENSSCUG00000005622	0.158778391	0	0.217042467	0	0.54971804	0.12298021	0	0.127751932	0.340930327	0	0.255545645	0.125484279	0.794980692	0.189419577	0.103659428	0.206166152	0.244376918	0.111916659
ENSSCUG00000005628	0.510716393	0.914046987	0.158388388	0	0.158497186	0.169217827	0.167223721	0.093148607	0.113007141	0.33932906	0	0.420450027	0.160642065	0.106125673	0.441473102	0.044970435	0	0.394294518
ENSSCUG00000005631	0	0	0	0	0	0.793307753	0	0	0	0	0.293442853	0	0.527287968	0	0.245283296	0.487839017	0	0
ENSSCUG00000005632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005636	0	0	0	0	0	0	1.035167591	1.110171759	0	1.035567782	2.220706604	0	0	0	0	1.956892609	1.061824855	0
ENSSCUG00000005638	1.152824217	0.272477855	0.272331903	0	0	0	0	0	0	0	0	0.911089442	0.80896623	0	0.294111108	0.498962382	0	1.202879541
ENSSCUG00000005639	0	0	0.477747966	0	0	0.522138832	0.485774408	0	0	0	1.053040638	0	0.730876432	0	0.440108315	0	0.830954605	0.237583079
ENSSCUG00000005640	0.799690078	0.15252442	0.206945282	0.590028506	0.202146934	0.19520339	0	0.469899433	0	0.649260801	0.698048194	0.458306042	1.052233248	0.203057289	0	0.172089832	0.239962138	0.205826925
ENSSCUG00000005641	0	0	0	0	0	0	0	0.140725998	0.116534014	0	0.136606458	0	0	0	0	0	0	0
ENSSCUG00000005642	0.7538169	1.392369654	0.267111483	0.245622841	0.261028521	0	0.260428798	0	0	0.565757479	0.58876074	0.591551569	0.805366428	0.524186229	1.849687383	0.534550537	0	0
ENSSCUG00000005643	35.20547922	49.21089355	27.43997737	27.38716516	27.53407203	22.99719046	20.74903669	25.88393865	23.39091094	27.72504934	23.98889002	24.14681882	23.90498766	18.26266377	25.27793744	22.39182476	19.59122751	23.30996947
ENSSCUG00000005645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSCUG00000005651	0	0.27386607	0	0.376051635	0.725932099	0	0.72457079	0	0.698686157	0	0.409515804	1.237290936	0.367929826	0.729201288	0.401298268	0.371809596	0	1.23094673
ENSSCUG00000005653	18.07423073	11.24304177	16.56115731	19.97527984	15.41351619	17.68697792	18.71491221	20.2635088	21.93671632	19.22151004	16.69617867	21.86158605	24.20624267	11.06086542	18.71963304	17.28881846	19.09225224	16.03941687
ENSSCUG00000005654	0	0	0	0.541514355	0.522671111	0.252358942	0	0	0	0.566662691	0	0.890849474	0	0	0.288934753	0	0	0
ENSSCUG00000005656	915.1758089	795.6734595	194.201848	203.2973074	199.2871953	188.7787571	254.3625289	319.8957621	277.0911616	216.2540781	281.9904067	327.7595114	385.3455328	195.4032663	281.2955717	299.9846467	317.6240931	319.2926997
