data$Gene	bud_EF	bud_EH	eEFC2	eEFC3	eEFC4	eEHC2	eEHC3	eEHC4	lEFC2	lEFC3	lEFC4	lEHC2	lEHC3	lEHC4
GAB1	14.9141676322328	16.8919842851854	25.6259972553421	17.2323528672928	20.0147051209698	17.2036136927067	18.7482966232352	21.8030537755115	27.2371537090673	25.3836077122307	25.0996677990037	20.5912325406525	21.987787302172	22.2856790218549
GAB2	4.02170028548745	7.44285730953475	8.6381908507632	6.67981011497686	8.01054433507517	5.03834893119905	5.83495669704428	9.51375442148331	22.3244551118604	13.74737888379	20.0740827154767	8.64346931801265	12.0470780261962	13.0020016767397
GAB3	3.92963004870031	4.43646375650412	2.99670259202698	3.26129720710506	9.17663452354383	2.43643002915719	4.30048081579749	3.71503951799955	3.86531771322053	2.4643704464514	2.70062008952343	2.73257430607914	3.67722692583358	3.6415767773048
GABARAPL2	56.0746373638951	56.1830906791689	65.7108168764704	68.8756273590333	77.6251328691349	62.4882197496089	65.7223734872034	59.9239814870192	69.806647283846	74.6948626866789	76.5184450716918	54.3925270915708	55.4529195173006	55.1894724252721
GABBR1	4.98751362898443	5.2252257971195	6.85633339222341	5.4970194451451	5.39603036220338	7.31844422741108	5.55383797535122	8.6427785737717	15.0204754155231	9.21726637549685	8.27580674418327	5.55107216619009	2.71360128853255	4.46322708851198
GABBR2	0.97962098843315	0	0	0.21630008233119	0.125018775602144	0.240809686760631	0.190893540123037	0.109164208958403	0.092739764215213	0.0816851213996313	0.406189885055114	0.239235029405029	0.0804775429131471	0.310037427355357
GABPA	97.3861513109156	121.256708657483	133.600606870953	143.30463505436	137.116006536451	132.485399783275	152.027705020982	141.806817475713	128.426220534208	115.462348896675	132.946630882152	104.698680966851	113.168401010892	107.426288029309
GABPB1	31.607714580152	36.8536894793053	56.5938859907166	62.7740951961315	64.353461488175	38.7446927492651	41.7945863074235	41.1477368869218	64.5251628291782	74.2581239359526	70.9487507330246	43.7744366397284	48.2881437121607	43.0479829672804
GABPB2	38.266751951158	39.3108526615481	42.4930548442258	50.3874017622421	51.3454752222883	38.3185634777088	45.052113491497	43.0564244040871	43.6405844713221	43.5914298156594	44.4909566405496	33.6618823801775	36.010511333402	38.2928037695584
GABRA1	2.00026540727656	3.03025058137259	5.50304961706325	2.96710742713193	2.39799921580445	2.71347326499826	3.18817902201268	3.16017030753731	5.20450330762679	4.13113218489385	2.46867042747234	1.61070481016109	2.75084725837207	2.64480973474708
GABRA2	0.128467438045456	0.434591075992461	0.608995971064248	0.442223646854321	0.31870700309878	0.273844553574053	0.414965662092576	1.66583386500046	1.15299876381905	0.822850266639929	0.898644032980634	1.80761743261036	2.92419134651806	1.64198749272259
GABRA3	13.4662391515997	19.320906478626	68.3258443073697	59.4004251379715	49.9173492375742	31.1094123323196	45.1704454130487	26.7008878108819	47.44080192554	44.8152290621047	50.0095458662748	24.0697327833645	27.1902803712603	32.6752146474319
GABRA4	3.69488178303157	10.771086258279	8.00212259098896	10.0726767802363	9.74604286869855	4.9391137508814	4.66459971696236	6.21492384775745	6.7378052116715	3.75735221278953	6.15434038307563	2.20874460884412	4.45744010132079	3.53352379172802
GABRA5	0.372572664816018	2.18340388372429	0.923457853659917	0.809785422316117	0.382811352758383	0.140829433007524	0.689518759830082	0.872135259703828	11.0130619464662	5.34408666859257	5.69598048310921	2.44837139024202	1.30810340656609	1.47522889436705
GABRA6	0	0.114461317581315	0	0	0	0	0	0	0	0	0	0	0	0
GABRB1	0.374905813276321	0	0.832142998818034	0.614168569783436	0.48383291076137	0.402219419751068	0.555660774596051	0.324932767685466	0.507586562851343	0.303896125584023	0.370916200558182	0.812437700133969	1.58111964439982	0.819178839160125
GABRB2	1.02988109858991	4.31206226053984	4.7147821374829	3.81527700746685	2.6373066160798	2.97350220516035	3.03542851417062	2.37525442306683	5.57009835219267	3.71168699530209	3.36358457470273	2.53588902967843	2.15695283566922	2.10893186543634
GABRB3	4.0946476153632	6.2542110809187	4.82103645220512	12.5089948896133	6.69095883879206	8.99561780724534	18.0660545063557	15.7499163443962	11.4293778171117	12.1459460014798	10.4292297673994	8.42333344619692	13.0700451386577	8.52596761652065
GABRD	0.748774670263779	0.524975569241848	1.11031117823015	0.910818426967348	0.97962946580761	1.14944472685309	1.15527956392904	0.799356406257898	1.03678758063943	1.3481431580306	1.2298624159918	1.22267701517397	0.389704421071543	0.79589770430696
GABRG1	0.0544684195215434	0.370074708628836	0.586636075491152	0.378867959872199	0.28987930625119	0.318816793365212	0.302413466889302	0.761413367725611	1.80181619865001	0.996956920401168	1.01150083216263	1.85286950009051	1.57240737691841	2.39825023458617
GABRG2	0	0	0.0814506220349563	0	0	0	0	0.0716978634452976	0.107265338260215	0.167682507496527	0	0	0	0.156236318641763
GABRG3	0.800367905138877	0.24161809302474	1.15618495243412	0.534346722279304	0.819076693957604	0.759095402192994	0.246326758744419	0.292857919963759	3.11500890095507	1.82652469883689	3.54388130587581	3.29286445675688	4.12798089400961	3.3687063871214
